Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
636,01:19:41,56,4781,1071.43,1408.7915090160786,9.178873932505054,64.07329230734162,23.686768846074106,start,-0.28,0,BPM
690,01:26:51,65,5211,923.08,1415.718216637733,8.413808759135456,56.70322688906385,27.11284984155322,stop,0.29,-2,BPM
966,02:00:52,67,7252,895.52,5226.558458098678,23.603121561094383,73.51548657505674,36.61640242474147,start,-0.35,0,BPM
1068,02:12:11,59,7931,1016.95,740.580041838263,9.27338284277927,35.10043478072481,23.73512780325258,stop,0.32,16,BPM
1098,02:15:21,71,8121,845.07,3215.723616695169,6.491635824377798,70.80451535699382,37.27285884021307,start,-0.53,0,BPM
1134,02:19:41,56,8381,1071.43,3391.627743577744,24.236515437076022,80.72190657347694,30.70016479381414,stop,0.36,13,BPM
2004,04:25:34,66,15934,909.09,488.7884386078965,8.512023148209119,25.655266488817546,17.4530547586422,start,-0.23,0,BPM
2196,04:51:53,60,17513,1000.0,196.32077743456944,1.79641444872817,23.731534368206948,16.147280683427397,stop,0.67,11,BPM
2400,05:18:14,58,19094,1034.48,727.4514681827916,4.172095742039218,69.71327560421608,34.59788494774129,start,-0.42,0,BPM
2454,05:24:14,61,19454,983.61,1335.2808882067586,3.0824791845904014,67.16554231516184,30.84648311247432,stop,0.43,14,BPM
2568,05:37:38,60,20258,1000.0,1079.7877280014116,10.854706573696427,31.23265442462685,19.80034781182865,start,-0.27,0,BPM
2970,06:28:37,70,23317,857.14,686.1835428783304,4.747001592058578,42.92642200466338,23.54309435560106,stop,0.2,4,BPM
3132,06:47:16,74,24436,810.81,3357.05273064944,8.843998996438067,90.10538174803536,51.12101672522181,start,-0.46,0,BPM
3222,06:57:51,64,25071,937.5,518.8784584087769,5.19739389817148,33.161934556207726,21.53105033600146,stop,0.32,12,BPM
3300,07:07:32,89,25652,674.16,1859.0287442756237,11.885587506079167,78.80538309723545,23.28944431124389,start,-0.36,0,BPM
3324,07:10:07,65,25807,923.08,3373.4046415343955,18.194463021352966,141.5308492324164,28.581944707547564,stop,0.24,14,BPM
4512,09:54:49,91,35689,659.34,1690.997357340762,15.570145656567917,66.71756130961354,24.63167588985487,start,-0.3,0,BPM
4518,09:55:19,73,35719,821.92,1307.502726621516,17.403304263305003,75.93663887392825,26.291652590097257,stop,0.26,11,BPM
4734,10:21:36,75,37296,800.0,188.49520223986744,1.8604530910225845,22.09957865421597,15.565071113731236,start,-0.24,0,BPM
4830,10:33:06,73,37986,821.92,185.26888317646987,0.8610147089667012,26.09474463393355,14.901829568539428,stop,0.29,3,BPM
9144,19:30:14,74,70214,810.81,213.0158641455475,1.9264813511913124,25.00684039071171,14.960978973206766,start,-0.27,0,BPM
9252,19:43:04,74,70984,810.81,308.76019755436,5.362793279933907,25.6099065302823,14.798061924951316,stop,0.2,-1,BPM
218,00:27:03,76,1623,789.47,174.67611597342136,1.1701773258923065,31.477907396801847,18.450731969330683,up trend,0.0,,HF
410,00:50:40,70,3040,857.14,342.2666414707015,2.3264788807487213,42.00396993336779,19.24186231387498,up trend,0.0,,HF
446,00:54:35,69,3275,869.57,216.5924098449496,2.7030910257395253,30.0037627225354,13.249912283113574,up trend,0.0,,HF
578,01:12:28,64,4348,937.5,523.5822947273779,5.467407331074274,34.90477232793971,18.12302267891337,up trend,0.0,,HF
590,01:14:18,63,4458,952.38,153.77921836861768,2.147926303016486,25.7155902653211,15.690418823509551,up trend,0.0,,HF
614,01:16:51,65,4611,923.08,916.2640418028146,8.11003203866703,47.99276710981711,21.397857417059683,up trend,0.0,,HF
674,01:24:41,66,5081,909.09,4229.846642525504,16.392000216057987,67.8605829386656,32.45795889944973,up trend,0.0,,HF
686,01:26:21,66,5181,909.09,1626.447154461742,12.392430665542896,61.61674902034946,33.813524826975524,up trend,0.0,,HF
710,01:28:41,100,5321,600.0,1475.7401449136028,11.579828120339926,134.1600144639959,23.177750502741784,up trend,0.0,,HF
