Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
0,11:58:40,77,43120,779.22,,,,,start,-0.21,0,BPM
144,12:16:57,74,44217,810.81,1241.5700892397049,8.474956228744459,47.62626184519355,21.633232654923315,stop,0.23,1,BPM
1626,15:07:28,78,54448,769.23,642.2377545463655,4.71762188638205,49.38125988796205,17.419062569964172,start,-0.45,0,BPM
1662,15:11:43,72,54703,833.33,1622.05669276487,5.368076415062199,38.78805060103655,25.78780137972217,stop,0.23,4,BPM
2256,16:27:37,75,59257,800.0,1013.0238003227674,20.46236295837988,53.219590532902416,15.058995006714254,start,-0.25,0,BPM
2316,16:35:48,74,59748,810.81,676.2557862731468,2.289310530257962,38.774909005274885,23.0671102991038,stop,0.2,-1,BPM
2688,17:24:51,76,62691,789.47,1599.0365191150106,21.73827633700744,47.86484293064703,16.811835420443593,start,-0.31,0,BPM
2736,17:31:16,72,63076,833.33,2547.735150395092,29.2092216284232,53.96784533821023,20.598996805372707,stop,0.4,0,BPM
3882,19:49:19,66,71359,909.09,1408.72746167529,16.103551561038113,51.035317346851855,20.395842763681443,start,-0.23,0,BPM
4218,20:34:03,72,74043,833.33,488.15713360985393,5.123599135598699,38.3715995103096,19.76694793366556,stop,0.22,-1,BPM
4566,21:17:15,74,76635,810.81,513.7582860810103,4.12131228984991,27.70658906675967,17.72795072011128,start,-0.24,0,BPM
4614,21:24:00,73,77040,821.92,222.43141761713105,2.1672697813364814,27.94470451094594,15.844186598863066,stop,0.27,5,BPM
4620,21:24:30,75,77070,800.0,100.58156102447316,0.9697880860849274,26.58346251613848,16.91710944093981,start,-0.23,0,BPM
4626,21:25:01,70,77101,857.14,105.31481535691876,1.1117836954948366,25.19249614630581,17.459194291436322,stop,0.36,9,BPM
4650,21:27:36,66,77256,909.09,3542.765886426659,7.4767353880953555,63.07809332203105,34.3260583765959,start,-0.26,0,BPM
5016,22:29:12,61,80952,983.61,922.44439776104,4.085230260119211,59.41380394267628,23.20143604809576,stop,0.31,15,BPM
182,12:21:08,80,44468,750.0,666.4096984417961,12.924110421114062,49.53263662454879,13.80213152719091,up trend,0.0,,HF
398,12:47:04,84,46024,714.29,227.6123454142744,1.179447090060499,36.27364173802757,17.744152184161788,up trend,0.0,,HF
1070,14:03:34,102,50614,588.24,313.37222489110394,4.8154105879005655,26.59419657499333,10.26247642866864,up trend,0.0,,HF
1118,14:08:44,96,50924,625.0,311.8361453813856,5.952792972108079,24.68060437853571,11.279567675171574,up trend,0.0,,HF
1322,14:31:20,90,52280,666.67,284.5626714129048,4.162752313662712,30.570380705673195,15.937247220884538,up trend,0.0,,HF
1646,15:09:43,71,54583,845.07,994.4467488468456,4.046657795758256,38.90061709861504,24.3933002678847,up trend,0.0,,HF
1706,15:17:48,83,55068,722.89,476.95897497979286,9.313718360917589,45.18482121379313,12.723936144935973,up trend,0.0,,HF
2618,17:16:25,74,62185,810.81,1573.6364273527058,16.38425423188293,35.75144112066088,18.41363846806636,up trend,0.0,,HF
386,12:45:49,82,45949,731.71,501.2790994237944,2.833223937350909,48.86854020153019,16.960277120377484,up trend,0.63,,SDNN
1106,14:07:39,98,50859,612.24,196.6755349033547,4.978378998407601,37.19724284329226,11.10765593670254,up trend,0.64,,SDNN
1310,14:29:55,83,52195,722.89,459.5963409554233,5.84576993013816,29.215692054169818,14.540440579463132,up trend,0.63,,SDNN
1694,15:15:48,80,54948,750.0,1292.466904729814,14.541901660440695,49.66240346991035,18.823076859243283,up trend,0.11,,rMSSD
2798,17:38:01,109,63481,550.46,814.0286549411982,4.650554346221939,38.8743802633192,13.863574575123106,up trend,0.17,,rMSSD
