Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
48,17:00:47,91,61247,659.34,,,,,start,-0.24,0,BPM
96,17:07:07,94,61627,638.3,133.1538346729768,1.2917978225915128,42.51685350156418,13.897499701715542,stop,0.23,-7,BPM
1068,18:59:23,82,68363,731.71,144.10741280520594,1.5535993121922964,19.340187408078336,15.831832825426275,start,-0.25,0,BPM
1182,19:14:09,61,69249,983.61,1022.8158877633203,3.3430741222534457,63.672850723243805,24.273231119477924,stop,0.33,17,BPM
3072,23:53:58,75,86038,800.0,724.1097282730728,20.560106445448312,27.093156172505157,11.66020784286349,start,-0.24,0,BPM
734,18:17:01,85,65821,705.88,202.0326896253245,1.9733350850443847,19.174622664514967,11.761096453814098,up trend,0.0,,HF
782,18:23:16,84,66196,714.29,606.7513843049283,3.4675444609850583,49.28446062339302,15.938888330887131,up trend,0.0,,HF
1586,19:57:00,93,71820,645.16,457.98822491456616,6.058086844419732,27.235207736475584,12.171552061747793,up trend,0.0,,HF
782,18:23:16,84,66196,714.29,606.7513843049283,3.4675444609850583,49.28446062339302,15.938888330887131,up trend,0.85,,SDNN
338,17:34:34,85,63274,705.88,61.62783470394163,1.1476308637302013,11.576794136970568,8.427056280280825,up trend,0.28,,rMSSD
1118,19:06:29,77,68789,779.22,314.18608599960874,2.293099173363898,23.41861088004624,17.486008517599167,up trend,0.18,,rMSSD
