Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,increase rate,kind
158,00:21:01,73,1261,821.92,1112.7383930888789,10.68619989123395,55.590527713168655,16.93672040151764,up trend,0,2.06,HF
182,00:24:17,67,1457,895.52,552.7902814139371,7.709481716132775,75.41209739606418,19.46351364130604,up trend,0,2.04,HF
242,00:31:52,71,1912,845.07,927.8834253964784,10.268433210528922,55.3891139488692,17.57057599557643,up trend,0,25.71,HF
254,00:33:13,69,1993,869.57,211.7917438667276,2.072242969130163,44.31544980556316,16.55581567465225,up trend,0,3.08,HF
302,00:40:12,70,2412,857.14,521.9970044109816,11.02075671619477,35.390428098857576,14.893024253944237,up trend,0,9.86,HF
362,00:48:18,69,2898,869.57,448.0715067696413,10.566504071573208,47.332279139405614,21.889764265332705,up trend,0,7.78,HF
398,00:53:18,63,3198,952.38,1520.1030808324278,5.826727514475086,57.82508446044106,28.18239756750765,up trend,0,4.33,HF
446,01:00:05,70,3605,857.14,193.98329272557265,1.5710627001358202,32.820601661587055,15.597436995106802,up trend,0,3.82,HF
506,01:09:26,62,4166,967.74,537.704930154946,14.313840164747466,55.91456503653132,12.541675098873927,up trend,0,3.94,HF
554,01:15:37,67,4537,895.52,1315.6414982718125,3.420442419306509,51.20345382323902,31.319149159605733,up trend,0,8.81,HF
602,01:21:52,73,4912,821.92,712.22493962931,6.035692865518642,66.66748551963096,19.636351598034512,up trend,0,2.6,HF
614,01:23:22,69,5002,869.57,970.76405020498,11.908483727225535,74.55083902647254,16.859590742363828,up trend,0,5.1,HF
722,01:37:42,71,5862,845.07,821.3830099458268,14.256038113439727,35.985844190203906,22.02059657387573,up trend,0,2.13,HF
782,01:44:49,61,6289,983.61,790.3775257825106,5.164883536385639,48.77487809417918,25.37237256931086,up trend,0,3.65,HF
830,01:51:09,66,6669,909.09,1620.2311327333423,10.836289108426168,76.82371318141027,37.08587092747021,up trend,0,3.51,HF
854,01:54:06,67,6846,895.52,4001.536982552576,6.605428325543636,66.62959890441533,35.73828813437362,up trend,0,3.55,HF
890,01:58:41,68,7121,882.35,3563.936899149158,8.527672385571261,58.56304857439143,30.305320069086815,up trend,0,2.25,HF
938,02:04:16,73,7456,821.92,3123.945594507716,3.5801735684342986,64.10910048710173,33.414847824014416,up trend,0,2.51,HF
950,02:05:36,74,7536,810.81,1673.7441058850202,3.721766475798931,55.83879349173159,33.31128671259908,up trend,0,1.86,HF
962,02:06:56,85,7616,705.88,666.3435992703037,1.9423539930581957,54.97881173168961,24.680117214354677,up trend,0,2.17,HF
1070,02:20:18,60,8418,1000.0,4078.32425711356,15.479846857287402,76.39428599318255,44.01798322207386,up trend,0,2.37,HF
1082,02:21:58,61,8518,983.61,1056.4663869170313,6.44010245453344,54.24223186704589,27.573459991781373,up trend,0,5.23,HF
1118,02:27:59,58,8879,1034.48,330.1012269928913,2.8420668767027246,23.925771272408188,17.4002570940425,up trend,0,1.81,HF
1130,02:29:39,59,8979,1016.95,240.8988870658285,3.3864034862992285,27.743505675073912,23.131471582046427,up trend,0,4.54,HF
1154,02:34:19,59,9259,1016.95,391.7064026697056,1.652994216750666,21.84773319769243,22.013633577065526,up trend,0,4.13,HF
1190,02:40:35,59,9635,1016.95,37.31678818570577,0.569858642079934,13.668531152890983,15.172760837387887,up trend,0,4.9,HF
1298,02:59:28,60,10768,1000.0,42.122474749630086,0.4736421425350109,13.990358779370553,15.32821734380016,up trend,0,1.92,HF
1334,03:05:09,59,11109,1016.95,130.09164711313974,1.6175465665536264,15.563017912044334,15.246966175309142,up trend,0,2.87,HF
1346,03:06:49,57,11209,1052.63,104.73501495851418,1.1700522578726131,18.64971804678265,17.91507556928137,up trend,0,6.84,HF
1406,03:14:25,55,11665,1090.91,10674.970746064984,10.885128933858764,142.06959484502156,40.912345823923694,up trend,0,1.77,HF
1526,03:33:14,58,12794,1034.48,34.530552969532984,0.3617441656467123,16.209389236753232,13.442330413242193,up trend,0,6.36,HF
1562,03:39:40,64,13180,937.5,103.7916287236902,0.7562449117798686,20.95407776689839,16.77024375225968,up trend,0,7.96,HF
