Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
0,00:00:02,66,2,909.09,,,,,start,5.42,0,BPM
12,00:02:22,65,142,923.08,,,,,stop,0.16,1,BPM
60,00:10:03,66,603,909.09,782.0760460827604,11.901581184700657,57.387302677615416,16.67973217129467,start,-0.15,0,BPM
66,00:10:33,61,633,983.61,566.900541295227,8.589990059522947,57.00971990917381,22.89514514975984,stop,0.19,5,BPM
72,00:11:13,66,673,909.09,1210.2888794517694,7.397839259830718,75.12216146968584,23.79869525663891,start,-0.16,0,BPM
78,00:11:43,63,703,952.38,2520.627504065245,7.054026875463315,91.2941364523014,23.958395742006854,stop,0.05,3,BPM
84,00:12:53,66,773,909.09,2817.396177753252,6.33085345037866,90.32189210184396,23.925144829280363,start,3.46,0,BPM
90,00:13:28,59,808,1016.95,1985.1291710613389,5.535428511465836,98.59778661174242,26.633544868171377,stop,0.08,7,BPM
96,00:14:18,73,858,821.92,1304.3573868172298,5.758495925990218,99.09920793377736,29.89165851838255,start,-0.07,0,BPM
120,00:17:58,60,1078,1000.0,4443.047859711111,13.165147860473276,58.416021435624565,27.62604896891073,stop,0.31,13,BPM
126,00:18:28,65,1108,923.08,3787.164808398233,15.15455150983057,59.00135643580838,27.74834692631,start,0.14,0,BPM
138,00:20:08,64,1208,937.5,887.2656019310483,6.716942756289567,56.78688318976632,26.79739474848484,stop,0.07,1,BPM
150,00:21:43,71,1303,845.07,757.7621843125945,4.681275502418781,41.65404936779488,19.70812046454197,start,-0.03,0,BPM
162,00:23:58,65,1438,923.08,599.1979294330707,6.976947967954773,43.89136852944727,18.320145541263077,stop,0.0,6,BPM
168,00:24:48,66,1488,909.09,541.9749500691295,9.852646596634608,38.97765106586394,17.567504091361414,start,-0.05,0,BPM
174,00:25:43,65,1543,923.08,524.0827982113065,10.055464115425726,32.789439206387584,15.05312409096395,stop,0.0,1,BPM
228,00:33:27,67,2007,895.52,1374.48521278882,9.26682451466881,65.00761627246897,22.417315646979823,start,0.85,0,BPM
234,00:34:07,62,2047,967.74,1861.876261351495,8.16871411689279,69.60383499433323,23.678069677941853,stop,9.29,5,BPM
258,00:37:12,72,2232,833.33,754.0540767503063,3.636101867924397,72.17406552161495,20.549678432361645,start,-0.23,0,BPM
264,00:37:57,64,2277,937.5,550.6539949625353,5.206330511408899,64.5140733923496,22.34895683088075,stop,0.03,8,BPM
288,00:41:13,67,2473,895.52,1133.0453599433029,6.422707128671033,51.227002484141146,29.54433990476286,start,-0.04,0,BPM
294,00:42:03,65,2523,923.08,1573.9509595483005,4.5841278961148095,50.0538712340035,29.953419960781417,stop,0.04,2,BPM
300,00:42:58,68,2578,882.35,2623.304297581229,5.045198466971304,51.750267484273714,30.05445662901437,start,-0.13,0,BPM
306,00:43:38,64,2618,937.5,3179.023480861856,6.183593982839854,50.350775201863286,30.6899040768279,stop,0.01,4,BPM
312,00:44:23,66,2663,909.09,2485.2925342856915,7.768376080376551,47.51541314013328,29.30708565155797,start,-0.07,0,BPM
318,00:44:53,64,2693,937.5,1229.1608258101476,8.418128017477926,47.43875369228782,30.225798313253357,stop,0.19,2,BPM
324,00:45:53,73,2753,821.92,482.8330045436852,4.184393201497381,50.71130528224028,31.79476712175339,start,4.7,0,BPM
348,00:48:53,55,2933,1090.91,1469.009092020226,6.598153127537798,77.510845199039,24.038135093544795,stop,0.0,18,BPM
378,00:52:23,61,3143,983.61,462.2935174272885,4.252114716553914,55.12973198682154,24.434886485331152,start,-0.08,0,BPM
396,00:54:53,56,3293,1071.43,353.59075341018246,1.3225274759689525,39.8497416707372,28.04120332071127,stop,-0.0,5,BPM
402,00:55:43,57,3343,1052.63,401.70189720002287,1.4844491826689874,36.64241635156766,28.31449149413473,start,3.34,0,BPM
408,00:56:15,53,3375,1132.08,387.4875269271778,1.1825635119062687,34.137698941498805,28.100586674099382,stop,0.05,4,BPM
414,00:57:00,54,3420,1111.11,302.12189363788184,0.7857171518137046,36.93148203450961,26.92728621412012,start,-0.03,0,BPM
438,01:00:01,53,3601,1132.08,316.41524782135605,1.0699267554431786,38.27874879547312,29.33198511898585,stop,3.73,1,BPM
456,01:02:06,53,3726,1132.08,253.5305265255633,0.5409839369720203,30.436906121432514,30.38663260080533,start,2.39,0,BPM
468,01:04:06,51,3846,1176.47,158.4932169538812,0.3591760596401893,30.41105914576712,29.51250291946497,stop,0.03,2,BPM
492,01:07:17,53,4037,1132.08,196.89703372362317,0.7486075631805499,25.589472584304247,27.42824307839181,start,-0.06,0,BPM
498,01:08:07,51,4087,1176.47,225.17807224201235,0.8969445022403061,26.80116525718348,25.773792891229675,stop,0.04,2,BPM
516,01:10:52,53,4252,1132.08,487.1325741102808,5.216494273102893,31.2184189195535,26.156541539471988,start,8.19,0,BPM
522,01:11:52,53,4312,1132.08,458.53088725443627,4.302059060425087,29.7433033615492,21.960049719285024,stop,0.02,0,BPM
528,01:13:07,55,4387,1090.91,377.4263029825782,2.7390034413340425,32.332717342894504,21.09148188637455,start,-0.06,0,BPM
540,01:15:03,51,4503,1176.47,599.1955052478779,5.147515041828657,34.63920888242109,20.4177878631474,stop,0.04,4,BPM
546,01:16:18,52,4578,1153.85,653.0964414710734,6.787784339841172,33.60570394004748,21.11399004239141,start,-0.02,0,BPM
552,01:17:23,52,4643,1153.85,542.4208378661268,5.493010538150351,26.944012839931,20.912281715073853,stop,0.01,0,BPM
564,01:19:19,52,4759,1153.85,272.1904118606977,2.187358257940781,25.159019938083784,20.0635567176726,start,-0.02,0,BPM
570,01:20:19,52,4819,1153.85,175.80456430713258,1.5978920487245942,25.56475576863984,19.86151647620831,stop,4.13,0,BPM
576,01:21:19,53,4879,1132.08,128.53446090800017,1.344949228192047,26.717306711537518,20.22063221926899,start,-0.02,0,BPM
582,01:22:44,51,4964,1176.47,137.1841905752882,1.4070365388958552,22.51862688023916,19.381112413051724,stop,0.17,2,BPM
588,01:23:30,55,5010,1090.91,176.77244152281116,1.681153166240618,29.023820198912052,20.666413450281112,start,-0.06,0,BPM
600,01:25:55,51,5155,1176.47,418.4933628066247,4.170617993439626,31.248968061982065,20.950014612044992,stop,0.02,4,BPM
606,01:26:50,53,5210,1132.08,722.951960756086,7.573706949354976,31.337315111019745,21.89106242935036,start,-0.05,0,BPM
612,01:27:45,52,5265,1153.85,914.627820728326,10.562659385300195,31.781258001584284,21.841542798912705,stop,0.03,1,BPM
654,01:35:01,54,5701,1111.11,111.34988183824622,0.7090433180019114,19.439075958554447,20.99211834601409,start,-0.02,0,BPM
660,01:36:01,52,5761,1153.85,104.94418617320665,0.8569410779438342,19.49844789741388,20.99211834601409,stop,1.54,2,BPM
666,01:36:46,53,5806,1132.08,150.92078519323692,1.5705056164235307,21.218317355241787,21.05609461434297,start,-0.02,0,BPM
678,01:38:41,51,5921,1176.47,211.81942540578424,1.6642082412199577,18.35424538445131,19.340549872941946,stop,2.99,2,BPM
690,01:40:47,52,6047,1153.85,174.88929882235416,1.1675291915725126,24.011692767296115,19.86114528008732,start,-0.06,0,BPM
