Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,increase rate,kind
134,00:16:52,76,1012,789.47,149.07291179411428,4.185362008593428,25.95823024768517,11.31935366294998,up trend,0,1.93,HF
158,00:19:42,88,1182,681.82,1413.0827365624318,18.308769786866225,54.59339537276036,17.246648299047,up trend,0,2.29,HF
170,00:21:17,91,1277,659.34,2137.0780879436293,15.514830393871932,54.53805559535882,16.42021104042957,up trend,0,1.78,HF
182,00:22:27,87,1347,689.66,1511.0814655241036,14.655115833981531,54.9245759353085,15.796786485399693,up trend,0,3.04,HF
254,00:30:52,85,1852,705.88,422.56356305600286,3.9388630997550726,31.280631540156296,16.778440247617098,up trend,0,1.86,HF
266,00:32:12,86,1932,697.67,256.1190855542197,1.1160934181469462,22.15403644890909,14.198700141713186,up trend,0,2.99,HF
290,00:34:57,98,2097,612.24,112.79941427888971,1.8394341865558697,32.42630236303202,15.632860798161484,up trend,0,53.89,HF
314,00:37:42,84,2262,714.29,945.9037147583052,3.882010293687745,32.924572998021425,14.450238469891593,up trend,0,2.29,HF
398,00:47:17,91,2837,659.34,439.70885000237,2.043405517958568,46.62812107800728,24.117187494669885,up trend,0,1.74,HF
410,00:48:42,82,2922,731.71,498.4065142355231,2.859209232442868,39.883568397555024,15.293553263665434,up trend,0,1.8,HF
470,00:57:02,82,3422,731.71,898.6832979359825,2.062204272201169,37.64097322528921,21.411283931418897,up trend,0,2.32,HF
602,01:13:47,93,4427,645.16,142.62771160448193,0.6917867207661473,21.66068144950992,14.61467133969652,up trend,0,1.95,HF
614,01:15:17,95,4517,631.58,471.920943085322,5.821513434477705,27.217750510597728,15.69804381417751,up trend,0,6.54,HF
626,01:17:02,98,4622,612.24,518.4888571077988,11.844544514456851,31.75137464226501,13.801471453642703,up trend,0,2.34,HF
662,01:22:42,84,4962,714.29,1416.5956132360732,5.144851287722772,48.68542733986533,16.84962840987956,up trend,0,2.18,HF
674,01:24:37,88,5077,681.82,716.5083575333869,2.808495459606856,51.10305206788594,16.58618345589645,up trend,0,2.94,HF
746,01:36:22,88,5782,681.82,271.72923022751985,4.5584705510871375,34.38547404272417,21.35660677779184,up trend,0,1.73,HF
758,01:37:57,86,5877,697.67,233.24296115727284,3.8728356575424887,25.23016591062277,10.207016494269316,up trend,0,2.2,HF
770,01:39:07,84,5947,714.29,90.8682171917609,2.7221319579190624,23.670415069259363,9.630531593609478,up trend,0,5.77,HF
806,01:43:22,86,6202,697.67,879.0153786827935,9.135756568920328,30.181745568323585,15.50735987214076,up trend,0,1.96,HF
830,01:46:27,84,6387,714.29,510.64517114504525,4.056674960103607,34.51325163777306,17.372472712980876,up trend,0,2.57,HF
986,02:06:32,85,7592,705.88,754.7242763219259,5.984761795138057,38.113999915398814,19.016245310636005,up trend,0,1.8,HF
1034,02:12:17,83,7937,722.89,256.0412906837017,2.31104688156352,26.008230898886534,14.41831240655651,up trend,0,6.68,HF
1058,02:16:02,88,8162,681.82,207.0639404158811,1.449523779728636,27.320225268739904,15.76683868252658,up trend,0,3.14,HF
1130,02:24:37,82,8677,731.71,212.88909226955815,1.89866585487864,26.01471388680348,13.55324902684495,up trend,0,5.09,HF
1178,02:30:17,86,9017,697.67,435.7501709446052,2.854658744100731,36.40484665031092,20.508833388049545,up trend,0,2.82,HF
1226,02:36:52,90,9412,666.67,185.22074193972043,2.347087433824312,22.589114394833125,11.703363113364691,up trend,0,2.51,HF
1250,02:39:27,106,9567,566.04,707.2804816805856,23.684879542476853,55.84720952084631,11.624504641629482,up trend,0,2.08,HF
1322,02:48:17,77,10097,779.22,414.4314968197278,1.4225181959947286,31.40080844468168,19.883327083724375,up trend,0,3.44,HF
1334,02:49:57,87,10197,689.66,707.9243691661377,3.0236425921733088,33.84682726758349,19.066961970264437,up trend,0,2.61,HF
1346,02:51:27,84,10287,714.29,795.1050710018673,5.146104607857546,36.83380986849679,19.87007908532684,up trend,0,2.41,HF
1382,02:56:12,88,10572,681.82,653.2749992779981,10.060143682474251,34.15481742935619,14.08252861686771,up trend,0,3.72,HF
1478,03:08:32,78,11312,769.23,546.9601938100606,8.111838256567204,25.745757372698865,11.793487566432228,up trend,0,1.77,HF
1514,03:13:17,81,11597,740.74,473.4736319227292,3.829551551622907,26.397507925049705,13.36602806081332,up trend,0,2.72,HF
1538,03:16:12,81,11772,740.74,589.4543866097264,20.21092897470811,39.26963071340687,14.152895715819335,up trend,0,7.97,HF
