Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,increase rate,kind
62,03:05:03,83,11103,722.89,59.950471691491046,0.6764756383875902,28.58776945635662,9.448967225715895,up trend,0,2.54,HF
110,03:11:54,81,11514,740.74,35.76991427828804,0.6193983118053757,13.59580616009428,10.93544284444311,up trend,0,27.21,HF
134,03:15:24,80,11724,750.0,79.81092573036217,1.185056940127981,18.009843358450368,10.91678010015326,up trend,0,5.31,HF
182,03:22:30,80,12150,750.0,398.773431487289,2.4970343500535632,20.95402851628356,13.035808140562324,up trend,0,3.55,HF
254,03:34:12,75,12852,800.0,49.86592280847866,2.076988683803625,8.858982629201247,9.020286886247224,up trend,0,2.19,HF
290,03:40:38,76,13238,789.47,18.123272678333574,0.9776761255446188,8.259026787060773,9.395708855533927,up trend,0,3.08,HF
398,03:53:50,76,14030,789.47,118.43885500854358,2.14298079294673,22.84481183542376,12.296095696917565,up trend,0,3.51,HF
422,03:57:51,76,14271,789.47,14.806965007054735,0.988424617984981,9.49817028351742,9.506956314580732,up trend,0,2.35,HF
626,04:32:15,71,16335,845.07,37.81747713946368,0.7543297472294671,12.500379143637778,12.213395122084751,up trend,0,1.74,HF
638,04:34:36,70,16476,857.14,71.44868679276087,1.13559369112049,11.45641047890764,12.00705965807838,up trend,0,3.16,HF
662,04:37:37,71,16657,845.07,103.73162431108352,2.3534822601015706,25.988408170268723,17.294121981240927,up trend,0,4.37,HF
674,04:39:37,70,16777,857.14,473.7475741301632,2.128286067425791,27.06231254353704,17.568816182111306,up trend,0,1.92,HF
722,04:49:08,78,17348,769.23,487.249810727709,2.174953587270456,32.13509399903058,18.23571613228125,up trend,0,4.39,HF
782,04:57:09,70,17829,857.14,224.65890489162987,1.1832543614443416,28.38560072160761,17.04029474210933,up trend,0,1.71,HF
806,05:00:05,70,18005,857.14,922.7251792968864,3.650350817384306,46.78525674629056,17.662799602438973,up trend,0,3.39,HF
842,05:05:06,68,18306,882.35,155.7507213190706,2.225417268247245,25.588580396221225,17.48489056183034,up trend,0,2.65,HF
854,05:06:56,68,18416,882.35,392.7301991929142,2.956017517326495,30.95082134942595,17.301157387260993,up trend,0,11.07,HF
902,05:14:07,69,18847,869.57,302.6165875315133,3.260105153868885,24.197275853589257,15.6437994497657,up trend,0,2.57,HF
974,05:25:14,67,19514,895.52,88.55343596863675,1.1735856966829217,20.833942839628257,14.98551096144238,up trend,0,1.86,HF
1106,05:46:47,68,20807,882.35,594.8282858271679,4.360998164333594,41.652267410658204,21.706471197242877,up trend,0,6.62,HF
1118,05:48:27,68,20907,882.35,2268.1288806595367,6.297381073641351,41.87353440919893,21.90847278090914,up trend,0,3.91,HF
1142,05:50:48,65,21048,923.08,1172.3476102661837,6.551354230270039,64.81676423486095,30.08891239276674,up trend,0,2.02,HF
1202,05:59:44,69,21584,869.57,103.42129317518996,1.9230629244743715,29.155816419047927,18.82360139260697,up trend,0,2.04,HF
1250,06:07:00,73,22020,821.92,1417.8502520530014,7.009244511295056,48.46303195388487,21.25797747017455,up trend,0,1.77,HF
1274,06:10:35,67,22235,895.52,445.0610599550076,7.535473405348354,36.88281789502466,20.651864223802345,up trend,0,2.29,HF
1430,06:33:04,69,23584,869.57,109.21129594232552,0.7053673745265555,23.76614106716718,18.285558425675053,up trend,0,2.31,HF
