Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,increase rate,kind
50,11:15:57,74,40557,810.81,805.3064989676137,3.966104881862031,28.557877940942955,16.890064220948222,up trend,0,3.84,HF
158,11:28:27,90,41307,666.67,780.8802892771316,15.829430545072194,39.675927136268,11.262805682277158,up trend,0,6.27,HF
218,11:36:52,91,41812,659.34,180.4560551596113,0.9914631122445484,58.96530368282829,20.69163387084012,up trend,0,5.95,HF
278,11:43:42,96,42222,625.0,169.79920713851754,1.7377207734607694,24.622084910643498,10.228684855715848,up trend,0,23.67,HF
398,11:57:12,82,43032,731.71,1086.3520190558847,8.126909294268772,64.69556689257016,12.124564204244914,up trend,0,2.52,HF
434,12:01:09,86,43269,697.67,1373.63666558001,2.555618316952419,41.13568826630785,25.637427678282847,up trend,0,11.16,HF
554,12:16:51,82,44211,731.71,160.23381215262577,4.397293225683251,25.117126837507296,17.23138486859939,up trend,0,4.54,HF
626,12:24:41,83,44681,722.89,510.8867127039152,9.887428339990468,26.702690792334412,13.155928127576528,up trend,0,9.81,HF
638,12:25:56,84,44756,714.29,912.2863756177549,22.856471811782917,28.972422206826487,12.503578426570046,up trend,0,15.16,HF
662,12:28:46,78,44926,769.23,367.2589007605752,22.512376330885694,28.734400121933074,11.307504641807132,up trend,0,2.55,HF
710,12:33:48,81,45228,740.74,1692.4983431471403,3.695909293503591,76.61149216717837,29.22108579608296,up trend,0,9.72,HF
734,12:36:13,82,45373,731.71,1408.0370636032228,2.192620953350296,69.85475374237723,28.81104110919837,up trend,0,3.6,HF
746,12:37:33,75,45453,800.0,218.4599954157739,2.6853434014558046,60.51676667651364,22.198738151305008,up trend,0,2.98,HF
794,12:42:43,111,45763,540.54,349.68042863089016,2.1190718733662184,54.23853560572096,27.80913599696976,up trend,0,1.78,HF
806,12:44:03,111,45843,540.54,1251.7629790153296,6.806491542666869,115.57535146723764,26.059302816178835,up trend,0,1.84,HF
854,12:49:30,121,46170,495.87,439.1177155080208,7.177505744019035,29.006943275775917,13.008160625435972,up trend,0,3.78,HF
878,12:52:45,103,46365,582.52,249.5787142962985,1.3026680332931535,38.61266114705308,13.421503230994343,up trend,0,4.46,HF
938,12:59:50,112,46790,535.71,1266.4210203180855,10.599723500158069,32.753016421922005,13.448273692415778,up trend,0,5.19,HF
