Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
6,00:00:44,103,44,582.52,,,,,start,-0.02,0,BPM
24,00:03:09,100,189,600.0,,,,,stop,0.14,3,BPM
36,00:05:14,102,314,588.24,,,,,start,-0.07,0,BPM
60,00:08:14,90,494,666.67,90.19059342677508,3.0255178579554336,22.97671838525036,12.38176704279486,stop,0.03,12,BPM
66,00:08:59,93,539,645.16,80.3660320387905,2.506838782729626,28.968010536607096,11.972213748543606,start,0.36,0,BPM
72,00:09:29,89,569,674.16,96.09037415258996,1.665905443785726,28.326545072689363,11.424296343266647,stop,0.09,4,BPM
84,00:10:44,94,644,638.3,279.22588705155044,3.0100220477495605,25.88810799796473,12.097956143793178,start,-0.17,0,BPM
90,00:11:14,90,674,666.67,267.2604647945796,3.0771523558185403,20.90988859318939,12.125995772281463,stop,0.09,4,BPM
96,00:11:54,92,714,652.17,188.13545381106604,2.2062250270404813,18.443491201892485,12.500562926100088,start,-0.12,0,BPM
102,00:12:39,89,759,674.16,112.97198771283004,1.426497209049781,17.22644448965317,12.323910557472072,stop,0.06,3,BPM
108,00:13:19,87,799,689.66,78.40194271098147,1.1765396354864577,15.555716089631638,11.331018110857109,start,-0.01,0,BPM
120,00:14:59,86,899,697.67,73.28684850348478,0.9410684674412948,22.92788554826384,10.70396274130974,stop,2.9,1,BPM
126,00:15:39,90,939,666.67,99.72454213185586,0.9913697570874204,22.781530314475976,10.247974115374609,start,-0.01,0,BPM
144,00:18:24,86,1104,697.67,273.23876469914234,6.027676782858021,19.582555152117266,9.229378005442577,stop,-0.0,4,BPM
156,00:20:19,88,1219,681.82,178.22774875376632,10.252834743862286,16.59931608623115,9.12779059929017,start,-0.09,0,BPM
162,00:20:54,86,1254,697.67,102.85191472365236,3.014398955533629,16.749177987749313,8.90142604947577,stop,1.05,2,BPM
168,00:22:09,88,1329,681.82,64.59174598983549,0.9595024391352384,16.097355295519943,8.87954712487395,start,-0.03,0,BPM
174,00:23:14,87,1394,689.66,71.68456555297891,0.718546348763577,15.280297332559613,8.460957875043782,stop,0.24,1,BPM
210,00:30:19,88,1819,681.82,8.47994363437651,1.9349903210252133,6.863793028252927,4.795301484425186,start,-0.03,0,BPM
216,00:31:29,85,1889,705.88,8.679310629284064,2.2771316414971428,4.815727821314162,4.491758212185343,stop,0.05,3,BPM
228,00:33:04,85,1984,705.88,9.793105520697402,0.6643198952195657,8.936047713317866,6.229269947725205,start,-0.08,0,BPM
234,00:34:04,80,2044,750.0,31.502153841270268,0.8176618289597425,27.19299955007928,12.79278726949091,stop,0.58,5,BPM
270,00:41:19,83,2479,722.89,92.71456932936808,6.804086907846596,27.80967378009138,12.17404540950349,start,-0.06,0,BPM
276,00:42:24,82,2544,731.71,24.54783673803379,6.116837986587428,21.28919465794029,12.629585770510998,stop,0.11,1,BPM
282,00:43:14,86,2594,697.67,12.434396438253438,3.4452054145127344,15.895381328921838,6.7262187272900205,start,18.67,0,BPM
288,00:44:10,80,2650,750.0,27.69525533941836,2.180032236437921,16.75984238881618,8.181373568624519,stop,0.1,6,BPM
300,00:45:54,85,2754,705.88,228.26612911723765,5.523688069420032,15.804805779075124,9.488044464224554,start,-0.11,0,BPM
318,00:48:19,81,2899,740.74,142.7899544105582,1.56782556019457,19.85433083891837,10.728860562967162,stop,0.01,4,BPM
324,00:49:19,82,2959,731.71,94.09121990302128,1.077611751041563,20.601991696861536,10.666299781105364,start,-0.01,0,BPM
330,00:50:24,84,3024,714.29,124.119904397819,1.8500571765903857,20.0223967463785,10.061163664592405,stop,0.04,-2,BPM
336,00:51:24,89,3084,674.16,170.92326058690855,3.52355799846922,27.22769613343543,13.763832522749098,start,-0.01,0,BPM
342,00:52:29,86,3149,697.67,234.4783008747367,4.430639028399484,30.673103559959507,13.21887912442362,stop,0.0,3,BPM
348,00:53:24,87,3204,689.66,403.3451881976508,4.0205547548870815,31.00608775247672,13.238877426360748,start,-0.08,0,BPM
360,00:55:29,81,3329,740.74,614.9947156749281,3.916796062676079,32.03596906030242,13.09982372525116,stop,9.56,6,BPM
366,00:56:59,81,3419,740.74,382.6020578591241,3.909614781541148,31.00289357199962,12.897804828254891,start,-0.06,0,BPM
372,00:57:59,75,3479,800.0,196.7359674654685,5.213497441974291,31.27328143371997,13.223211965852988,stop,0.04,6,BPM
384,00:59:39,79,3579,759.49,120.78040207642688,5.4653403467909225,40.01892123962956,8.659930715658183,start,1.15,0,BPM
390,01:00:09,79,3609,759.49,195.5547721909448,3.911240252794426,35.21097726793828,10.58720569790707,stop,0.37,0,BPM
396,01:00:44,88,3644,681.82,277.5481593322509,3.4381213178391543,33.604322382936495,11.900312978220022,start,-0.19,0,BPM
402,01:01:24,81,3684,740.74,298.180781384484,2.890685546926222,35.34585169436436,13.04453095190096,stop,0.07,7,BPM
414,01:02:49,86,3769,697.67,757.1474900032986,9.127849469529236,38.92408131169167,13.67773402882456,start,-0.02,0,BPM
432,01:05:29,84,3929,714.29,298.9606586093692,4.468340255455561,31.746800771487045,13.733290774981944,stop,11.03,2,BPM
438,01:06:24,84,3984,714.29,113.58579297599276,1.781861780565481,24.15611269662909,12.97544627835394,start,-0.05,0,BPM
450,01:08:09,84,4089,714.29,63.57816243675264,0.6345895667803749,17.164438036301718,13.882098294610383,stop,0.06,0,BPM
468,01:10:19,84,4219,714.29,123.34520883308912,0.6286007493250864,24.084793597044698,16.09010426013582,start,3.43,0,BPM
492,01:13:29,65,4409,923.08,408.9624535248569,2.134656538736221,70.70312160790387,18.095438313428662,stop,0.01,19,BPM
516,01:16:49,72,4609,833.33,1357.6361803276775,10.093927265043288,88.19176833168383,17.68573147933621,start,-0.03,0,BPM
522,01:17:39,72,4659,833.33,842.4941194093808,6.895806358583388,74.04178864199679,16.702419597416515,stop,0.39,0,BPM
540,01:19:29,88,4769,681.82,343.46002313933155,7.067284989048379,84.81565196546292,15.550129863622049,start,7.86,0,BPM
546,01:20:19,83,4819,722.89,663.4846425341982,17.19305093355392,83.21751876000287,12.095635998329389,stop,0.01,5,BPM
564,01:22:49,92,4969,652.17,425.0108503443461,7.817608898795785,55.94970796516954,10.945048642921527,start,-0.3,0,BPM
570,01:23:19,84,4999,714.29,190.1093553089753,2.430999340092731,44.17444482216997,11.808422193243164,stop,10.36,8,BPM
576,01:23:50,87,5030,689.66,168.39031281392002,1.8899797207243487,19.96843613898532,10.639157650406553,start,-0.09,0,BPM
582,01:24:40,85,5080,705.88,239.5397625487383,2.9448369868105506,18.05604085810031,10.700111386030969,stop,0.04,2,BPM
588,01:25:25,91,5125,659.34,324.4676323374795,5.042186941734613,17.93983989189811,11.144280769863578,start,-0.02,0,BPM
618,01:29:30,63,5370,952.38,267.9218570411681,3.429961848689625,66.13474084729428,25.917069113396508,stop,0.08,28,BPM
648,01:33:55,88,5635,681.82,2424.0140066281256,7.713882121617904,91.6747625084439,27.3363082917282,start,5.95,0,BPM
654,01:34:35,83,5675,722.89,1269.876710452847,6.062476195153414,92.09634678300498,27.43720102342802,stop,0.18,5,BPM
660,01:35:25,88,5725,681.82,882.6326285948852,5.042902263477864,94.62262962194312,27.49894187203632,start,-0.08,0,BPM
672,01:36:40,83,5800,722.89,568.7862508512936,6.534186101337146,75.91325050533482,14.171569987773664,stop,1.39,5,BPM
714,01:42:40,91,6160,659.34,38.97383504309852,2.1565100456167228,14.852910700792425,8.368737256319278,start,0.46,0,BPM
720,01:43:20,85,6200,705.88,34.198771242886906,1.752691953504497,15.660449525698125,7.443365899804168,stop,0.16,6,BPM
738,01:46:05,89,6365,674.16,94.83267155878283,1.8893540415163468,12.400749031030834,7.650009603835515,start,2.29,0,BPM
744,01:46:45,88,6405,681.82,139.8187264124327,2.5476677788047537,12.806155772653607,8.458584939791857,stop,0.21,1,BPM
750,01:47:15,90,6435,666.67,151.51245217805726,3.0379530447294183,17.368609763076623,10.588525653281666,start,-0.02,0,BPM
756,01:48:10,89,6490,674.16,143.90868607792692,2.968576496003521,16.556727869814793,10.654452168948344,stop,0.34,1,BPM
762,01:48:40,95,6520,631.58,189.26706104243425,2.6328781772043794,19.29187341756065,10.93774302353915,start,-0.15,0,BPM
774,01:50:25,90,6625,666.67,308.998000423898,3.064396415782748,19.1426659148231,10.96021525187105,stop,0.92,5,BPM
798,01:53:05,93,6785,645.16,265.1761229763253,1.9923157656447916,17.774351993125098,11.119097654623834,start,-0.13,0,BPM
810,01:54:20,87,6860,689.66,85.8874963882075,0.5670137892909611,17.801472400693523,10.779393796139232,stop,2.93,6,BPM
822,01:55:51,97,6951,618.56,80.55184525028986,1.31250256175828,17.76710363082772,11.963258719248428,start,0.97,0,BPM
828,01:56:31,87,6991,689.66,114.43544214277028,1.8590820826114387,18.168479555178497,12.745318148005472,stop,0.04,10,BPM
834,01:57:21,88,7041,681.82,158.280966063804,1.5743842324624897,17.94213301086557,11.63018126799968,start,-0.04,0,BPM
846,01:59:01,80,7141,750.0,252.80518212486476,1.4386927879088591,26.878194759138943,12.190056252067558,stop,0.03,8,BPM
864,02:01:07,89,7267,674.16,487.67836628219953,8.19143904996573,32.26633988843356,13.506533793021845,start,-0.02,0,BPM
870,02:02:02,86,7322,697.67,779.774045179138,9.629794210854929,32.138634339120166,12.781159923089612,stop,0.05,3,BPM
876,02:03:17,89,7397,674.16,853.4196129046143,9.068801899258771,27.901802479263534,11.299042401180444,start,-0.01,0,BPM
900,02:07:07,85,7627,705.88,87.72693172516234,3.453802417254257,17.335942166964173,9.719429625492335,stop,0.05,4,BPM
948,02:16:27,98,8187,612.24,25.807834755933204,4.765759354703016,19.1557938898658,4.70020364300465,start,-0.02,0,BPM
954,02:17:32,98,8252,612.24,19.801668190354327,4.292320910787683,24.11433206156683,4.666653304159676,stop,0.07,0,BPM
960,02:18:37,105,8317,571.43,39.75999756956511,5.900741004398421,29.22816860216758,4.782387756451916,start,-0.2,0,BPM
972,02:20:32,94,8432,638.3,234.55601792930543,11.778941171107064,30.428585653249534,6.643800547449152,stop,0.0,11,BPM
990,02:24:07,97,8647,618.56,435.1070911728311,22.68158056039669,22.823781829039454,6.7546041742666425,start,-0.04,0,BPM
1020,02:29:27,79,8967,759.49,75.94061008121783,7.571098671603093,38.78957623288159,10.361546551493923,stop,0.03,18,BPM
1038,02:31:47,84,9107,714.29,1247.0041953969576,13.968224583491333,53.31135929841688,11.389654722329285,start,-0.04,0,BPM
1050,02:33:07,84,9187,714.29,400.0623975906296,6.097719187350499,42.49229887297468,12.461756599734269,stop,0.05,0,BPM
1056,02:33:52,86,9232,697.67,104.96021902445143,1.92149818498665,34.75142174510452,12.629084588798216,start,-0.03,0,BPM
1068,02:35:52,81,9352,740.74,75.04592938847709,1.0090363785337857,21.15770979851949,8.728837031264097,stop,0.01,5,BPM
