Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,increase rate,kind
206,00:27:25,81,1645,740.74,1210.3944068799383,29.95693706817591,33.527513767480166,10.792655760624765,up trend,0,1.82,HF
218,00:29:05,82,1745,731.71,639.2185382225812,16.243109697237927,34.08965570793749,11.235898372844872,up trend,0,2.22,HF
254,00:34:01,87,2041,689.66,383.3890778616881,10.59855059933775,23.5469259868156,11.136306407789048,up trend,0,5.17,HF
290,00:38:36,84,2316,714.29,246.45364730269625,13.87683063462406,20.300788258547204,10.366513987107629,up trend,0,53.0,HF
302,00:39:56,78,2396,769.23,295.56489504360457,6.274269241849867,26.275215574952085,9.735968763050863,up trend,0,8.55,HF
386,00:53:57,83,3237,722.89,179.3147114267097,5.515429536485497,19.914981829399345,8.725674291235876,up trend,0,35.45,HF
410,00:57:38,78,3458,769.23,142.0629373404053,8.993243383649917,19.574055828873,9.824143936325076,up trend,0,4.74,HF
422,00:59:17,77,3557,779.22,130.28355394999383,4.281065930667255,19.880779560127102,12.018269086550475,up trend,0,7.7,HF
470,01:06:23,79,3983,759.49,1057.6197199626615,2.578007010222749,36.69623601284204,21.01403326059877,up trend,0,4.65,HF
506,01:11:33,69,4293,869.57,46.86069423840339,1.4541921822851904,30.170272810655653,10.684144842728788,up trend,0,4.35,HF
566,01:19:29,80,4769,750.0,243.1192485424649,5.208109792675315,23.04451376650621,10.192629089449987,up trend,0,2.99,HF
674,01:32:09,80,5529,750.0,177.7483731400961,3.0630121679846045,22.106736662781124,12.823276826592672,up trend,0,4.52,HF
722,01:38:25,79,5905,759.49,286.1120975854255,2.7193720038975,20.836964651252615,14.701027244407658,up trend,0,2.32,HF
758,01:42:16,85,6136,705.88,707.5639824447229,2.6864275169235747,45.63172749126133,22.30793923833452,up trend,0,2.13,HF
806,01:47:31,79,6451,759.49,78.94618558034097,1.5867993733393242,41.41782835535284,13.292675979421055,up trend,0,2.36,HF
830,01:50:21,78,6621,769.23,273.6361278908675,4.307007959959512,28.153034780409357,13.498707043148046,up trend,0,2.46,HF
866,01:54:16,76,6856,789.47,237.57175405308143,0.9850589593135328,28.783144958003973,17.55577357208407,up trend,0,4.6,HF
878,01:55:52,79,6952,759.49,651.5428185275144,1.9970653568084156,28.12751431010757,17.39089258485484,up trend,0,6.54,HF
902,01:59:52,83,7192,722.89,488.01548900169183,4.231128704777129,30.49235918008554,18.5039158017972,up trend,0,2.98,HF
938,02:03:52,91,7432,659.34,928.1983953175044,3.7978470070904895,34.56889186029804,15.911444796441462,up trend,0,4.08,HF
1034,02:15:17,75,8117,800.0,926.34694144091,7.446234632017909,31.456779173322627,18.489893323165514,up trend,0,2.43,HF
1130,02:26:58,90,8818,666.67,233.9758744438197,2.6372336658651427,47.98551348956414,17.747926926942238,up trend,0,3.01,HF
1142,02:28:18,79,8898,759.49,923.89791367168,15.510153453665106,52.83856029376999,18.264185708425018,up trend,0,3.92,HF
1178,02:33:43,78,9223,769.23,215.90435253148613,1.1528421154420845,44.939963296171314,17.167644757817317,up trend,0,3.26,HF
1202,02:36:18,78,9378,769.23,713.6537833773245,9.548301584344609,40.57530246897711,18.22948906109471,up trend,0,1.77,HF
1214,02:37:38,69,9458,869.57,593.593975103402,4.361362348554019,42.525139475229885,18.75257614955605,up trend,0,2.35,HF
1262,02:44:04,81,9844,740.74,760.3313617593827,5.111081411994367,45.43293508647035,20.6634442572246,up trend,0,2.01,HF
1298,02:48:30,75,10110,800.0,1134.152722546993,7.209749287416127,39.349033296737474,19.35017982303195,up trend,0,2.54,HF
1334,02:52:50,82,10370,731.71,666.6798446194208,6.33250962038916,30.629847057657827,18.58724853665181,up trend,0,6.0,HF
1382,02:58:04,72,10684,833.33,583.5085174508587,1.127435392557864,46.64358106460752,30.05326964452505,up trend,0,2.2,HF
1394,02:59:34,70,10774,857.14,349.0091465886555,1.1790888256885812,29.824552702053243,24.134508023803185,up trend,0,4.06,HF
1406,03:01:25,70,10885,857.14,372.5103571985693,2.2584421844993603,26.973456241124115,21.40302033806997,up trend,0,4.01,HF
1430,03:04:20,83,11060,722.89,201.1036462535488,2.8329023793636288,35.02079815929794,16.77363620174742,up trend,0,4.21,HF
1454,03:07:15,70,11235,857.14,509.6331503539499,12.860189506231215,76.23458831174484,22.11192327728206,up trend,0,4.3,HF
