Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
6,00:00:53,69,53,869.57,,,,,start,-0.12,0,BPM
18,00:02:13,65,133,923.08,,,,,stop,0.05,4,BPM
24,00:03:13,69,193,869.57,,,,,start,-0.1,0,BPM
30,00:03:53,64,233,937.5,,,,,stop,0.03,5,BPM
36,00:04:58,65,298,923.08,,,,,start,-0.13,0,BPM
42,00:05:28,61,328,983.61,,,,,stop,0.16,4,BPM
48,00:06:13,63,373,952.38,,,,,start,0.42,0,BPM
54,00:07:03,59,423,1016.95,471.3035790895032,5.045178789225456,38.58131402635219,19.316087194092805,stop,0.21,4,BPM
90,00:11:43,56,703,1071.43,1662.265162014687,18.13802912584907,94.9339460426274,29.51170265975095,start,4.48,0,BPM
96,00:12:43,54,763,1111.11,3796.298045801889,21.37952061306272,114.73804774639082,29.00771294335494,stop,0.32,2,BPM
108,00:14:08,65,848,923.08,4044.790539353072,21.34452557527127,117.83536678634928,29.15659529128173,start,-0.11,0,BPM
114,00:15:08,58,908,1034.48,2737.096337891293,26.98954954229546,119.00942138592326,31.306867310804616,stop,0.23,7,BPM
120,00:15:48,62,948,967.74,2906.5987004346,33.67532600042509,113.40557564326188,33.59136280507298,start,-0.22,0,BPM
132,00:17:43,56,1063,1071.43,2906.183348017762,12.53407187264252,64.7905298648133,27.05274681440096,stop,0.13,6,BPM
144,00:19:24,61,1164,983.61,1690.8141669104612,5.425665451005262,60.40986698024941,35.08786536565551,start,6.09,0,BPM
150,00:20:19,59,1219,1016.95,1441.283788809795,3.434692869619098,49.28998281142956,33.27449765026591,stop,0.12,2,BPM
156,00:21:04,63,1264,952.38,1178.3385945647317,2.114328477981768,44.8452329666904,33.61851060207815,start,-0.18,0,BPM
168,00:22:29,58,1349,1034.48,670.0237754071525,2.033991276201329,44.40882774716704,29.56142335917553,stop,0.2,5,BPM
174,00:23:08,69,1388,869.57,737.4890413177818,5.213437590500262,42.83399575913832,31.161902531581024,start,-0.27,0,BPM
192,00:25:23,58,1523,1034.48,2226.7668345870256,11.306333097039426,48.85918491513576,21.02089373621845,stop,0.04,11,BPM
198,00:26:28,63,1588,952.38,2326.34830050374,10.343028315671903,48.95147930432373,21.53098322825761,start,-0.36,0,BPM
