Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,increase rate,kind
50,18:55:38,79,68138,759.49,1979.8586020752207,10.685829516124585,76.63797525019159,19.039497560254546,,0,0.0,
52,18:56:03,78,68163,769.23,1673.336916374711,11.145447203616737,74.10822691282841,19.090273461014814,,0,0.0,
54,18:56:13,76,68173,789.47,1331.11223111556,11.838872832795555,70.54653228753288,18.50596594372215,,0,0.0,
56,18:56:38,73,68198,821.92,1016.935903238118,11.81599513168646,67.75224087686499,18.56380640287076,,0,0.0,
58,18:56:48,71,68208,845.07,774.5832945425178,12.568413311605962,66.12483130150929,19.203167840282,,0,0.0,
60,18:57:08,70,68228,857.14,637.8490878790901,15.334225925596568,65.74971697122292,19.35323292087903,,0,0.0,
62,18:57:29,71,68249,845.07,573.4484290448385,16.319285752276038,65.74971697122292,19.35323292087903,up trend,0,1.81,HF
64,18:57:39,72,68259,833.33,547.6921562528805,14.61185180676673,64.99024878191108,19.42989412514349,,0,0.0,
66,18:57:59,74,68279,810.81,533.8156917138148,15.250253305453324,61.95178790389989,16.47244179760579,,0,0.0,
68,18:58:09,75,68289,800.0,535.5324645316947,15.65850223767329,61.89014543593862,13.846294354336788,,0,0.0,
70,18:58:19,71,68299,845.07,537.697525049863,15.386690508027778,63.269396742204286,13.858751894800363,,0,0.0,
72,18:58:29,71,68309,845.07,541.0894075407145,14.96788448912694,64.5603424035631,13.4606120793603,,0,0.0,
74,18:58:39,74,68319,810.81,553.1209590070662,16.98452465526571,65.00411210258086,13.915052633602166,,0,0.0,
76,18:58:49,76,68329,789.47,567.0531404141539,19.048730533125944,63.66299725451648,13.915080646110365,,0,0.0,
78,18:59:14,78,68354,769.23,576.19174126418,20.030835806894896,60.473908221240514,13.915851994566989,,0,0.0,
80,18:59:29,80,68369,750.0,575.898112123455,18.7704906641335,56.63331680275873,13.918863430024508,,0,0.0,
82,18:59:39,83,68379,722.89,563.8797299935532,16.65519212552692,54.01759438424878,14.677283572283551,,0,0.0,
84,18:59:54,82,68394,731.71,546.1600818797616,14.658340630638271,52.5889049138772,14.904266475867695,,0,0.0,
86,19:00:04,87,68404,689.66,520.4711425955795,13.212472448082114,50.89896045648694,14.923611206024216,up trend,0,7.82,HF
88,19:00:15,93,68415,645.16,484.8362693777066,11.166050478358551,52.89850026808176,16.892998670503495,,0,0.0,
90,19:00:30,80,68430,750.0,445.9769308903437,8.59701029249792,54.14310841102647,20.38522078689884,,0,0.0,
92,19:00:45,89,68445,674.16,417.717227420556,7.261635300215235,51.08915392543047,20.461462682370517,,0,0.0,
94,19:00:55,89,68455,674.16,397.4344804616061,5.77614199075236,54.52258606658121,22.299408475727496,,0,0.0,
96,19:01:05,92,68465,652.17,397.7799458480919,4.894261102100546,58.5645825702929,21.89457905137103,,0,0.0,
98,19:01:20,92,68480,652.17,416.3285307781299,4.158321952804202,63.23412760946904,21.9674403774016,,0,0.0,
100,19:01:30,92,68490,652.17,447.8031096577087,3.6098664877062383,67.77106802481788,21.92367776945228,,0,0.0,
102,19:01:50,91,68510,659.34,479.8871228578834,2.9814990629107667,71.71031475204065,21.92526606079696,,0,0.0,
104,19:02:00,84,68520,714.29,503.5011242915192,2.3935271584956355,73.30709276623058,23.72889377952542,,0,0.0,
106,19:02:10,87,68530,689.66,516.7954230366013,1.8995366106047211,73.65812162266693,23.335024564559,,0,0.0,
108,19:02:20,91,68540,659.34,511.5637049336092,1.4939244626352883,73.53300664993642,23.43770201001379,,0,0.0,
110,19:02:40,94,68560,638.3,492.3128789637874,1.1932225543576374,72.74954846931902,23.49221508048476,,0,0.0,
112,19:02:50,95,68570,631.58,474.1967971707365,1.008518011913768,71.73745234832761,23.53207741247974,,0,0.0,
114,19:03:00,95,68580,631.58,458.5753960278488,0.8939200049261279,70.80859796778401,23.49105061898411,,0,0.0,
116,19:03:15,95,68595,631.58,452.38258931217337,0.8494500672335509,69.61099904557074,23.307652198803904,,0,0.0,
118,19:03:30,92,68610,652.17,461.59578475356375,0.8736013925531796,68.46207696534019,23.356134796944925,,0,0.0,
120,19:03:40,89,68620,674.16,482.5437193709173,0.9877613677762532,64.96980228678301,22.49679646128329,,0,0.0,
122,19:03:55,91,68635,659.34,504.1255719367357,1.1512411353362135,58.82881950825373,22.496831522937374,,0,0.0,
124,19:04:20,93,68660,645.16,525.0119684988941,1.424303955407204,51.993924645096754,22.244030247071983,,0,0.0,
126,19:04:35,96,68675,625.0,548.9052045620383,1.851826227121348,46.90209277999072,22.183607617760817,,0,0.0,
128,19:04:45,96,68685,625.0,571.3455312528293,2.4635516898180314,42.89450200295643,22.095440429081798,,0,0.0,
130,19:05:05,96,68705,625.0,587.2141616676385,3.207077494209252,39.07667385841245,21.689626317572152,,0,0.0,
132,19:05:15,95,68715,631.58,590.9852774037912,4.140362757998157,36.87432944862474,21.59818666802699,,0,0.0,
134,19:05:35,97,68735,618.56,581.9085322027713,5.183407093922511,34.8755218619429,21.450414153273098,,0,0.0,
136,19:05:45,99,68745,606.06,557.0314817822963,6.448322119701345,32.39352190277102,20.17100454835594,,0,0.0,
138,19:05:55,96,68755,625.0,509.05964971007126,7.5691302052453295,33.65579266028118,19.702013571599988,,0,0.0,
140,19:06:05,91,68765,659.34,449.0086576648937,8.97977484359449,32.401648562871564,16.31656388897053,,0,0.0,
142,19:06:25,91,68785,659.34,386.9096271947672,10.376561728588827,26.145979576217822,13.569961650044313,,0,0.0,
144,19:06:40,93,68800,645.16,329.4149916323964,10.66421514917634,25.79341103966717,13.56464996125696,,0,0.0,
146,19:06:50,96,68810,625.0,286.07647542432346,9.514802882162629,25.374416475446044,13.436043741688673,,0,0.0,
148,19:07:05,98,68825,612.24,256.9432478755011,7.292113592769988,25.748695212434686,13.523510970882958,,0,0.0,
150,19:07:30,99,68850,606.06,241.2924544276798,5.545624713009264,26.6893283152343,13.508301831368248,,0,0.0,
152,19:07:50,101,68870,594.06,234.4297683569256,4.426678133657931,27.827002783597937,13.34605941994925,,0,0.0,
154,19:08:00,97,68880,618.56,230.3730320427179,3.6479402293245102,26.2974596592639,9.891729074415284,,0,0.0,
156,19:08:10,97,68890,618.56,227.0605520487244,3.0519164521797357,22.026588107863404,9.748725505397706,,0,0.0,
158,19:08:20,102,68900,588.24,227.32498501795268,2.7216175234318607,20.07452492639386,9.46869686958893,up trend,0,10.45,HF
160,19:08:30,105,68910,571.43,238.4547274254227,2.697898611834652,21.63612099320609,9.683842844909137,,0,0.0,
162,19:08:50,102,68930,588.24,258.1069178710512,2.9416711957842927,24.09544734371781,9.69976393569262,,0,0.0,
164,19:09:05,99,68945,606.06,288.04087795636394,3.508142415158124,24.920917610124484,9.887151836022918,,0,0.0,
166,19:09:20,92,68960,652.17,318.0474342763322,4.273969934311656,25.059507531359948,10.48948355764584,,0,0.0,
168,19:09:30,90,68970,666.67,345.760185561329,5.268801870525239,25.65991584521808,10.722125227199834,,0,0.0,
170,19:09:40,86,68980,697.67,369.8604793495123,6.526518846865891,26.83415437802492,10.733739101638388,,0,0.0,
172,19:10:05,86,69005,697.67,395.30571244548753,7.90285325853119,29.54828435159052,10.93043140101272,,0,0.0,
174,19:10:35,86,69035,697.67,435.4904159587869,9.157779515330576,32.246544281867614,10.899445127236188,,0,0.0,
176,19:10:55,85,69055,705.88,491.3297128653511,10.01630438806326,34.65666871010012,10.748808951579289,,0,0.0,
178,19:11:15,88,69075,681.82,591.0273062164405,11.679072894091217,37.33035483137998,10.981294949845864,,0,0.0,
180,19:11:45,87,69105,689.66,706.2188652671595,13.59816406577834,38.402643996985205,11.136562691038405,,0,0.0,
182,19:12:05,86,69125,697.67,854.2811439502683,16.339835671486068,40.00670514668607,11.04786035245499,,0,0.0,
