Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
0,00:00:04,79,4,759.49,,,,,start,-0.07,0,BPM
6,00:00:49,77,49,779.22,,,,,stop,0.04,2,BPM
12,00:01:49,80,109,750.0,,,,,start,-0.07,0,BPM
18,00:02:54,76,174,789.47,,,,,stop,0.16,4,BPM
30,00:04:19,83,259,722.89,,,,,start,-0.09,0,BPM
48,00:06:29,71,389,845.07,,,,,stop,0.15,12,BPM
60,00:07:59,81,479,740.74,829.9252787056831,15.938061038012387,41.52475392793448,13.151065681967706,start,-0.08,0,BPM
84,00:10:59,71,659,845.07,611.0954931600301,17.75664615422277,36.06423797297579,12.453723072533249,stop,2.27,10,BPM
96,00:12:45,80,765,750.0,189.7825728808334,2.501869281327287,37.920756633715385,13.732988066130757,start,-0.09,0,BPM
108,00:14:00,71,840,845.07,776.9892897586768,11.609230495283716,36.35665100368957,14.194046466812791,stop,0.06,9,BPM
114,00:14:45,74,885,810.81,1132.2826525163166,17.89303646143503,37.773031155217886,15.057812468168493,start,-0.04,0,BPM
120,00:15:30,72,930,833.33,1232.563108005834,20.774721422446984,36.89895612759421,14.777507798498837,stop,20.05,2,BPM
126,00:16:00,74,960,810.81,1123.0185059421078,22.499581433419483,36.46482672048644,14.332913741683187,start,19.94,0,BPM
132,00:16:40,69,1000,869.57,861.7298821480459,21.474386290718734,39.50147956102663,14.997812357480813,stop,0.08,5,BPM
150,00:19:30,84,1170,714.29,428.0571078280824,14.353222515545582,38.1495939390485,13.216076789814965,start,-0.06,0,BPM
156,00:20:10,81,1210,740.74,545.6580733639913,19.973964927443152,48.48306769483591,12.183413700098807,stop,0.03,3,BPM
162,00:21:15,85,1275,705.88,623.7962869098187,24.815394227489545,51.76864907549782,11.14616452747175,start,-0.1,0,BPM
174,00:22:55,80,1375,750.0,560.829635016797,25.598700850058467,52.48533845771034,11.088282011167628,stop,0.22,5,BPM
198,00:25:40,82,1540,731.71,829.3016510137531,23.673585222846345,31.675817323346863,10.569851426754942,start,-0.02,0,BPM
204,00:26:55,81,1615,740.74,1179.6996849617058,29.24152202009957,33.40240463114681,10.78513177234932,stop,0.07,1,BPM
210,00:27:50,86,1670,697.67,1127.184280922002,29.028928580247324,33.424596664792865,10.993913622304564,start,5.59,0,BPM
216,00:28:45,81,1725,740.74,764.2055199142424,20.11873792989581,33.93976302636356,11.161599896291662,stop,0.16,5,BPM
234,00:31:21,86,1881,697.67,316.813946409748,6.218225327811117,27.714899200868224,9.949129897347094,start,-0.07,0,BPM
246,00:32:56,79,1976,759.49,385.2811312850153,9.877139062275864,24.3546907932056,10.264530268485409,stop,0.11,7,BPM
252,00:33:41,85,2021,705.88,400.1808697113776,11.33665578407253,24.467121636671404,10.52499774589147,start,-0.02,0,BPM
258,00:34:26,83,2066,722.89,330.17918363838766,8.334040872916521,22.82504791688648,10.87519364125044,stop,3.06,2,BPM
270,00:35:51,84,2151,714.29,274.10311799790475,7.9777366671528736,22.05337852408404,10.000815681018944,start,-0.08,0,BPM
276,00:36:41,78,2201,769.23,277.2971319650971,10.453705612034708,21.55720627085249,10.081491831619989,stop,0.04,6,BPM
282,00:37:41,82,2261,731.71,247.66302201224696,12.452022409631924,21.577959530738877,10.091392573952954,start,-0.04,0,BPM
300,00:39:41,78,2381,769.23,306.213678543689,7.610303980269264,25.71059799668105,10.29660029092227,stop,0.03,4,BPM
306,00:40:31,79,2431,759.49,273.30729699255045,4.704136463910342,24.141577095398343,9.847191975173352,start,-0.06,0,BPM
312,00:41:21,77,2481,779.22,308.2078271846835,5.508949585081845,23.84453172327025,9.754983551069309,stop,4.39,2,BPM
318,00:44:37,80,2677,750.0,356.2917318768803,8.9455243226752,21.078730017315024,10.446579950063144,start,-0.07,0,BPM
