Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,increase rate,kind
62,00:06:01,120,361,500.0,519.0915171702109,4.032224483102056,49.01945910325316,16.301757010600205,up trend,0,4.79,HF
122,00:12:46,100,766,600.0,499.17127506630976,1.5899301943494684,28.7283280546628,17.185475357560108,up trend,0,3.98,HF
146,00:15:16,109,916,550.46,492.4042309958514,4.445773689726536,28.14610846773581,13.139977246586692,up trend,0,4.23,HF
158,00:16:56,100,1016,600.0,687.7725507994691,3.647250281772541,28.78199630367026,11.11154363897367,up trend,0,2.26,HF
182,00:19:46,67,1186,895.52,2666.502756591244,13.059218235779262,138.3072373051374,26.11419896828356,up trend,0,5.66,HF
242,00:26:21,108,1581,555.56,3477.8796341407024,2.300506322493267,92.84798959194164,30.051072037653583,up trend,0,30.87,HF
314,00:34:41,100,2081,600.0,675.2687265044651,21.435761032967463,36.76368061840713,10.900473870995004,up trend,0,2.5,HF
326,00:36:01,90,2161,666.67,631.3444612222355,16.32281968940162,30.13234225268014,13.584496039716058,up trend,0,4.03,HF
362,00:40:46,85,2446,705.88,943.1351894120004,7.285458344967044,40.50213396695971,16.586377001648568,up trend,0,2.18,HF
374,00:41:51,92,2511,652.17,874.1130713110471,8.23957241019534,36.4234473908873,16.457801946127535,up trend,0,9.63,HF
386,00:43:41,98,2621,612.24,571.8374643467538,3.51980070690182,37.46783419174917,17.12032853013026,up trend,0,6.44,HF
410,00:46:46,104,2806,576.92,454.92989365841584,2.4877494378061846,40.054051073365294,15.81578054620493,up trend,0,1.78,HF
422,00:48:21,103,2901,582.52,126.64907703237652,1.9941248449531448,42.343090755091055,14.023230435129229,up trend,0,4.77,HF
482,00:55:56,90,3356,666.67,465.1483951401707,6.50551985893909,41.15071873104566,14.503547208619455,up trend,0,2.09,HF
518,01:00:11,100,3611,600.0,404.1837897024053,6.969258662423043,33.02501895687633,13.701656685173782,up trend,0,15.54,HF
554,01:05:16,126,3916,476.19,236.69927028375108,3.6216035662572432,35.715566562746254,13.539418264415032,up trend,0,1.77,HF
566,01:06:56,125,4016,480.0,883.4108949043797,4.954243577016821,49.20437752261228,13.304895293669542,up trend,0,6.72,HF
578,01:08:21,110,4101,545.45,1386.6826790822415,9.45188271761329,53.155678802351616,20.07378176342748,up trend,0,1.92,HF
638,01:15:11,106,4511,566.04,316.211764498483,12.32634025918977,18.724794231724086,9.962895858009896,up trend,0,8.3,HF
650,01:16:31,105,4591,571.43,400.7320683198007,9.502072667013012,17.429729381907528,9.688910555635342,up trend,0,7.08,HF
662,01:18:31,101,4711,594.06,88.16197123775873,1.540432447232387,17.416803081847043,9.203878951567214,up trend,0,1.73,HF
698,01:22:41,91,4961,659.34,186.28638747332909,2.7636872916148474,31.20490483424498,9.515459065357268,up trend,0,2.99,HF
746,01:30:01,92,5401,652.17,1929.5302920505449,4.94936113287838,40.85659306573145,19.488327746816733,up trend,0,1.73,HF
782,01:34:01,89,5641,674.16,549.0185949052388,7.123123578663258,54.43595124360296,12.168406063344907,up trend,0,4.12,HF
830,01:39:11,107,5951,560.75,2439.807665926182,4.222065756691506,57.09156288822727,28.70452627324529,up trend,0,2.32,HF
854,01:42:16,105,6136,571.43,927.4551961496228,4.704603061399373,53.66859452002728,28.632150403605625,up trend,0,4.23,HF
866,01:43:36,110,6216,545.45,2338.367158075234,6.969891063141319,44.30052200779653,16.903153431190496,up trend,0,21.86,HF
902,01:48:06,117,6486,512.82,41.74755845362274,0.922970792512338,19.61749575646956,9.23734677871324,up trend,0,9.97,HF
1010,02:05:17,101,7517,594.06,3820.5151010008326,6.567704819919873,81.70134792408415,24.91736121253449,up trend,0,2.37,HF
1106,02:17:44,97,8264,618.56,1244.607067830357,10.976735115944283,36.37759156684348,14.000153789242772,up trend,0,2.09,HF
1142,02:21:59,99,8519,606.06,216.47466599579695,5.312268544462327,20.9283944370868,12.97590498593765,up trend,0,1.99,HF
1190,02:27:24,97,8844,618.56,224.50799633729625,0.8687844794907191,22.81432686283078,18.593510827650583,up trend,0,2.1,HF
1202,02:28:44,101,8924,594.06,216.8495367199513,1.076520995159475,21.490970838746144,17.27282211086161,up trend,0,3.33,HF
1226,02:31:09,105,9069,571.43,150.2338449598466,4.516563952191732,18.86560141027656,10.845864819066731,up trend,0,3.25,HF
1262,02:35:29,98,9329,612.24,33.47171821483194,0.7813534916972319,19.353437588443963,12.097382074697997,up trend,0,1.76,HF
1274,02:37:04,104,9424,576.92,143.92754541808287,1.5506832490578273,16.70224049616807,11.05626279258844,up trend,0,2.67,HF
1382,02:51:34,61,10294,983.61,1274.9131336249172,5.535116746705571,113.66972285763087,33.81503849726374,up trend,0,1.76,HF
1430,03:50:34,81,13834,740.74,1637.9783798781934,4.28253760226451,132.5662043257894,52.509244958601805,up trend,0,3.51,HF
1454,03:54:19,77,14059,779.22,1407.134967068593,0.7213450274085551,82.6150306717728,43.1685865094572,up trend,0,2.58,HF
1478,03:58:19,80,14299,750.0,70.50809784946456,3.514778156002368,20.49861793648837,8.952006615780604,up trend,0,1.85,HF
1502,04:01:49,98,14509,612.24,707.549332155561,9.969167318166454,69.66592764949957,15.819898539368651,up trend,0,2.07,HF
1550,04:07:44,95,14864,631.58,470.8333054188096,12.80366981764099,21.42676547151783,12.462557964575662,up trend,0,2.01,HF
