,time,value,RRI,ratio,sdnn,rmssd
0,00:00:04,79,759.49,,,
1,00:00:09,78,769.23,,,
2,00:00:14,77,779.22,,,
3,00:00:19,76,789.47,,,
4,00:00:29,76,789.47,,,
5,00:00:44,76,789.47,,,
6,00:00:49,77,779.22,,,
7,00:00:59,75,800.0,,,
8,00:01:14,75,800.0,,,
9,00:01:19,75,800.0,,,
10,00:01:29,76,789.47,,,
11,00:01:44,79,759.49,,,
12,00:01:49,80,750.0,,,
13,00:02:04,80,750.0,,,
14,00:02:19,80,750.0,,,
15,00:02:24,78,769.23,,,
16,00:02:29,76,789.47,,,
17,00:02:44,77,779.22,,,
18,00:02:54,76,789.47,,,
19,00:03:09,76,789.47,,,
20,00:03:14,77,779.22,,,
21,00:03:24,78,769.23,,,
22,00:03:29,81,740.74,,,
23,00:03:34,82,731.71,,,
24,00:03:39,82,731.71,,,
25,00:03:44,80,750.0,,,
26,00:03:49,79,759.49,,,
27,00:03:54,80,750.0,,,
28,00:04:04,81,740.74,,,
29,00:04:14,82,731.71,,,
30,00:04:19,83,722.89,,,
31,00:04:29,82,731.71,,,
32,00:04:39,81,740.74,,,
33,00:04:44,80,750.0,,,
34,00:04:49,80,750.0,,,
35,00:05:04,79,759.49,,,
36,00:05:09,78,769.23,,,
37,00:05:14,77,779.22,,,
38,00:05:19,75,800.0,,,
39,00:05:29,74,810.81,,,
40,00:05:34,73,821.92,,,
41,00:05:39,73,821.92,,,
42,00:05:44,72,833.33,,,
43,00:05:49,69,869.57,,,
44,00:06:04,69,869.57,,,
45,00:06:14,70,857.14,,,
46,00:06:19,69,869.57,,,
47,00:06:24,70,857.14,,,
48,00:06:29,71,845.07,,,
49,00:06:34,72,833.33,,,
50,00:06:39,72,833.33,,,
51,00:06:44,73,821.92,,,
52,00:06:49,74,810.81,,,
53,00:06:54,75,800.0,,,
54,00:07:09,76,789.47,,,
55,00:07:19,77,779.22,,,
56,00:07:29,79,759.49,,,
57,00:07:34,80,750.0,,,
58,00:07:49,79,759.49,,,
59,00:07:54,80,750.0,,,
60,00:07:59,81,740.74,,,
61,00:08:04,80,750.0,,,
62,00:08:09,80,750.0,,,
63,00:08:14,80,750.0,,,
64,00:08:24,79,759.49,,,
65,00:08:34,78,769.23,,,
66,00:08:44,78,769.23,,,
67,00:08:49,78,769.23,,,
68,00:08:54,76,789.47,,,
69,00:08:59,75,800.0,,,
70,00:09:04,77,779.22,,,
71,00:09:09,78,769.23,,,
72,00:09:24,78,769.23,,,
73,00:09:29,75,800.0,,,
74,00:09:34,74,810.81,,,
75,00:09:39,75,800.0,,,
76,00:09:54,75,800.0,,,
77,00:10:09,75,800.0,,,
78,00:10:14,74,810.81,,,
79,00:10:19,73,821.92,,,
80,00:10:24,74,810.81,,,
81,00:10:34,73,821.92,,,
82,00:10:39,72,833.33,,,
83,00:10:54,72,833.33,,,
84,00:10:59,71,845.07,,,
85,00:11:04,68,882.35,,,
86,00:11:14,69,869.57,,,
87,00:11:29,69,869.57,,,
88,00:11:34,72,833.33,,,
89,00:11:40,73,821.92,,,
90,00:11:55,74,810.81,,,
91,00:12:10,75,800.0,,,
92,00:12:25,76,789.47,,,
93,00:12:30,78,769.23,,,
94,00:12:35,80,750.0,,,
95,00:12:40,81,740.74,,,
96,00:12:45,80,750.0,,,
97,00:12:55,81,740.74,,,
98,00:13:00,80,750.0,,,
99,00:13:05,79,759.49,,,
100,00:13:10,78,769.23,13.213007152305186,38.22172553428458,13.229376402536893
101,00:13:15,78,769.23,,,
102,00:13:20,78,769.23,,,
103,00:13:25,79,759.49,,,
104,00:13:35,78,769.23,,,
105,00:13:45,76,789.47,,,
106,00:13:50,73,821.92,,,
107,00:13:55,72,833.33,,,
108,00:14:00,71,845.07,,,
