,time,value,RRI,ratio,sdnn,rmssd
100,17:07:37,93,645.16,5.459416133498985,52.70129983973811,14.267935514235543
200,17:16:39,104,576.92,1.4422654336098617,21.350597914415182,10.117611408136826
300,17:28:48,84,714.29,2.8321339892698547,75.13121184086388,16.206693498101767
400,17:41:25,88,681.82,11.519842012852068,57.960513887830686,12.771323978414147
500,17:54:31,103,582.52,13.920609386350664,54.45814058448188,14.501614817779169
600,18:01:05,118,508.47,4.190716209892792,46.574277686944384,23.43273123068015
700,18:12:46,81,740.74,4.108188965015804,94.42765154766946,11.910433292375275
800,18:25:56,79,759.49,4.182168864183584,40.288894373115795,14.016997726065503
900,18:38:52,84,714.29,9.123094795186674,36.06904434147197,14.67848456384069
1000,18:50:58,76,789.47,2.450413596721786,35.69075415158794,12.337600572185327
1100,19:03:49,76,789.47,1.4653076417507018,26.936728104387456,16.947881843755546
1200,19:16:29,79,759.49,4.404515734260524,62.63087958197715,22.178272924170408
1300,19:29:00,99,606.06,11.141869059729848,118.63791249564044,20.208806636131825
1400,19:38:41,117,512.82,7.859199916013729,62.87898404438914,11.842498243464703
1500,19:46:35,109,550.46,10.79994394362547,24.444878205770422,8.951361670582626
1600,19:58:35,109,550.46,3.801460945398634,44.33473932277241,14.195995594148762
1700,20:11:11,98,612.24,9.374174603522343,40.42807489589232,12.64928576256503
1800,20:23:47,87,689.66,3.7341100743603324,25.359215371987123,10.65959718381573
1900,20:35:51,84,714.29,1.165994619395866,32.538164478599036,26.796038773285026
2000,20:49:47,86,697.67,1.9402505689610436,16.066705525855195,10.57701729929072
2100,21:03:48,84,714.29,1.693575629846438,22.41262334133166,11.427384926684947
2200,21:18:54,79,759.49,4.329032570872079,26.601655393731964,12.573384106070561
2300,21:31:35,107,560.75,3.032300645920796,72.63946594856635,12.3446412125532
2400,21:42:35,97,618.56,10.284055189709115,33.13901915652552,13.010243710789636
2500,21:53:16,129,465.12,5.924227103138428,45.332128706254274,10.559606235006292
2600,22:03:57,118,508.47,3.3829510231326876,31.52698788403998,12.300749915547769
2700,23:03:44,87,689.66,5.355899360335445,39.07818814423672,38.92429143396657
2800,23:17:21,86,697.67,4.1263336304222795,17.065390362728994,8.054639857394207
2900,23:30:31,76,789.47,2.630577276355925,15.74301350768114,12.569640954990483
3000,23:42:57,73,821.92,4.563796021301693,41.76808157546801,15.317741281918755
