,time,value,RRI,ratio,sdnn,rmssd
100,00:13:08,103,582.52,21.07428426339801,36.811217395947615,12.174745926870024
200,00:25:18,116,517.24,1.2637692771213125,42.58985969842249,13.464782121362278
300,00:36:33,103,582.52,5.050099957582409,60.82852139341455,18.127582477116103
400,00:48:03,95,631.58,4.310138351281962,31.467656900668352,12.171880244517215
500,01:00:58,101,594.06,15.637988760659413,44.03415189051757,15.793528018550111
600,01:12:08,98,612.24,4.307713363023559,26.81322843186536,13.311140393890307
700,01:23:43,85,705.88,1.6012541840800794,69.65367387114249,16.3409397563669
800,01:36:48,85,705.88,1.704233095181659,31.282041993334254,16.807781657387874
900,01:48:28,90,666.67,4.516590614076961,27.341591578776214,11.712139088151323
1000,02:01:28,92,652.17,2.5084176867026193,17.44606375997669,12.401139284580092
1100,02:12:08,91,659.34,2.233030238562023,38.379373970581355,14.934720613321826
1200,02:24:38,66,909.09,5.447247598560562,52.15811943881739,19.112400834446877
1300,02:38:38,110,545.45,7.840962819447286,69.12695238216759,19.86381179914669
1400,02:50:48,105,571.43,7.45765711418123,84.0243181432277,20.23701953341844
1500,03:02:08,113,530.97,6.304301538716983,66.47987209355743,15.551576619543606
1600,03:12:58,89,674.16,6.656052992658584,59.2087665563235,16.699261551447012
1700,03:57:36,109,550.46,4.720338543805395,90.43784592612529,30.58855083890445
1800,04:08:51,99,606.06,13.819942059164028,55.353342111740574,17.625024679401008
1900,04:20:31,82,731.71,8.380351870784258,50.52485155601723,19.11295713130311
2000,04:30:47,76,789.47,3.685549517393897,34.30410870626597,21.526318845318233
2100,04:43:07,80,750.0,5.12919168931838,40.81855293462484,19.843724550608048
2200,04:55:12,73,821.92,5.512590482600146,34.72384935531349,15.920168010889507
2300,05:08:08,82,731.71,2.2893239603993,36.261812639734266,16.810561555105174
2400,05:19:48,73,821.92,3.59420472724478,31.952388095572783,16.17825398552644
2500,05:32:18,83,722.89,2.847754318713735,44.543300712720416,15.301026208405219
2600,05:45:03,93,645.16,2.446953286025615,22.19946549065331,12.020909182576734
2700,05:58:18,74,810.81,5.381138426858406,38.28286918097014,12.76669000709949
2800,06:10:28,73,821.92,1.1984181076871907,19.819897057851687,15.126792472465878
2900,06:23:33,78,769.23,2.5321601073050255,36.756404616932215,19.378007397745275
3000,06:35:28,97,618.56,4.002283101964153,39.2269969161623,15.230549244956023
3100,06:47:33,81,740.74,4.425244723178093,51.63659519364072,18.377929890787676
3200,06:59:29,77,779.22,1.667405307408637,44.84258469109222,16.80244369552876
3300,07:13:14,80,750.0,4.516933635117187,33.27657895243706,16.659093248997312
3400,07:26:20,71,845.07,4.0250579832509255,40.489127322197646,17.147472146357348
3500,07:39:15,88,681.82,2.848176522209651,63.54459093519459,15.948793406120455
3600,07:51:40,84,714.29,2.811949850498399,67.59251805585671,23.65199500415912
3700,08:02:25,67,895.52,7.475689834049516,68.21897390881601,18.801204668044466
3800,08:14:00,75,800.0,4.829828933627115,75.3116760724284,22.663278155811373
3900,08:25:45,71,845.07,2.7593472219781687,35.22444393464645,18.06320586331801
4000,08:36:50,67,895.52,4.313550537369954,50.869228751056106,21.03994358981569
4100,08:50:00,69,869.57,18.10339009649696,56.114962293239735,25.300690113157394
4200,09:02:50,76,789.47,1.8520379201751975,24.827647749387733,13.996582447226908
4300,09:16:00,71,845.07,4.266113067839836,62.73003300588318,21.418250218545932
4400,09:29:10,71,845.07,4.59762460435713,37.38679445143078,23.719167759260007
4500,09:40:05,61,983.61,6.444947027514019,87.39697483588691,34.76213972968089
4600,09:50:15,61,983.61,3.2803269197107814,40.21873200438329,32.698440391560034
4700,10:03:15,56,1071.43,1.7471411622711497,27.71095218173102,20.305169765158816
4800,10:15:55,60,1000.0,6.915168636879532,98.67450607042545,35.18718350235329
4900,10:26:25,53,1132.08,2.784383647056788,94.15537728283356,51.508904859237504
5000,10:38:10,70,857.14,3.851995831753566,76.7161911621285,47.53632704457601
5100,10:52:55,54,1111.11,3.2431324584279113,59.8641281128112,30.716354394242952
5200,11:07:10,55,1090.91,1.934581671101793,24.37405002158125,23.014985061340738
5300,11:20:45,56,1071.43,3.8851753125140984,35.450629055694364,23.235971329737055
5400,11:34:05,55,1090.91,6.341920219053244,153.04610125713788,37.12071925461301
5500,11:45:25,65,923.08,3.549717814366226,53.683330528915256,37.19309886296517
5600,11:56:55,56,1071.43,5.194913558231541,105.17691923683407,46.43516684800455
5700,12:12:10,57,1052.63,2.1364819447032195,28.649006099600573,24.101090109047878
5800,12:25:10,55,1090.91,11.333379976429311,81.42013657541727,38.622636896101255
5900,12:38:10,57,1052.63,2.349174046700823,29.924476687997494,26.364883573772627
6000,12:49:20,60,1000.0,6.675213889430849,121.90391935972622,49.40529407693353
6100,13:00:05,60,1000.0,3.151134018812742,56.31115990178897,43.14852759171895
6200,13:10:40,62,967.74,8.544529798793766,102.69563696435769,45.308109337260696
6300,13:21:05,50,1200.0,3.6876200237242056,96.08505849490699,43.76742586292535
6400,13:32:37,67,895.52,6.291811112748065,139.75065804741982,32.852771849294825
6500,13:45:18,63,952.38,9.55658576367892,88.71558443547151,22.44024743737255
6600,13:58:58,71,845.07,8.347477569977924,59.59830353358063,22.904031293528867
6700,14:12:34,73,821.92,7.45584858384421,41.48443816101833,22.49769932120782
6800,14:24:30,58,1034.48,2.1641511371489393,72.34193464367608,30.640483404024877
6900,14:36:55,57,1052.63,3.2588733558605507,33.42098957166733,25.26635707813853
7000,14:49:30,57,1052.63,4.223108480423614,93.67126145507947,42.99858085513468
7100,15:00:25,83,722.89,19.42984977234651,175.68375324236226,46.98498500757041
7200,15:12:05,66,909.09,6.900013643626894,52.532375202768485,22.338250521552407
7300,15:25:20,63,952.38,2.3124681634791897,58.65530563711896,25.495775110493284
7400,15:37:50,79,759.49,3.218535769495051,51.86432905955673,24.141237425708827
7500,15:49:45,66,909.09,5.7179948377098215,74.25628899693251,28.673765276843497
7600,16:02:21,73,821.92,5.929585874473454,60.57272908536057,23.538877362243678
7700,16:13:51,79,759.49,6.916787809358905,51.85233246226999,17.234934952830052
7800,16:26:41,84,714.29,6.814988535326444,47.5610691679018,17.595654278683398
7900,16:39:56,71,845.07,1.9410371048134911,39.82766958733057,13.399604773306113
