,time,value,RRI,ratio,sdnn,rmssd,hf
1943,04:21:37,53,1132.08,,,,
1944,04:21:42,52,1153.85,,,,
1945,04:21:57,52,1153.85,,,,
1946,04:22:07,51,1176.47,,,,
1947,04:22:12,52,1153.85,,,,
1948,04:22:27,53,1132.08,,,,
1949,04:22:32,54,1111.11,,,,
1950,04:22:37,58,1034.48,3.25362081657086,72.19196289033273,32.65393028817977,1057.0747615932664
1951,04:22:42,59,1016.95,,,,
1952,04:22:47,56,1071.43,,,,
1953,04:22:52,54,1111.11,,,,
1954,04:23:07,53,1132.08,,,,
1955,04:23:17,54,1111.11,,,,
1956,04:23:27,53,1132.08,,,,
1957,04:23:32,52,1153.85,,,,
1958,04:23:42,53,1132.08,,,,
1959,04:23:52,54,1111.11,,,,
1960,04:23:57,53,1132.08,,,,
1961,04:24:12,54,1111.11,,,,
1962,04:24:17,55,1090.91,,,,
1963,04:24:22,54,1111.11,,,,
1964,04:24:27,54,1111.11,,,,
1965,04:24:37,52,1153.85,,,,
1966,04:24:42,51,1176.47,,,,
1967,04:24:52,54,1111.11,,,,
1968,04:25:02,53,1132.08,,,,
1969,04:25:07,55,1090.91,,,,
1970,04:25:12,57,1052.63,,,,
1971,04:25:17,56,1071.43,,,,
1972,04:25:22,54,1111.11,,,,
1973,04:25:27,53,1132.08,,,,
1974,04:25:37,52,1153.85,,,,
1975,04:25:47,54,1111.11,,,,
1976,04:25:52,55,1090.91,,,,
1977,04:26:02,54,1111.11,,,,
1978,04:26:07,53,1132.08,,,,
1979,04:26:12,54,1111.11,,,,
1980,04:26:17,53,1132.08,,,,
1981,04:26:22,52,1153.85,,,,
1982,04:26:32,53,1132.08,,,,
1983,04:26:47,53,1132.08,,,,
1984,04:26:52,55,1090.91,,,,
1985,04:27:02,54,1111.11,,,,
1986,04:27:17,54,1111.11,,,,
1987,04:27:22,55,1090.91,,,,
1988,04:27:28,55,1090.91,,,,
1989,04:27:33,59,1016.95,,,,
1990,04:27:38,67,895.52,,,,
1991,04:27:43,66,909.09,,,,
1992,04:27:48,60,1000.0,,,,
1993,04:27:53,57,1052.63,,,,
1994,04:27:58,56,1071.43,,,,
1995,04:28:03,57,1052.63,,,,
1996,04:28:08,59,1016.95,,,,
1997,04:28:13,62,967.74,,,,
1998,04:28:18,65,923.08,,,,
1999,04:28:23,59,1016.95,,,,
2000,04:28:28,56,1071.43,3.290834784511374,63.46567110795936,39.47793268888018,738.2011334156313
2001,04:28:33,57,1052.63,,,,
2002,04:28:38,58,1034.48,,,,
2003,04:28:43,61,983.61,,,,
2004,04:28:48,62,967.74,,,,
2005,04:28:53,61,983.61,,,,
2006,04:28:58,60,1000.0,,,,
2007,04:29:03,57,1052.63,,,,
2008,04:29:18,59,1016.95,,,,
2009,04:29:23,60,1000.0,,,,
2010,04:29:28,59,1016.95,,,,
2011,04:29:38,60,1000.0,,,,
2012,04:29:43,61,983.61,,,,
2013,04:29:53,59,1016.95,,,,
2014,04:29:58,58,1034.48,,,,
2015,04:30:08,59,1016.95,,,,
2016,04:30:18,58,1034.48,,,,
2017,04:30:23,57,1052.63,,,,
2018,04:30:33,58,1034.48,,,,
2019,04:30:38,56,1071.43,,,,
2020,04:30:48,57,1052.63,,,,
2021,04:30:53,59,1016.95,,,,
2022,04:30:58,58,1034.48,,,,
2023,04:31:03,57,1052.63,,,,
2024,04:31:08,58,1034.48,,,,
2025,04:31:13,56,1071.43,,,,
2026,04:31:23,57,1052.63,,,,
2027,04:31:28,56,1071.43,,,,
2028,04:31:33,55,1090.91,,,,
2029,04:31:38,57,1052.63,,,,
2030,04:31:53,58,1034.48,,,,
2031,04:32:03,59,1016.95,,,,
2032,04:32:08,58,1034.48,,,,
2033,04:32:13,56,1071.43,,,,
2034,04:32:18,55,1090.91,,,,
2035,04:32:23,57,1052.63,,,,
2036,04:32:28,58,1034.48,,,,
2037,04:32:33,59,1016.95,,,,
2038,04:32:38,58,1034.48,,,,
2039,04:32:43,57,1052.63,,,,
2040,04:32:48,58,1034.48,,,,
2041,04:32:54,60,1000.0,,,,
2042,04:32:59,61,983.61,,,,
2043,04:33:04,58,1034.48,,,,
2044,04:33:09,57,1052.63,,,,
2045,04:33:19,58,1034.48,,,,
2046,04:33:29,56,1071.43,,,,
2047,04:33:39,57,1052.63,,,,
2048,04:33:44,56,1071.43,,,,
2049,04:33:54,57,1052.63,,,,
2050,04:33:59,56,1071.43,0.9048280863922415,29.110054707286725,25.821404425991496,186.48553329526268
2051,04:34:09,57,1052.63,,,,
2052,04:34:14,58,1034.48,,,,
2053,04:34:19,57,1052.63,,,,
2054,04:34:34,57,1052.63,,,,
2055,04:34:39,58,1034.48,,,,
2056,04:34:49,59,1016.95,,,,
2057,04:34:54,70,857.14,,,,
2058,04:34:59,77,779.22,,,,
2059,04:35:04,77,779.22,,,,
2060,04:35:19,74,810.81,,,,
2061,04:35:24,65,923.08,,,,
2062,04:35:29,60,1000.0,,,,
2063,04:35:34,57,1052.63,,,,
2064,04:35:44,56,1071.43,,,,
2065,04:35:49,54,1111.11,,,,
2066,04:35:54,54,1111.11,,,,
2067,04:36:04,53,1132.08,,,,
2068,04:36:19,53,1132.08,,,,
2069,04:36:24,52,1153.85,,,,
2070,04:36:29,51,1176.47,,,,
2071,04:36:39,51,1176.47,,,,
2072,04:36:44,50,1200.0,,,,
2073,04:36:49,49,1224.49,,,,
2074,04:36:59,52,1153.85,,,,
2075,04:37:04,53,1132.08,,,,
2076,04:37:19,54,1111.11,,,,
2077,04:37:24,53,1132.08,,,,
2078,04:37:39,52,1153.85,,,,
2079,04:37:44,50,1200.0,,,,
2080,04:37:49,49,1224.49,,,,
2081,04:37:54,50,1200.0,,,,
2082,04:38:09,51,1176.47,,,,
2083,04:38:14,50,1200.0,,,,
2084,04:38:24,48,1250.0,,,,
2085,04:38:29,46,1304.35,,,,
2086,04:38:39,47,1276.6,,,,
2087,04:38:49,48,1250.0,,,,
2088,04:38:54,50,1200.0,,,,
2089,04:39:09,50,1200.0,,,,
2090,04:39:14,52,1153.85,,,,
2091,04:39:19,51,1176.47,,,,
2092,04:39:24,49,1224.49,,,,
2093,04:39:30,49,1224.49,,,,
2094,04:39:40,50,1200.0,,,,
2095,04:39:50,54,1111.11,,,,
2096,04:40:00,52,1153.85,,,,
2097,04:40:05,51,1176.47,,,,
2098,04:40:10,52,1153.85,,,,
2099,04:40:15,54,1111.11,,,,
2100,04:40:20,55,1090.91,10.098338182559718,119.72955331368223,44.9186264260162,1929.893837233076
2101,04:40:35,53,1132.08,,,,
2102,04:40:45,52,1153.85,,,,
2103,04:40:50,52,1153.85,,,,
2104,04:40:55,52,1153.85,,,,
2105,04:41:00,51,1176.47,,,,
2106,04:41:10,52,1153.85,,,,
2107,04:41:15,54,1111.11,,,,
2108,04:41:20,55,1090.91,,,,
2109,04:41:25,56,1071.43,,,,
2110,04:41:30,55,1090.91,,,,
2111,04:41:35,54,1111.11,,,,
2112,04:41:45,53,1132.08,,,,
2113,04:42:00,53,1132.08,,,,
2114,04:42:15,53,1132.08,,,,
2115,04:42:20,52,1153.85,,,,
2116,04:42:25,51,1176.47,,,,
2117,04:42:30,52,1153.85,,,,
2118,04:42:35,53,1132.08,,,,
2119,04:42:40,55,1090.91,,,,
2120,04:42:45,55,1090.91,,,,
2121,04:42:50,54,1111.11,,,,
2122,04:42:55,53,1132.08,,,,
2123,04:43:00,52,1153.85,,,,
2124,04:43:10,54,1111.11,,,,
2125,04:43:15,55,1090.91,,,,
2126,04:43:20,54,1111.11,,,,
2127,04:43:30,53,1132.08,,,,
2128,04:43:40,52,1153.85,,,,
2129,04:43:50,54,1111.11,,,,
2130,04:43:55,55,1090.91,,,,
2131,04:44:00,53,1132.08,,,,
2132,04:44:10,52,1153.85,,,,
2133,04:44:20,54,1111.11,,,,
2134,04:44:25,53,1132.08,,,,
2135,04:44:35,52,1153.85,,,,
2136,04:44:45,55,1090.91,,,,
2137,04:44:50,56,1071.43,,,,
2138,04:44:55,55,1090.91,,,,
2139,04:45:05,54,1111.11,,,,
2140,04:45:10,55,1090.91,,,,
2141,04:45:15,56,1071.43,,,,
2142,04:45:20,54,1111.11,,,,
2143,04:45:25,55,1090.91,,,,
2144,04:45:30,54,1111.11,,,,
2145,04:45:45,54,1111.11,,,,
2146,04:45:55,56,1071.43,,,,
2147,04:46:01,56,1071.43,,,,
2148,04:46:16,55,1090.91,,,,
2149,04:46:21,54,1111.11,,,,
2150,04:46:31,55,1090.91,0.7514355261628717,29.15975114322293,26.104421159673887,259.5913686716115
2151,04:46:41,58,1034.48,,,,
2152,04:46:46,57,1052.63,,,,
2153,04:46:51,56,1071.43,,,,
2154,04:46:56,55,1090.91,,,,
2155,04:47:06,54,1111.11,,,,
2156,04:47:16,55,1090.91,,,,
2157,04:47:26,54,1111.11,,,,
2158,04:47:31,53,1132.08,,,,
2159,04:47:46,53,1132.08,,,,
2160,04:48:01,53,1132.08,,,,
2161,04:48:06,55,1090.91,,,,
2162,04:48:11,57,1052.63,,,,
2163,04:48:26,56,1071.43,,,,
2164,04:48:31,53,1132.08,,,,
2165,04:48:36,52,1153.85,,,,
2166,04:48:46,54,1111.11,,,,
2167,04:48:51,55,1090.91,,,,
2168,04:48:56,56,1071.43,,,,
2169,04:49:06,55,1090.91,,,,
2170,04:49:11,54,1111.11,,,,
2171,04:49:21,55,1090.91,,,,
2172,04:49:36,54,1111.11,,,,
2173,04:49:41,53,1132.08,,,,
2174,04:49:46,53,1132.08,,,,
2175,04:50:01,52,1153.85,,,,
2176,04:50:11,53,1132.08,,,,
2177,04:50:26,53,1132.08,,,,
2178,04:50:36,52,1153.85,,,,
2179,04:50:46,53,1132.08,,,,
2180,04:50:56,54,1111.11,,,,
2181,04:51:01,55,1090.91,,,,
2182,04:51:06,68,882.35,,,,
2183,04:51:11,71,845.07,,,,
2184,04:51:16,69,869.57,,,,
2185,04:51:21,67,895.52,,,,
2186,04:51:26,66,909.09,,,,
2187,04:51:31,67,895.52,,,,
2188,04:51:36,68,882.35,,,,
2189,04:51:41,69,869.57,,,,
2190,04:51:46,67,895.52,,,,
2191,04:51:51,65,923.08,,,,
2192,04:51:56,62,967.74,,,,
2193,04:52:01,61,983.61,,,,
2194,04:52:11,62,967.74,,,,
2195,04:52:16,61,983.61,,,,
2196,04:52:21,60,1000.0,,,,
2197,04:52:26,57,1052.63,,,,
2198,04:52:41,57,1052.63,,,,
2199,04:52:56,57,1052.63,,,,
2200,04:52:57,56,1071.43,4.796583382453045,93.19276529706735,39.140017154533055,2696.6609597730508
2201,04:53:07,57,1052.63,,,,
2202,04:53:12,59,1016.95,,,,
2203,04:53:17,59,1016.95,,,,
2204,04:53:22,56,1071.43,,,,
2205,04:53:32,55,1090.91,,,,
2206,04:53:37,54,1111.11,,,,
2207,04:53:47,56,1071.43,,,,
2208,04:53:52,58,1034.48,,,,
2209,04:53:57,57,1052.63,,,,
2210,04:54:02,56,1071.43,,,,
2211,04:54:17,57,1052.63,,,,
2212,04:54:27,58,1034.48,,,,
2213,04:54:32,57,1052.63,,,,
2214,04:54:37,54,1111.11,,,,
2215,04:54:52,54,1111.11,,,,
2216,04:54:57,55,1090.91,,,,
2217,04:55:07,56,1071.43,,,,
2218,04:55:12,57,1052.63,,,,
2219,04:55:17,59,1016.95,,,,
2220,04:55:22,58,1034.48,,,,
2221,04:55:27,56,1071.43,,,,
2222,04:55:42,56,1071.43,,,,
2223,04:55:47,55,1090.91,,,,
2224,04:55:57,54,1111.11,,,,
2225,04:56:07,53,1132.08,,,,
2226,04:56:12,54,1111.11,,,,
2227,04:56:17,55,1090.91,,,,
2228,04:56:22,57,1052.63,,,,
2229,04:56:27,57,1052.63,,,,
2230,04:56:32,56,1071.43,,,,
2231,04:56:37,54,1111.11,,,,
2232,04:56:42,55,1090.91,,,,
2233,04:56:47,54,1111.11,,,,
2234,04:56:57,55,1090.91,,,,
2235,04:57:07,54,1111.11,,,,
2236,04:57:12,53,1132.08,,,,
2237,04:57:22,52,1153.85,,,,
2238,04:57:27,53,1132.08,,,,
2239,04:57:37,54,1111.11,,,,
2240,04:57:47,56,1071.43,,,,
2241,04:57:52,60,1000.0,,,,
2242,04:57:57,59,1016.95,,,,
2243,04:58:02,54,1111.11,,,,
2244,04:58:17,54,1111.11,,,,
2245,04:58:22,55,1090.91,,,,
2246,04:58:27,56,1071.43,,,,
2247,04:58:32,55,1090.91,,,,
2248,04:58:37,54,1111.11,,,,
2249,04:58:47,55,1090.91,,,,
2250,04:58:57,54,1111.11,4.136765892255968,35.20558056702404,30.0559407011088,670.6013053350803
2251,04:59:02,56,1071.43,,,,
2252,04:59:07,55,1090.91,,,,
2253,04:59:12,53,1132.08,,,,
2254,04:59:18,54,1111.11,,,,
2255,04:59:28,55,1090.91,,,,
2256,04:59:38,56,1071.43,,,,
2257,04:59:43,55,1090.91,,,,
2258,04:59:53,54,1111.11,,,,
2259,05:00:08,55,1090.91,,,,
2260,05:00:13,56,1071.43,,,,
2261,05:00:28,56,1071.43,,,,
2262,05:00:33,54,1111.11,,,,
2263,05:00:38,53,1132.08,,,,
2264,05:00:43,52,1153.85,,,,
2265,05:00:48,53,1132.08,,,,
2266,05:00:53,52,1153.85,,,,
2267,05:01:03,53,1132.08,,,,
2268,05:01:18,53,1132.08,,,,
2269,05:01:33,54,1111.11,,,,
2270,05:01:38,57,1052.63,,,,
2271,05:01:43,55,1090.91,,,,
2272,05:01:48,54,1111.11,,,,
2273,05:01:53,53,1132.08,,,,
2274,05:01:58,54,1111.11,,,,
2275,05:02:03,55,1090.91,,,,
2276,05:02:08,56,1071.43,,,,
2277,05:02:13,55,1090.91,,,,
2278,05:02:18,56,1071.43,,,,
2279,05:02:23,57,1052.63,,,,
2280,05:02:28,55,1090.91,,,,
2281,05:02:33,55,1090.91,,,,
2282,05:02:48,56,1071.43,,,,
2283,05:02:58,55,1090.91,,,,
2284,05:03:08,54,1111.11,,,,
2285,05:03:18,53,1132.08,,,,
2286,05:03:33,53,1132.08,,,,
2287,05:03:48,52,1153.85,,,,
2288,05:03:58,53,1132.08,,,,
2289,05:04:08,54,1111.11,,,,
2290,05:04:13,55,1090.91,,,,
2291,05:04:28,55,1090.91,,,,
2292,05:04:43,55,1090.91,,,,
2293,05:04:58,55,1090.91,,,,
2294,05:05:08,53,1132.08,,,,
2295,05:05:13,52,1153.85,,,,
2296,05:05:23,53,1132.08,,,,
2297,05:05:28,54,1111.11,,,,
2298,05:05:43,54,1111.11,,,,
2299,05:05:53,54,1111.11,,,,
2300,05:06:03,53,1132.08,2.568279959280392,26.417206845353665,23.397153934718116,427.4699302491467
2301,05:06:13,54,1111.11,,,,
2302,05:06:18,55,1090.91,,,,
2303,05:06:28,54,1111.11,,,,
2304,05:06:43,54,1111.11,,,,
2305,05:06:58,54,1111.11,,,,
2306,05:07:03,55,1090.91,,,,
2307,05:07:09,54,1111.11,,,,
2308,05:07:24,54,1111.11,,,,
2309,05:07:29,55,1090.91,,,,
2310,05:07:44,55,1090.91,,,,
2311,05:07:49,54,1111.11,,,,
2312,05:07:54,53,1132.08,,,,
2313,05:08:09,53,1132.08,,,,
2314,05:08:19,54,1111.11,,,,
2315,05:08:24,55,1090.91,,,,
2316,05:08:29,56,1071.43,,,,
2317,05:08:39,57,1052.63,,,,
2318,05:08:44,56,1071.43,,,,
2319,05:08:49,55,1090.91,,,,
2320,05:09:04,54,1111.11,,,,
2321,05:09:19,54,1111.11,,,,
2322,05:09:29,53,1132.08,,,,
2323,05:09:44,54,1111.11,,,,
2324,05:09:49,55,1090.91,,,,
2325,05:09:59,56,1071.43,,,,
2326,05:10:04,55,1090.91,,,,
2327,05:10:09,54,1111.11,,,,
2328,05:10:14,55,1090.91,,,,
2329,05:10:19,54,1111.11,,,,
2330,05:10:24,53,1132.08,,,,
2331,05:10:39,54,1111.11,,,,
2332,05:10:44,53,1132.08,,,,
2333,05:10:59,54,1111.11,,,,
2334,05:11:04,53,1132.08,,,,
2335,05:11:09,52,1153.85,,,,
2336,05:11:24,53,1132.08,,,,
2337,05:11:29,54,1111.11,,,,
2338,05:11:34,55,1090.91,,,,
2339,05:11:39,54,1111.11,,,,
2340,05:11:44,53,1132.08,,,,
2341,05:11:54,52,1153.85,,,,
2342,05:12:09,52,1153.85,,,,
2343,05:12:19,54,1111.11,,,,
2344,05:12:24,53,1132.08,,,,
2345,05:12:39,53,1132.08,,,,
2346,05:12:49,54,1111.11,,,,
2347,05:12:54,53,1132.08,,,,
2348,05:12:59,54,1111.11,,,,
2349,05:13:04,55,1090.91,,,,
2350,05:13:14,56,1071.43,3.6452910406285657,21.84405901953611,19.498677244513598,287.3833862856432
2351,05:13:19,55,1090.91,,,,
2352,05:13:29,54,1111.11,,,,
2353,05:13:34,53,1132.08,,,,
2354,05:13:49,53,1132.08,,,,
2355,05:14:04,54,1111.11,,,,
2356,05:14:09,55,1090.91,,,,
2357,05:14:19,53,1132.08,,,,
2358,05:14:29,52,1153.85,,,,
2359,05:14:35,52,1153.85,,,,
2360,05:14:40,53,1132.08,,,,
2361,05:14:45,54,1111.11,,,,
2362,05:14:55,53,1132.08,,,,
2363,05:15:10,54,1111.11,,,,
2364,05:15:15,53,1132.08,,,,
2365,05:15:25,54,1111.11,,,,
2366,05:15:40,53,1132.08,,,,
2367,05:15:50,54,1111.11,,,,
2368,05:15:55,55,1090.91,,,,
2369,05:16:05,54,1111.11,,,,
2370,05:16:20,54,1111.11,,,,
2371,05:16:35,55,1090.91,,,,
2372,05:16:40,54,1111.11,,,,
2373,05:16:50,53,1132.08,,,,
2374,05:17:05,53,1132.08,,,,
2375,05:17:10,54,1111.11,,,,
2376,05:17:15,55,1090.91,,,,
2377,05:17:20,56,1071.43,,,,
2378,05:17:35,56,1071.43,,,,
2379,05:17:45,55,1090.91,,,,
2380,05:18:00,56,1071.43,,,,
2381,05:18:10,55,1090.91,,,,
2382,05:18:15,54,1111.11,,,,
2383,05:18:20,53,1132.08,,,,
2384,05:18:35,53,1132.08,,,,
2385,05:18:50,53,1132.08,,,,
2386,05:18:51,53,1132.08,,,,
2387,05:19:01,54,1111.11,,,,
2388,05:19:06,55,1090.91,,,,
2389,05:19:16,54,1111.11,,,,
2390,05:19:31,54,1111.11,,,,
2391,05:19:46,53,1132.08,,,,
2392,05:19:51,52,1153.85,,,,
2393,05:19:56,53,1132.08,,,,
2394,05:20:01,52,1153.85,,,,
2395,05:20:11,53,1132.08,,,,
2396,05:20:21,54,1111.11,,,,
2397,05:20:36,54,1111.11,,,,
2398,05:20:41,55,1090.91,,,,
2399,05:20:56,54,1111.11,,,,
2400,05:21:11,54,1111.11,3.441736141684439,22.021418130760644,19.128198972155367,264.3471682621688
2401,05:21:16,53,1132.08,,,,
2402,05:21:31,53,1132.08,,,,
2403,05:21:36,52,1153.85,,,,
2404,05:21:41,51,1176.47,,,,
2405,05:21:46,52,1153.85,,,,
2406,05:21:51,54,1111.11,,,,
2407,05:21:56,55,1090.91,,,,
2408,05:22:01,54,1111.11,,,,
2409,05:22:16,54,1111.11,,,,
2410,05:22:31,54,1111.11,,,,
2411,05:22:46,54,1111.11,,,,
2412,05:22:51,55,1090.91,,,,
2413,05:22:56,55,1090.91,,,,
2414,05:23:01,54,1111.11,,,,
2415,05:23:11,53,1132.08,,,,
2416,05:23:26,54,1111.11,,,,
2417,05:23:31,53,1132.08,,,,
2418,05:23:36,54,1111.11,,,,
2419,05:23:51,53,1132.08,,,,
2420,05:24:06,54,1111.11,,,,
2421,05:24:21,53,1132.08,,,,
2422,05:24:31,52,1153.85,,,,
2423,05:24:36,53,1132.08,,,,
2424,05:24:41,52,1153.85,,,,
2425,05:24:56,52,1153.85,,,,
2426,05:25:01,51,1176.47,,,,
2427,05:25:16,51,1176.47,,,,
2428,05:25:26,52,1153.85,,,,
2429,05:25:36,53,1132.08,,,,
2430,05:25:41,54,1111.11,,,,
2431,05:25:46,55,1090.91,,,,
2432,05:25:51,54,1111.11,,,,
2433,05:26:06,54,1111.11,,,,
2434,05:26:11,52,1153.85,,,,
2435,05:26:26,52,1153.85,,,,
2436,05:26:31,54,1111.11,,,,
2437,05:26:36,55,1090.91,,,,
2438,05:26:42,56,1071.43,,,,
2439,05:26:47,57,1052.63,,,,
2440,05:26:52,58,1034.48,,,,
2441,05:26:57,57,1052.63,,,,
2442,05:27:02,56,1071.43,,,,
2443,05:27:07,55,1090.91,,,,
2444,05:27:22,54,1111.11,,,,
2445,05:27:32,55,1090.91,,,,
2446,05:27:42,54,1111.11,,,,
2447,05:27:52,53,1132.08,,,,
2448,05:28:02,54,1111.11,,,,
2449,05:28:17,55,1090.91,,,,
2450,05:28:22,54,1111.11,6.239098992627047,31.559803015344443,20.872157315917473,372.79396434806375
2451,05:28:37,54,1111.11,,,,
2452,05:28:47,55,1090.91,,,,
2453,05:28:52,54,1111.11,,,,
2454,05:28:57,53,1132.08,,,,
2455,05:29:02,52,1153.85,,,,
2456,05:29:17,53,1132.08,,,,
2457,05:29:22,54,1111.11,,,,
2458,05:29:37,53,1132.08,,,,
2459,05:29:47,54,1111.11,,,,
2460,05:29:52,55,1090.91,,,,
2461,05:29:57,54,1111.11,,,,
2462,05:30:02,53,1132.08,,,,
2463,05:30:17,53,1132.08,,,,
2464,05:30:22,54,1111.11,,,,
2465,05:30:27,54,1111.11,,,,
2466,05:30:42,54,1111.11,,,,
2467,05:30:52,53,1132.08,,,,
2468,05:30:57,54,1111.11,,,,
2469,05:31:12,53,1132.08,,,,
2470,05:31:27,55,1090.91,,,,
2471,05:31:37,54,1111.11,,,,
2472,05:31:52,54,1111.11,,,,
2473,05:32:02,53,1132.08,,,,
2474,05:32:17,53,1132.08,,,,
2475,05:32:27,52,1153.85,,,,
2476,05:32:37,53,1132.08,,,,
2477,05:32:42,54,1111.11,,,,
2478,05:32:57,54,1111.11,,,,
2479,05:33:12,55,1090.91,,,,
2480,05:33:22,56,1071.43,,,,
2481,05:33:27,55,1090.91,,,,
2482,05:33:42,55,1090.91,,,,
2483,05:33:47,54,1111.11,,,,
2484,05:33:52,53,1132.08,,,,
2485,05:33:57,52,1153.85,,,,
2486,05:34:07,53,1132.08,,,,
2487,05:34:12,54,1111.11,,,,
2488,05:34:17,53,1132.08,,,,
2489,05:34:27,54,1111.11,,,,
2490,05:34:32,53,1132.08,,,,
2491,05:34:38,53,1132.08,,,,
2492,05:34:43,54,1111.11,,,,
2493,05:34:48,55,1090.91,,,,
2494,05:34:53,56,1071.43,,,,
2495,05:34:58,73,821.92,,,,
2496,05:35:03,81,740.74,,,,
2497,05:35:08,80,750.0,,,,
2498,05:35:13,77,779.22,,,,
2499,05:35:18,72,833.33,,,,
2500,05:35:23,66,909.09,5.699837242785467,102.71136285549251,42.64944275540934,396.6584851780374
2501,05:35:28,63,952.38,,,,
2502,05:35:43,61,983.61,,,,
2503,05:35:48,60,1000.0,,,,
2504,05:36:03,60,1000.0,,,,
2505,05:36:18,61,983.61,,,,
2506,05:36:23,62,967.74,,,,
2507,05:36:28,58,1034.48,,,,
2508,05:36:33,56,1071.43,,,,
2509,05:36:38,57,1052.63,,,,
2510,05:36:43,58,1034.48,,,,
2511,05:36:48,59,1016.95,,,,
2512,05:36:58,60,1000.0,,,,
2513,05:37:03,61,983.61,,,,
2514,05:37:08,59,1016.95,,,,
2515,05:37:13,56,1071.43,,,,
2516,05:37:18,54,1111.11,,,,
2517,05:37:28,54,1111.11,,,,
2518,05:37:33,55,1090.91,,,,
2519,05:37:38,54,1111.11,,,,
2520,05:37:48,57,1052.63,,,,
2521,05:37:53,58,1034.48,,,,
2522,05:37:58,59,1016.95,,,,
2523,05:38:13,60,1000.0,,,,
2524,05:38:18,63,952.38,,,,
2525,05:38:23,69,869.57,,,,
2526,05:38:28,64,937.5,,,,
2527,05:38:33,63,952.38,,,,
2528,05:38:38,62,967.74,,,,
2529,05:38:43,60,1000.0,,,,
2530,05:38:48,58,1034.48,,,,
2531,05:38:53,56,1071.43,,,,
2532,05:39:08,56,1071.43,,,,
2533,05:39:13,58,1034.48,,,,
2534,05:39:18,59,1016.95,,,,
2535,05:39:28,61,983.61,,,,
2536,05:39:33,62,967.74,,,,
2537,05:39:38,61,983.61,,,,
2538,05:39:43,59,1016.95,,,,
2539,05:39:53,60,1000.0,,,,
2540,05:39:58,61,983.61,,,,
2541,05:40:04,59,1016.95,,,,
2542,05:40:09,58,1034.48,,,,
2543,05:40:19,59,1016.95,,,,
2544,05:40:24,61,983.61,,,,
2545,05:40:29,62,967.74,,,,
2546,05:40:34,63,952.38,,,,
2547,05:40:39,63,952.38,,,,
2548,05:40:44,62,967.74,,,,
2549,05:40:49,57,1052.63,,,,
2550,05:40:54,58,1034.48,11.479064680331623,51.038633014209765,33.604301534664465,2780.3311234168596
2551,05:41:09,60,1000.0,,,,
2552,05:41:14,61,983.61,,,,
2553,05:41:19,60,1000.0,,,,
2554,05:41:24,59,1016.95,,,,
2555,05:41:29,60,1000.0,,,,
2556,05:41:34,62,967.74,,,,
2557,05:41:39,63,952.38,,,,
2558,05:41:44,64,937.5,,,,
2559,05:41:49,63,952.38,,,,
2560,05:41:54,61,983.61,,,,
2561,05:41:59,59,1016.95,,,,
2562,05:42:04,61,983.61,,,,
2563,05:42:09,62,967.74,,,,
2564,05:42:14,62,967.74,,,,
2565,05:42:19,63,952.38,,,,
2566,05:42:34,64,937.5,,,,
2567,05:42:39,65,923.08,,,,
2568,05:42:44,64,937.5,,,,
2569,05:42:49,62,967.74,,,,
2570,05:42:54,60,1000.0,,,,
2571,05:42:59,61,983.61,,,,
2572,05:43:04,62,967.74,,,,
2573,05:43:09,61,983.61,,,,
2574,05:43:14,61,983.61,,,,
2575,05:43:19,62,967.74,,,,
2576,05:43:24,64,937.5,,,,
2577,05:43:29,67,895.52,,,,
2578,05:43:34,62,967.74,,,,
2579,05:43:39,60,1000.0,,,,
2580,05:43:49,61,983.61,,,,
2581,05:43:59,62,967.74,,,,
2582,05:44:04,63,952.38,,,,
2583,05:44:09,62,967.74,,,,
2584,05:44:14,59,1016.95,,,,
2585,05:44:19,58,1034.48,,,,
2586,05:44:24,59,1016.95,,,,
2587,05:44:34,60,1000.0,,,,
2588,05:44:39,61,983.61,,,,
2589,05:44:44,59,1016.95,,,,
2590,05:44:59,60,1000.0,,,,
2591,05:45:09,61,983.61,,,,
2592,05:45:14,60,1000.0,,,,
2593,05:45:19,59,1016.95,,,,
2594,05:45:24,61,983.61,,,,
2595,05:45:29,62,967.74,,,,
2596,05:45:34,64,937.5,,,,
2597,05:45:39,65,923.08,,,,
2598,05:45:44,64,937.5,,,,
2599,05:45:49,63,952.38,,,,
2600,05:46:04,63,952.38,0.973721899083538,30.814948614632627,24.735076391263338,355.70957621817223
2601,05:46:09,62,967.74,,,,
2602,05:46:14,57,1052.63,,,,
2603,05:46:19,56,1071.43,,,,
2604,05:46:29,57,1052.63,,,,
2605,05:46:39,58,1034.48,,,,
2606,05:46:44,59,1016.95,,,,
2607,05:46:49,60,1000.0,,,,
2608,05:46:54,60,1000.0,,,,
2609,05:46:59,61,983.61,,,,
2610,05:47:04,61,983.61,,,,
2611,05:47:09,60,1000.0,,,,
2612,05:47:24,60,1000.0,,,,
2613,05:47:29,59,1016.95,,,,
2614,05:47:34,60,1000.0,,,,
2615,05:47:39,62,967.74,,,,
2616,05:47:44,63,952.38,,,,
2617,05:47:49,62,967.74,,,,
2618,05:47:54,61,983.61,,,,
2619,05:48:09,61,983.61,,,,
2620,05:48:14,60,1000.0,,,,
2621,05:48:20,60,1000.0,,,,
2622,05:48:25,61,983.61,,,,
2623,05:48:30,62,967.74,,,,
2624,05:48:40,63,952.38,,,,
2625,05:48:45,64,937.5,,,,
