,time,value,RRI,ratio,sdnn,rmssd
100,12:10:51,78,769.23,5.406701272626095,70.53160807729893,22.809557561724354
200,12:22:58,82,731.71,4.466132731849108,60.693683602849724,18.03085752903403
300,12:34:43,89,674.16,12.262610903679278,61.65586049463047,14.397748877073553
400,12:47:14,80,750.0,5.060101121008376,41.49730823094605,15.075361429240175
500,12:59:29,76,789.47,2.275913517645938,44.963674215746636,13.922549110610948
600,13:11:46,89,674.16,1.7911734732416018,49.66983161473737,18.26102652916834
700,13:21:36,86,697.67,5.923189490335976,121.52940439733803,21.81324984239783
800,13:33:07,83,722.89,7.648186458446049,52.00849216000766,16.36145494999782
900,13:44:18,105,571.43,5.866530037323649,86.1678832326638,16.139142862098723
1000,13:56:08,96,625.0,3.560126804456609,59.80519838356003,16.52159074078706
1100,14:06:44,95,631.58,7.180120739232492,42.738773934381186,12.047090683621253
1200,14:17:19,86,697.67,8.817738230670297,43.08903126625901,15.047935460260376
1300,14:28:55,86,697.67,6.007284230158717,24.5384010131636,13.257235226795444
1400,14:40:42,74,810.81,2.4216901198048797,36.563566269905046,13.504673489596335
1500,14:53:12,76,789.47,4.219098077570304,25.388672822080846,15.154524176967854
1600,15:04:23,72,833.33,3.285409423033903,45.25953004070029,20.111500278058415
1700,15:16:43,80,750.0,4.195660242745253,50.01102657041008,21.15724402533267
1800,15:30:34,88,681.82,22.43463071146643,63.119244229322085,22.024700275423104
1900,15:41:35,96,625.0,6.38933214582037,70.23251994351449,16.358035988899815
2000,15:55:46,70,857.14,2.8684770605864314,85.32491424874425,15.03381263094038
2100,16:08:44,68,882.35,2.15431599181656,25.277051724415724,18.771136665561087
2200,16:21:06,93,645.16,2.476325773096702,122.44358629358398,25.900692728928778
2300,16:33:23,70,857.14,4.490932360572179,72.94377350868868,19.840543201874652
2400,16:47:08,75,800.0,2.480750158100547,44.689837488488095,23.407537614446277
2500,17:00:59,69,869.57,3.7175886507655878,34.352984133827306,19.30132541112819
2600,17:13:45,76,789.47,3.729823153835517,41.3725678749296,16.778940082824963
2700,17:26:16,69,869.57,7.819361678095534,46.97501510108832,18.681295512362148
2800,17:38:11,110,545.45,19.91169744913889,120.59156019499302,16.978274828780926
2900,17:50:22,105,571.43,14.604022093523044,66.93107344398146,22.56004228898537
3000,18:02:13,103,582.52,3.201017261808981,60.22113817918058,14.53466375617443
3100,18:13:13,104,576.92,15.509498742183878,42.88591584151674,13.154530194821271
3200,18:24:49,95,631.58,4.58511101737626,70.15074721763068,12.301358675062087
3300,18:38:35,90,666.67,1.9980834904784932,29.11875341622906,14.312378339653183
3400,18:50:46,82,731.71,5.783909911996883,29.244924651790253,11.89733596358038
3500,19:01:11,101,594.06,15.612388830835364,65.37029186329926,12.31861742865389
3600,19:11:52,84,714.29,1.4858156963990528,51.095488469920696,19.23419511225156
3700,19:23:48,77,779.22,6.3123963370862,61.76721794672955,21.896273424923017
3800,19:37:29,68,882.35,14.932042570274811,67.48698436870491,16.486859291354712
3900,19:51:54,65,923.08,11.330334896683738,51.40504683551623,18.814580446391503
4000,20:05:55,83,722.89,6.759518391409445,47.35209053911182,14.640102493155606
4100,20:18:41,82,731.71,1.47036273613824,34.502762538935656,15.928942592689955
4200,20:31:52,77,779.22,6.755767964104678,37.46871010603516,16.930355381188352
4300,20:44:48,68,882.35,4.713370818749491,46.40232123014382,23.680878596688746
4400,20:58:14,71,845.07,7.105903835255308,78.10264558976996,25.275981112750525
4500,21:09:55,69,869.57,10.571445511609163,39.4423946703713,19.85209148587716
4600,21:21:40,75,800.0,4.3554844889423325,34.87592547716676,17.532748002673532
4700,21:33:16,72,833.33,8.746650644055846,60.84510064512305,29.511708085799
4800,21:46:07,61,983.61,10.236114227132656,49.35687136017282,21.629695052885253
4900,22:14:21,79,759.49,7.07240024070305,108.17835697204741,26.073265381934178
5000,22:27:22,78,769.23,3.5855442307026144,30.289702938140678,18.524312552846748
5100,22:42:13,76,789.47,3.7057983922168454,59.14855113059393,20.15929577293329
5200,22:57:43,78,769.23,7.605343711527328,36.25225150792624,14.906129747201456
5300,23:11:09,69,869.57,3.950746181427636,39.01238553642196,17.183238191548032
5400,23:23:45,69,869.57,4.1139090787533155,50.494464529002656,17.74844013632543
5500,23:38:56,72,833.33,14.677364514884145,26.93876473587735,13.639607728593182
