,time,value,RRI,ratio,sdnn,rmssd
0,00:00:11,93,645.16,,,
1,00:00:21,94,638.3,,,
2,00:00:36,94,638.3,,,
3,00:00:46,94,638.3,,,
4,00:00:51,95,631.58,,,
5,00:00:56,96,625.0,,,
6,00:01:01,97,618.56,,,
7,00:01:06,96,625.0,,,
8,00:01:11,96,625.0,,,
9,00:01:26,95,631.58,,,
10,00:01:31,94,638.3,,,
11,00:01:36,93,645.16,,,
12,00:01:41,92,652.17,,,
13,00:01:46,93,645.16,,,
14,00:01:56,92,652.17,,,
15,00:02:01,93,645.16,,,
16,00:02:06,94,638.3,,,
17,00:02:11,93,645.16,,,
18,00:02:21,95,631.58,,,
19,00:02:26,96,625.0,,,
20,00:02:31,95,631.58,,,
21,00:02:46,95,631.58,,,
22,00:02:51,87,689.66,,,
23,00:02:56,83,722.89,,,
24,00:03:01,83,722.89,,,
25,00:03:16,83,722.89,,,
26,00:03:31,84,714.29,,,
27,00:03:36,85,705.88,,,
28,00:03:51,84,714.29,,,
29,00:03:56,83,722.89,,,
30,00:04:01,84,714.29,,,
31,00:04:06,78,769.23,,,
32,00:04:11,74,810.81,,,
33,00:04:16,75,800.0,,,
34,00:04:21,76,789.47,,,
35,00:04:31,77,779.22,,,
36,00:04:41,78,769.23,,,
37,00:04:51,79,759.49,,,
38,00:04:56,83,722.89,,,
39,00:05:01,86,697.67,,,
40,00:05:06,87,689.66,,,
41,00:05:21,87,689.66,,,
42,00:05:36,87,689.66,,,
43,00:05:41,87,689.66,,,
44,00:05:46,88,681.82,,,
45,00:05:56,90,666.67,,,
46,00:06:01,92,652.17,,,
47,00:06:06,95,631.58,,,
48,00:06:21,94,638.3,,,
49,00:06:26,95,631.58,,,
50,00:06:36,96,625.0,,,
51,00:06:51,96,625.0,,,
52,00:07:06,96,625.0,,,
53,00:07:21,96,625.0,,,
54,00:07:26,95,631.58,,,
55,00:07:36,96,625.0,,,
56,00:07:41,98,612.24,,,
57,00:07:46,101,594.06,,,
58,00:07:51,102,588.24,,,
59,00:08:06,101,594.06,,,
60,00:08:11,98,612.24,,,
61,00:08:16,99,606.06,,,
62,00:08:21,101,594.06,,,
63,00:08:31,101,594.06,,,
64,00:08:41,103,582.52,,,
