,time,value,RRI,ratio,sdnn,rmssd
0,00:00:04,70,857.14,,,
1,00:00:19,70,857.14,,,
2,00:00:29,72,833.33,,,
3,00:00:34,73,821.92,,,
4,00:00:44,74,810.81,,,
5,00:00:49,76,789.47,,,
6,00:00:54,78,769.23,,,
7,00:00:59,77,779.22,,,
8,00:01:14,78,769.23,,,
9,00:01:29,78,769.23,,,
10,00:01:39,76,789.47,,,
11,00:01:44,73,821.92,,,
12,00:01:54,72,833.33,,,
13,00:02:04,72,833.33,,,
14,00:02:14,75,800.0,,,
15,00:02:19,74,810.81,,,
16,00:02:24,73,821.92,,,
17,00:02:39,74,810.81,,,
18,00:02:49,73,821.92,,,
19,00:03:04,73,821.92,,,
20,00:03:14,72,833.33,,,
21,00:03:24,72,833.33,,,
22,00:03:34,73,821.92,,,
23,00:03:39,72,833.33,,,
24,00:03:54,72,833.33,,,
25,00:03:59,73,821.92,,,
26,00:04:09,72,833.33,,,
27,00:04:14,71,845.07,,,
28,00:04:19,72,833.33,,,
29,00:04:24,71,845.07,,,
30,00:04:34,70,857.14,,,
31,00:04:39,70,857.14,,,
32,00:04:44,69,869.57,,,
33,00:04:49,69,869.57,,,
34,00:05:04,69,869.57,,,
35,00:05:09,71,845.07,,,
36,00:05:14,72,833.33,,,
37,00:05:19,73,821.92,,,
38,00:05:24,73,821.92,,,
39,00:05:39,73,821.92,,,
40,00:05:44,71,845.07,,,
41,00:05:49,71,845.07,,,
42,00:05:54,71,845.07,,,
43,00:05:59,69,869.57,,,
44,00:06:14,69,869.57,,,
45,00:06:24,69,869.57,,,
46,00:06:34,66,909.09,,,
47,00:06:39,66,909.09,,,
48,00:06:49,67,895.52,,,
49,00:06:54,69,869.57,,,
50,00:07:09,69,869.57,,,
51,00:07:14,71,845.07,,,
52,00:07:19,73,821.92,,,
53,00:07:24,74,810.81,,,
54,00:07:34,75,800.0,,,
55,00:07:39,74,810.81,,,
56,00:07:44,74,810.81,,,
57,00:07:51,73,821.92,,,
58,00:07:56,73,821.92,,,
59,00:08:11,74,810.81,,,
60,00:08:21,73,821.92,,,
61,00:08:36,73,821.92,,,
62,00:08:41,74,810.81,,,
63,00:08:46,76,789.47,,,
64,00:08:51,77,779.22,,,
65,00:09:01,76,789.47,,,
66,00:09:06,74,810.81,,,
67,00:09:11,73,821.92,,,
68,00:09:21,72,833.33,,,
69,00:09:26,71,845.07,,,
70,00:09:36,70,857.14,,,
71,00:09:51,70,857.14,,,
72,00:10:06,70,857.14,,,
73,00:10:11,70,857.14,,,
74,00:10:16,69,869.57,,,
75,00:10:31,70,857.14,,,
76,00:10:36,69,869.57,,,
77,00:10:41,70,857.14,,,
78,00:10:46,72,833.33,,,
79,00:10:51,73,821.92,,,
80,00:10:56,75,800.0,,,
81,00:11:06,77,779.22,,,
82,00:11:11,78,769.23,,,
83,00:11:21,79,759.49,,,
84,00:11:26,80,750.0,,,
85,00:11:31,81,740.74,,,
86,00:11:46,80,750.0,,,
87,00:11:51,75,800.0,,,
88,00:11:56,74,810.81,,,
89,00:12:01,72,833.33,,,
90,00:12:16,71,845.07,,,
91,00:12:21,73,821.92,,,
92,00:12:31,72,833.33,,,
93,00:12:36,73,821.92,,,
94,00:12:41,74,810.81,,,
95,00:12:46,73,821.92,,,
96,00:12:51,71,845.07,,,
97,00:12:56,71,845.07,,,
98,00:13:01,72,833.33,,,
99,00:13:11,71,845.07,,,
100,00:13:21,72,833.33,14.665514900246245,32.702448216973586,15.011718890267174
101,00:13:36,71,845.07,,,
102,00:13:51,70,857.14,,,
103,00:14:01,71,845.07,,,
104,00:14:11,68,882.35,,,
105,00:14:16,67,895.52,,,
106,00:14:21,69,869.57,,,
107,00:14:26,69,869.57,,,
108,00:14:31,70,857.14,,,
109,00:14:36,71,845.07,,,
110,00:14:41,73,821.92,,,
111,00:14:46,73,821.92,,,
112,00:14:51,72,833.33,,,
113,00:14:56,71,845.07,,,
114,00:15:01,72,833.33,,,
115,00:15:06,73,821.92,,,
116,00:15:11,72,833.33,,,
117,00:15:16,70,857.14,,,
118,00:15:21,69,869.57,,,
119,00:15:26,68,882.35,,,
120,00:15:41,68,882.35,,,
121,00:15:46,69,869.57,,,
122,00:15:56,71,845.07,,,
123,00:16:01,72,833.33,,,
124,00:16:16,71,845.07,,,
125,00:16:21,70,857.14,,,
126,00:16:26,68,882.35,,,
127,00:16:31,69,869.57,,,
128,00:16:36,70,857.14,,,
129,00:16:41,72,833.33,,,
130,00:16:56,72,833.33,,,
131,00:17:06,72,833.33,,,
132,00:17:21,72,833.33,,,
133,00:17:26,73,821.92,,,
134,00:17:31,74,810.81,,,
135,00:17:41,76,789.47,,,
136,00:17:46,77,779.22,,,
137,00:17:56,80,750.0,,,
138,00:18:01,81,740.74,,,
139,00:18:06,82,731.71,,,
140,00:18:21,82,731.71,,,
141,00:18:26,89,674.16,,,
142,00:18:41,88,681.82,,,
143,00:18:46,86,697.67,,,
144,00:18:51,84,714.29,,,
145,00:18:56,83,722.89,,,
146,00:19:01,82,731.71,,,
147,00:19:06,81,740.74,,,
148,00:19:11,78,769.23,,,
149,00:19:16,77,779.22,,,
150,00:19:31,75,800.0,,,
151,00:19:46,72,833.33,,,
152,00:19:51,71,845.07,,,
153,00:20:06,70,857.14,,,
154,00:20:16,71,845.07,,,
155,00:20:21,72,833.33,,,
156,00:20:36,72,833.33,,,
157,00:20:46,73,821.92,,,
158,00:21:01,73,821.92,,,
159,00:21:16,73,821.92,,,
160,00:21:31,73,821.92,,,
161,00:21:41,72,833.33,,,
162,00:21:46,73,821.92,,,
163,00:21:56,70,857.14,,,
164,00:22:01,71,845.07,,,
165,00:22:07,69,869.57,,,
166,00:22:17,68,882.35,,,
167,00:22:32,68,882.35,,,
168,00:22:37,69,869.57,,,
169,00:22:42,72,833.33,,,
170,00:22:57,71,845.07,,,
171,00:23:02,68,882.35,,,
172,00:23:07,65,923.08,,,
173,00:23:12,65,923.08,,,
174,00:23:22,64,937.5,,,
175,00:23:27,63,952.38,,,
176,00:23:32,62,967.74,,,
177,00:23:47,63,952.38,,,
178,00:23:52,65,923.08,,,
179,00:24:02,64,937.5,,,
180,00:24:07,65,923.08,,,
181,00:24:12,66,909.09,,,
182,00:24:17,67,895.52,,,
183,00:24:22,68,882.35,,,
184,00:24:32,69,869.57,,,
185,00:24:37,70,857.14,,,
186,00:24:52,71,845.07,,,
187,00:25:07,70,857.14,,,
188,00:25:12,69,869.57,,,
189,00:25:27,69,869.57,,,
190,00:25:32,68,882.35,,,
191,00:25:42,68,882.35,,,
192,00:25:47,68,882.35,,,
193,00:25:52,69,869.57,,,
194,00:25:57,71,845.07,,,
195,00:26:02,72,833.33,,,
196,00:26:12,71,845.07,,,
197,00:26:17,70,857.14,,,
198,00:26:22,71,845.07,,,
199,00:26:32,74,810.81,,,
200,00:26:47,76,789.47,12.346818544185247,56.73350710866098,17.4395670528227
201,00:26:52,79,759.49,,,
202,00:26:57,81,740.74,,,
203,00:27:02,80,750.0,,,
204,00:27:12,78,769.23,,,
205,00:27:17,78,769.23,,,
206,00:27:32,77,779.22,,,
207,00:27:37,76,789.47,,,
208,00:27:42,75,800.0,,,
209,00:27:47,74,810.81,,,
210,00:27:52,71,845.07,,,
211,00:27:57,70,857.14,,,
212,00:28:02,68,882.35,,,
213,00:28:07,66,909.09,,,
214,00:28:12,65,923.08,,,
