,time,value,RRI,ratio,sdnn,rmssd
100,00:10:50,82,731.71,3.747764507005679,73.4240094150807,39.42807755901878
200,00:21:46,57,1052.63,4.9653458990799075,62.25490665632613,35.81491158608649
300,00:32:38,72,833.33,5.682498839136435,97.26202534645756,34.717347001582404
400,01:21:49,77,779.22,3.5888232718230753,44.644617901667154,25.571575819628137
500,01:33:03,81,740.74,2.0823069443451327,37.10977347850918,22.569706589930576
600,01:43:53,73,821.92,3.240544031536935,36.97300668901926,24.466112639256114
700,01:55:38,82,731.71,5.768940300477915,35.4745959602848,17.697510896145598
800,02:08:25,74,810.81,2.701410146113783,31.83429899772834,15.260085752436556
900,02:21:06,55,1090.91,13.694653321003036,94.65879238996912,24.824203039889447
1000,02:33:29,59,1016.95,2.7272413955501764,52.527623374119386,36.31260398375208
1100,02:45:37,62,967.74,3.0021774734658413,29.431563619366354,23.094278381005857
1200,02:59:00,79,759.49,8.583202467191123,46.15501080340711,23.985961992950653
1300,03:11:32,60,1000.0,3.1752482879719253,49.686763434601595,22.77046744972067
1400,03:23:24,52,1153.85,6.458261352061437,90.89466762031799,45.48694887747275
1500,03:33:16,70,857.14,7.848367385127922,79.44707374031464,40.88677292230337
1600,03:44:47,71,845.07,6.598481993759723,48.863784495908895,27.360414134587984
1700,03:57:14,63,952.38,9.037021319487698,70.01548598371187,29.50632561867288
1800,04:10:22,58,1034.48,1.8160170243645761,39.78173241742137,25.525548817297594
1900,04:22:24,53,1132.08,4.058200949663257,50.69080650404278,28.918643474479246
2000,04:34:51,60,1000.0,2.6946369217848996,36.60624950494359,25.37784182225818
2100,04:48:33,61,983.61,3.902866487469853,29.441395048880477,23.244546009589435
2200,05:02:21,60,1000.0,3.568759045208472,46.789233618170734,30.527902090720325
2300,05:15:08,81,740.74,12.977232683143619,126.19445454667705,20.317097293271075
2400,05:26:35,54,1111.11,13.311281043162086,217.05830689117764,41.12405830796824
2500,05:37:17,59,1016.95,6.885070822238597,77.13515258186946,38.50185569448817
2600,05:49:49,71,845.07,6.260914413471047,67.32704182090235,27.512464447955225
2700,06:02:22,60,1000.0,2.6511654278900867,91.18611494175919,32.449378556250785
2800,06:15:57,53,1132.08,19.89415255245443,128.81143232636498,24.030574443421198
2900,06:26:59,57,1052.63,8.750670541800083,87.10181514367673,43.47885113431122
3000,06:39:57,66,909.09,4.34325994019849,67.79193640698044,28.257280996106644
3100,06:53:09,72,833.33,11.687523351007304,45.52406108218094,26.682481825415653
3200,07:05:31,60,1000.0,7.907939285345412,136.83330134938544,26.748991484812016
3300,07:19:21,58,1034.48,5.057564007653383,57.524493691861835,33.7741972218408
3400,07:31:51,60,1000.0,3.7233378096398804,73.05546474426129,38.39294613768673
3500,07:44:18,63,952.38,4.052472588501666,64.43846633177982,33.63751867522727
3600,07:55:39,68,882.35,5.480522309418867,92.97834022230636,50.76249618755878
3700,08:06:53,59,1016.95,3.900975269887515,54.910218703724986,31.142145612229957
3800,08:17:16,59,1016.95,2.408834432622689,68.45474460620689,33.00130770289278
3900,08:27:22,74,810.81,1.8304895559113037,56.6912044138144,29.740638472764445
4000,08:40:59,59,1016.95,4.009730586369135,48.869723311736266,33.76159066217711
4100,08:57:04,56,1071.43,3.4162753820752787,48.80355226876939,28.132686226939565
4200,09:09:47,61,983.61,1.9814908086165808,65.22536846522404,40.48505097594979
4300,09:39:05,67,895.52,4.069524286622863,78.54064716541122,38.5075165953796
4400,09:53:20,65,923.08,1.5170463556514482,51.46194793596174,27.13968883574405
4500,10:06:23,62,967.74,2.1228430154331988,46.706419929884014,26.863054949356023
4600,10:18:53,64,937.5,8.64494488137324,108.58630406615502,24.41119882928383
4700,10:31:50,62,967.74,10.244497339062828,32.5086658922034,18.567718674292674
4800,13:59:51,81,740.74,2.0300561676420195,80.48637972509712,28.024133322635485
4900,14:41:54,74,810.81,5.181926692479121,95.18947567771336,17.075206285634433
5000,15:12:58,87,689.66,5.826960399790266,57.59492145286438,27.070277281941763
5100,15:23:01,107,560.75,5.235425923240162,46.12930321598104,15.359627159037629
5200,15:34:09,87,689.66,1.95173806983141,65.46082519485925,17.903190929399862
5300,15:46:21,94,638.3,1.6636229414375312,26.933935150041986,12.867277423092592
5400,15:56:05,110,545.45,1.5498335802528007,28.818908438486318,14.546112327298443
5500,16:06:54,110,545.45,1.9281095331163762,38.61148275115091,20.137758318666215
5600,16:17:29,99,606.06,5.438409955090476,29.7789068340717,11.217874400286622
5700,16:29:02,108,555.56,10.0070181281639,31.780789599785873,10.931093358864054
5800,16:39:02,111,540.54,5.929716775516145,28.02262883777674,13.77872448686192
5900,16:50:47,107,560.75,3.5652029131059395,86.85920796805819,18.195044502403523
6000,17:03:38,92,652.17,1.0499427624718984,38.54838511978724,16.838965934325476
6100,17:14:44,116,517.24,3.0661799984080575,64.68214121901629,15.289227177224085
6200,17:25:45,129,465.12,11.971467772309378,36.63692729992238,14.792734464232531
6300,17:37:01,118,508.47,1.1616211120476587,27.26854537574549,10.534537234614277
6400,17:47:23,116,517.24,1.8393311397104568,17.67154303055645,9.475344347571253
6500,17:58:18,111,540.54,6.651542585274655,24.325104373627635,9.835011772522517
6600,18:08:38,134,447.76,7.029032543662553,52.4980085224981,17.23195199903278
6700,18:20:30,109,550.46,5.336900290513176,33.08058383750662,11.490169140125266
