,time,value,RRI,ratio,sdnn,rmssd
0,00:00:02,128,468.75,,,
1,00:00:07,125,480.0,,,
2,00:00:12,124,483.87,,,
3,00:00:17,125,480.0,,,
4,00:00:27,126,476.19,,,
5,00:00:37,125,480.0,,,
6,00:00:42,124,483.87,,,
7,00:00:47,123,487.8,,,
8,00:00:57,124,483.87,,,
9,00:01:02,125,480.0,,,
10,00:01:07,126,476.19,,,
11,00:01:12,127,472.44,,,
12,00:01:17,128,468.75,,,
13,00:01:27,127,472.44,,,
14,00:01:37,126,476.19,,,
15,00:01:42,127,472.44,,,
16,00:01:57,125,480.0,,,
17,00:02:02,123,487.8,,,
18,00:02:12,120,500.0,,,
19,00:02:17,118,508.47,,,
20,00:02:32,116,517.24,,,
21,00:02:37,115,521.74,,,
22,00:02:42,116,517.24,,,
23,00:02:47,117,512.82,,,
24,00:02:52,120,500.0,,,
25,00:02:57,118,508.47,,,
26,00:03:07,119,504.2,,,
27,00:03:12,121,495.87,,,
28,00:03:27,121,495.87,,,
29,00:03:32,122,491.8,,,
30,00:03:37,121,495.87,,,
31,00:03:47,122,491.8,,,
32,00:03:52,124,483.87,,,
33,00:03:57,126,476.19,,,
34,00:04:12,126,476.19,,,
35,00:04:17,128,468.75,,,
36,00:04:22,129,465.12,,,
37,00:04:27,131,458.02,,,
38,00:04:32,130,461.54,,,
39,00:04:42,129,465.12,,,
40,00:04:52,131,458.02,,,
41,00:04:57,132,454.55,,,
42,00:05:12,133,451.13,,,
43,00:05:22,132,454.55,,,
44,00:05:32,133,451.13,,,
45,00:05:37,134,447.76,,,
46,00:05:42,133,451.13,,,
47,00:05:47,132,454.55,,,
48,00:05:57,131,458.02,,,
49,00:06:02,130,461.54,,,
50,00:06:12,131,458.02,,,
51,00:06:27,132,454.55,,,
52,00:06:37,131,458.02,,,
53,00:06:52,131,458.02,,,
54,00:06:57,129,465.12,,,
55,00:07:02,127,472.44,,,
56,00:07:17,126,476.19,,,
57,00:07:22,122,491.8,,,
58,00:07:27,121,495.87,,,
59,00:07:32,120,500.0,,,
60,00:07:42,121,495.87,,,
61,00:07:47,122,491.8,,,
62,00:07:57,121,495.87,,,
63,00:08:07,122,491.8,,,
64,00:08:12,121,495.87,,,
65,00:08:17,119,504.2,,,
66,00:08:22,115,521.74,,,
67,00:08:27,116,517.24,,,
68,00:08:42,118,508.47,,,
69,00:08:47,123,487.8,,,
70,00:08:52,128,468.75,,,
71,00:08:57,130,461.54,,,
72,00:09:02,131,458.02,,,
73,00:09:07,131,458.02,,,
74,00:09:17,132,454.55,,,
75,00:09:22,133,451.13,,,
76,00:09:28,134,447.76,,,
77,00:09:38,132,454.55,,,
78,00:09:43,131,458.02,,,
79,00:09:48,132,454.55,,,
80,00:09:53,133,451.13,,,
81,00:10:03,134,447.76,,,
82,00:10:13,133,451.13,,,
83,00:10:18,132,454.55,,,
84,00:10:33,131,458.02,,,
85,00:10:38,132,454.55,,,
86,00:10:48,134,447.76,,,
87,00:11:03,133,451.13,,,
88,00:11:08,132,454.55,,,
89,00:11:23,131,458.02,,,
90,00:11:28,132,454.55,,,
91,00:11:33,133,451.13,,,
92,00:11:38,134,447.76,,,
93,00:11:43,135,444.44,,,
94,00:11:48,136,441.18,,,
95,00:12:03,137,437.96,,,
96,00:12:08,136,441.18,,,
97,00:12:13,134,447.76,,,
98,00:12:18,133,451.13,,,
99,00:12:33,131,458.02,,,
100,00:12:48,130,461.54,9.442578951540874,21.617323740393257,6.261795092286063
101,00:12:53,129,465.12,,,
102,00:12:58,127,472.44,,,
103,00:13:03,127,472.44,,,
104,00:13:08,125,480.0,,,
105,00:13:13,123,487.8,,,
106,00:13:18,121,495.87,,,
