,time,value,RRI,ratio,sdnn,rmssd
100,19:01:30,92,652.17,7.932150039929371,72.01042686817914,20.451772094813254
200,19:14:21,83,722.89,11.721002890971782,43.95278764317528,13.763518900530219
300,19:27:55,99,606.06,1.6364336688111927,27.451178129857595,10.335983286802016
400,19:40:17,109,550.46,1.6872012022550686,33.8819821793832,15.380679898542011
500,19:51:48,106,566.04,3.144345630220235,23.82375778715461,9.468137689806342
600,20:02:28,117,512.82,1.8491035180723385,24.061123957558802,8.31913815223426
700,20:13:19,100,600.0,2.0451077154875907,32.60427378195202,10.763190920348801
800,20:25:54,111,540.54,1.5668532609840078,21.87334294306772,11.173841702111154
900,20:37:55,88,681.82,11.366438727198277,52.936926148869915,13.919073462720357
1000,20:49:11,83,722.89,3.5926371021726493,43.15001066282627,22.12242833310881
1100,21:03:52,75,800.0,5.742968377858782,37.27717966569203,12.55470506192476
1200,21:18:03,75,800.0,4.027737050247078,28.83003979980925,17.50736217432627
1300,21:32:04,85,705.88,8.20581121681389,23.7579083890018,13.156206662156603
1400,21:44:43,81,740.74,14.813048265326644,70.95740291131852,17.28832256089922
1500,21:57:47,71,845.07,12.192919969350969,55.08841680471954,17.783416375370564
1600,22:08:18,66,909.09,4.116632687581255,41.06590307965327,22.32284278717677
1700,22:58:35,98,612.24,6.794834293657509,60.70465020802599,28.107350327347525
1800,23:10:09,85,705.88,6.718667988923851,45.52649690226472,17.1167363310376
1900,23:23:37,79,759.49,0.9302777015528596,22.361251880126595,12.175619454093875
2000,23:36:23,103,582.52,1.9003835910983784,48.40746912847483,12.92141558839746
2100,23:46:49,107,560.75,9.523827510028374,28.39118037758069,13.231593428097174
