,time,value,RRI,ratio,sdnn,rmssd
100,12:07:49,118,508.47,6.942752355088326,88.10565174066,15.638423349189802
200,12:17:54,113,530.97,2.2872525888112487,35.31680497977977,12.05534715176195
300,12:28:55,111,540.54,1.9193991985085201,43.64621365680827,11.715852077377466
400,12:40:44,98,612.24,2.2339219841689926,23.27317288101249,14.82470113143478
500,12:52:25,103,582.52,2.2846025563552597,15.891525668440618,9.732406037189739
600,13:03:51,99,606.06,6.0159418698862295,37.00703318508006,9.909630862871934
700,19:10:14,96,625.0,7.04152410254786,80.55195168813528,27.8261736754111
800,19:20:58,98,612.24,8.038329904323746,61.18450051923182,15.222370433548175
900,19:33:09,116,517.24,2.7855478861234095,30.24440361889495,9.167676748756852
1000,19:44:42,111,540.54,2.606737824609842,18.998087483489023,7.969543096797774
1100,20:17:56,93,645.16,3.0736976607439517,82.23739771428922,37.97297070338853
1200,20:34:06,98,612.24,6.232943611488078,20.36767782541741,9.070609993631388
1300,20:49:03,96,625.0,4.018207348254585,23.9876488075245,9.477630867927218
1400,21:03:03,90,666.67,3.827671087761348,24.02801417937073,11.072994266240821
1500,21:15:50,90,666.67,2.1019983542846714,14.78026886040503,9.458165997718803
1600,21:29:01,89,674.16,3.6189683182271635,26.86806516098526,9.616212793238748
1700,21:45:03,88,681.82,1.334131871786656,13.812496647469779,9.157408713355233
1800,22:00:03,81,740.74,4.138547387688516,22.774592967789452,12.990575216072788
1900,22:14:34,89,674.16,3.602416801617912,26.71111658187477,11.72222046052934
2000,22:28:15,81,740.74,2.4030808371014514,39.667012434831186,15.217305804891877
2100,22:41:21,77,779.22,3.8590254019622674,30.566150905896233,14.602128079305587
2200,22:54:16,79,759.49,1.3938369926883223,29.549834211536513,16.622857361737992
2300,23:06:04,73,821.92,1.7919601535147325,33.74080368160794,21.663799483950363
2400,23:17:50,66,909.09,2.1952667830893335,46.55150661570385,31.40770360046315
2500,23:28:37,69,869.57,2.8609739813307065,31.942235840101212,22.401861033802025
2600,23:39:49,69,869.57,3.4722778415569944,45.56209709480862,28.060190806208148
