,time,value,RRI,ratio,sdnn,rmssd
100,00:12:48,130,461.54,9.442578951540874,21.617323740393257,6.261795092286063
200,00:24:18,103,582.52,5.789214215054807,30.78329428538482,8.91291254871325
300,00:35:33,89,674.16,5.422631098172087,49.71354763466637,14.989049942602042
400,00:49:27,89,674.16,8.628510436557425,22.500170267369224,7.698495327207144
500,01:38:26,83,722.89,2.687068004892059,47.97015477914736,33.85510619022654
600,01:51:22,86,697.67,5.545192312665878,44.967320173497775,13.830620800136622
700,02:05:13,95,631.58,4.225994789112582,36.88627309910035,13.985990645765298
800,02:16:20,78,769.23,2.7330836399309915,73.00140188386865,22.297044737821295
900,02:26:11,80,750.0,2.2109083977237276,26.231077732916404,19.122336270561824
1000,02:36:37,76,789.47,1.8313306774305202,25.47507250988381,13.996043199866346
1100,02:47:52,70,857.14,2.4936732134195156,39.75575296339976,24.30417127602053
1200,02:58:18,64,937.5,3.378642945021944,57.4966499292864,30.169865592988472
1300,03:09:06,78,769.23,5.9049530507962045,55.52045197870054,17.75635740468265
1400,03:23:02,70,857.14,11.397726614119973,79.50755270292302,11.896812492207635
1500,03:35:47,71,845.07,11.03320205441841,21.063182638639553,15.254496737259824
1600,03:49:43,67,895.52,0.8256474789579431,24.171188110156386,18.03836257098809
1700,04:04:24,71,845.07,3.0177934464107894,17.58501239031911,14.132091390544682
1800,04:15:30,71,845.07,9.870653807318496,64.08143404176037,25.98430853224672
1900,04:25:21,71,845.07,6.324037101958843,76.8353910770922,28.12737835510649
2000,04:36:01,69,869.57,4.181836474432906,42.79319244407404,21.42063802348878
2100,04:50:33,66,909.09,1.7992478714626463,22.348636502823908,16.13947482028915
2200,05:03:38,69,869.57,1.3984597983715465,29.075606784013747,20.158154451960407
2300,05:15:45,65,923.08,1.5975015552331844,25.132173684363444,18.21420713108703
2400,05:26:31,70,857.14,1.7890920334873504,54.99041511927238,30.3584243379466
2500,05:38:08,66,909.09,10.809301978326763,79.24948281665358,29.522256627223413
2600,05:49:45,68,882.35,13.429629877627612,61.33089086136354,22.33841934398848
2700,06:01:11,67,895.52,3.902765118519008,24.63179473010975,17.805251381760286
2800,06:13:31,89,674.16,8.183836082451034,85.54682954500431,16.396270455456783
2900,06:24:49,75,800.0,18.747830119371876,79.65613428691701,18.10080825808504
3000,06:35:56,75,800.0,2.843096630349629,21.830861219980775,15.029352862806416
3100,06:48:07,77,779.22,1.6714366514869463,20.813326163054683,14.816375359306965
3200,06:59:47,69,869.57,5.877870411794604,46.207554117101346,21.453439130010143
3300,07:11:05,69,869.57,6.668229469123689,45.205520715299976,20.812676207280287
3400,07:22:51,70,857.14,2.8157411758042734,73.42307604533873,46.54453073578187
3500,07:34:57,78,769.23,8.905898286044806,116.1105679187478,23.60080864476615
3600,07:46:43,74,810.81,0.9567556549425418,27.741411326459918,16.263823894667812
3700,08:00:35,91,659.34,4.06954121630445,111.09060707659523,14.886619678575302
3800,08:10:57,84,714.29,6.923776506478865,59.252332498008435,18.895439110852102
3900,08:23:48,85,705.88,2.576180042274852,32.83293480761062,14.762428354071396
4000,08:35:44,78,769.23,2.2988466730815045,36.25669709937125,19.815538745075187
4100,08:48:07,76,789.47,9.776287849241816,49.4125073900906,19.116046672992837
4200,09:01:17,79,759.49,26.080400589640913,46.7085065831945,14.867524333189433
4300,09:13:17,75,800.0,6.475863359544385,57.36981477416695,21.859420847725584
4400,09:24:54,91,659.34,2.759776155970293,55.63147640164032,12.985744359321748
4500,09:36:36,70,857.14,4.377721549513741,110.53929563528737,18.647823606322675
4600,09:49:21,79,759.49,6.747396211867519,84.80873359471533,16.621280384379585
4700,10:02:56,67,895.52,7.014072827905214,111.71717366979743,30.17665752855939
4800,10:15:01,77,779.22,3.2036994201621973,96.77894208149904,19.285988843110065
4900,10:27:54,68,882.35,6.580261228890685,86.19653543689117,22.504395889324254
5000,10:40:02,62,967.74,5.091367343541039,34.43097491351283,20.16620823420839
5100,10:50:42,64,937.5,1.3909728798254466,61.03563621261589,33.89663148843298
5200,11:03:08,66,909.09,3.442528812049029,78.55131300299792,37.10272996299694
5300,11:18:44,67,895.52,1.2738680517260674,26.820923061835302,18.224247888763784
5400,11:30:56,61,983.61,1.441630818619804,49.261661285077025,29.622356831326307
5500,11:42:19,67,895.52,2.9011150300109643,40.75912853458707,26.446583633024993
5600,11:53:26,69,869.57,6.97266148937682,72.46067360683006,39.05787448896778
5700,12:05:11,60,1000.0,24.09679225401324,95.98754405492919,38.40333168943139
5800,12:18:23,70,857.14,6.212889641217849,90.60382765032,20.497589067394188
5900,12:30:11,71,845.07,10.73896752381648,40.08736744974039,21.7167096211115
