,time,value,RRI,ratio,sdnn,rmssd
0,08:38:41,70,857.14,,,
1,09:05:53,70,857.14,,,
2,12:31:38,70,857.14,,,
3,12:35:02,70,857.14,,,
4,18:35:02,70,857.14,,,
5,18:35:18,70,857.14,,,
6,18:35:23,70,857.14,,,
7,18:35:28,80,750.0,,,
8,18:35:33,84,714.29,,,
9,18:35:38,74,810.81,,,
10,18:35:43,77,779.22,,,
11,18:35:48,81,740.74,,,
12,18:35:53,82,731.71,,,
13,18:35:58,81,740.74,,,
14,18:36:03,79,759.49,,,
15,18:36:08,78,769.23,,,
16,18:36:13,80,750.0,,,
17,18:36:18,84,714.29,,,
18,18:36:23,85,705.88,,,
19,18:36:33,86,697.67,,,
20,18:36:38,88,681.82,,,
21,18:36:48,86,697.67,,,
22,18:36:53,85,705.88,,,
23,18:36:58,82,731.71,,,
24,18:37:03,82,731.71,,,
25,18:37:08,83,722.89,,,
26,18:37:18,83,722.89,,,
27,18:37:23,84,714.29,,,
28,18:37:33,87,689.66,,,
29,18:37:38,91,659.34,,,
30,18:37:43,85,705.88,,,
31,18:37:53,87,689.66,,,
32,18:37:58,88,681.82,,,
33,18:38:13,89,674.16,,,
34,18:38:18,90,666.67,,,
35,18:38:23,91,659.34,,,
36,18:38:28,92,652.17,,,
37,18:38:38,93,645.16,,,
38,18:38:53,94,638.3,,,
39,18:38:58,99,606.06,,,
40,18:39:03,105,571.43,,,
41,18:39:08,110,545.45,,,
42,18:39:13,113,530.97,,,
43,18:39:18,115,521.74,,,
44,18:39:28,109,550.46,,,
45,18:39:33,105,571.43,,,
46,18:39:38,95,631.58,,,
47,18:39:43,96,625.0,,,
48,18:39:58,97,618.56,,,
49,18:40:03,96,625.0,,,
50,18:40:08,94,638.3,,,
51,18:40:13,93,645.16,,,
52,18:40:18,92,652.17,,,
53,18:40:23,91,659.34,,,
54,18:40:28,90,666.67,,,
55,18:40:43,91,659.34,,,
56,18:40:48,91,659.34,,,
57,18:40:53,93,645.16,,,
58,18:40:58,97,618.56,,,
59,18:41:08,95,631.58,,,
60,18:41:13,93,645.16,,,
61,18:41:23,94,638.3,,,
62,18:41:28,92,652.17,,,
63,18:41:33,91,659.34,,,
64,18:41:38,92,652.17,,,
65,18:41:43,91,659.34,,,
66,18:41:53,90,666.67,,,
67,18:41:58,86,697.67,,,
68,18:42:03,85,705.88,,,
69,18:42:08,86,697.67,,,
70,18:42:13,87,689.66,,,
71,18:42:18,90,666.67,,,
72,18:42:28,91,659.34,,,
73,18:42:33,90,666.67,,,
74,18:42:38,89,674.16,,,
75,18:42:53,90,666.67,,,
76,18:42:58,87,689.66,,,
77,18:43:03,88,681.82,,,
78,18:43:08,90,666.67,,,
79,18:43:13,87,689.66,,,
80,18:43:18,86,697.67,,,
81,18:43:23,88,681.82,,,
82,18:43:33,90,666.67,,,
83,18:43:38,90,666.67,,,
84,18:43:43,89,674.16,,,
85,18:43:48,87,689.66,,,
86,18:43:58,90,666.67,,,
87,18:44:03,89,674.16,,,
88,18:44:13,91,659.34,,,
89,18:44:18,92,652.17,,,
90,18:44:23,95,631.58,,,
91,18:44:28,96,625.0,,,
92,18:44:33,97,618.56,,,
93,18:44:38,98,612.24,,,
94,18:44:53,96,625.0,,,
95,18:44:58,94,638.3,,,
96,18:45:03,93,645.16,,,
97,18:45:08,92,652.17,,,
98,18:45:13,91,659.34,,,
99,18:45:18,90,666.67,,,
100,18:45:23,93,645.16,4.830514183573748,68.76861469728642,22.262225219352437
101,18:45:28,92,652.17,,,
102,18:45:33,91,659.34,,,
103,18:45:38,89,674.16,,,
104,18:45:53,90,666.67,,,
105,18:45:58,91,659.34,,,
106,18:46:03,90,666.67,,,
107,18:46:18,92,652.17,,,
108,18:46:23,93,645.16,,,
109,18:46:28,94,638.3,,,
110,18:46:33,93,645.16,,,
111,18:46:38,93,645.16,,,
112,18:46:43,91,659.34,,,
113,18:46:48,89,674.16,,,
114,18:46:53,88,681.82,,,
115,18:47:08,86,697.67,,,
116,18:47:13,85,705.88,,,
117,18:47:28,87,689.66,,,
118,18:47:33,86,697.67,,,
119,18:47:38,84,714.29,,,
120,18:47:48,85,705.88,,,
121,18:48:03,85,705.88,,,
122,18:48:13,84,714.29,,,
123,18:48:18,83,722.89,,,
124,18:48:23,84,714.29,,,
125,18:48:28,87,689.66,,,
126,18:48:33,89,674.16,,,
127,18:48:38,88,681.82,,,
128,18:48:43,87,689.66,,,
129,18:48:48,85,705.88,,,
130,18:48:53,84,714.29,,,
131,18:48:58,85,705.88,,,
132,18:49:03,86,697.67,,,
133,18:49:13,87,689.66,,,
134,18:49:22,87,689.66,,,
135,18:49:33,87,689.66,,,
136,18:49:38,88,681.82,,,
137,18:49:42,90,666.67,,,
138,18:49:47,92,652.17,,,
139,18:50:02,91,659.34,,,
140,18:50:17,91,659.34,,,
141,18:50:27,92,652.17,,,
142,18:50:32,94,638.3,,,
143,18:50:42,95,631.58,,,
144,18:50:52,92,652.17,,,
145,18:50:57,92,652.17,,,
146,18:51:12,91,659.34,,,
147,18:51:22,92,652.17,,,
148,18:51:27,93,645.16,,,
149,18:51:42,93,645.16,,,
150,18:51:57,91,659.34,,,
151,18:52:02,89,674.16,,,
152,18:52:07,90,666.67,,,
153,18:52:12,93,645.16,,,
154,18:52:17,96,625.0,,,
155,18:52:22,98,612.24,,,
156,18:52:27,100,600.0,,,
157,18:52:32,102,588.24,,,
158,18:52:37,103,582.52,,,
159,18:52:42,105,571.43,,,
160,18:52:47,107,560.75,,,
161,18:53:02,105,571.43,,,
162,18:53:07,104,576.92,,,
163,18:53:12,101,594.06,,,
164,18:53:17,98,612.24,,,
165,18:53:27,97,618.56,,,
166,18:53:37,96,625.0,,,
167,18:53:42,95,631.58,,,
168,18:53:47,97,618.56,,,
169,18:53:52,99,606.06,,,
170,18:53:57,100,600.0,,,
171,18:54:02,102,588.24,,,
172,18:54:07,103,582.52,,,
173,18:54:12,104,576.92,,,
174,18:54:17,105,571.43,,,
175,18:54:27,108,555.56,,,
176,18:54:32,106,566.04,,,
177,18:54:37,103,582.52,,,
178,18:54:47,101,594.06,,,
179,18:54:52,99,606.06,,,
180,18:54:57,97,618.56,,,
181,18:55:02,82,731.71,,,
182,18:55:07,80,750.0,,,
183,18:55:12,79,759.49,,,
184,18:55:22,80,750.0,,,
185,18:55:27,81,740.74,,,
186,18:55:37,83,722.89,,,
187,18:55:42,84,714.29,,,
188,18:55:47,82,731.71,,,
189,18:55:57,84,714.29,,,
190,18:56:02,84,714.29,,,
191,18:56:12,82,731.71,,,
192,18:56:17,81,740.74,,,
193,18:56:27,81,740.74,,,
194,18:56:32,80,750.0,,,
195,18:56:37,78,769.23,,,
196,18:56:42,76,789.47,,,
197,18:56:47,76,789.47,,,
198,18:56:52,77,779.22,,,
199,18:56:57,75,800.0,,,
200,18:57:02,76,789.47,7.302115930778895,57.68061217470293,16.286619469287483
201,18:57:07,77,779.22,,,
202,18:57:22,82,731.71,,,
203,18:57:27,88,681.82,,,
204,18:57:32,89,674.16,,,
205,18:57:37,88,681.82,,,
206,18:57:42,87,689.66,,,
207,18:57:47,86,697.67,,,
