,time,value,RRI,ratio,sdnn,rmssd
0,12:57:16,70,857.14,,,
1,16:53:17,70,857.14,,,
2,16:54:53,70,857.14,,,
3,16:55:05,70,857.14,,,
4,16:55:21,70,857.14,,,
5,16:55:36,70,857.14,,,
6,16:55:41,75,800.0,,,
7,16:55:46,74,810.81,,,
8,16:55:51,72,833.33,,,
9,16:55:56,73,821.92,,,
10,16:56:01,75,800.0,,,
11,16:56:16,75,800.0,,,
12,16:56:21,76,789.47,,,
13,16:56:26,77,779.22,,,
14,16:56:41,77,779.22,,,
15,16:56:46,79,759.49,,,
16,16:56:51,77,779.22,,,
17,16:56:56,76,789.47,,,
18,16:57:06,77,779.22,,,
19,16:57:21,78,769.23,,,
20,16:57:26,79,759.49,,,
21,16:57:41,79,759.49,,,
22,16:57:46,81,740.74,,,
23,16:57:51,82,731.71,,,
24,16:58:06,82,731.71,,,
25,16:58:16,80,750.0,,,
26,16:58:21,79,759.49,,,
27,16:58:26,80,750.0,,,
28,16:58:31,81,740.74,,,
29,16:58:37,81,740.74,,,
30,16:58:42,80,750.0,,,
31,16:58:57,80,750.0,,,
32,16:59:02,81,740.74,,,
33,16:59:07,82,731.71,,,
34,16:59:22,82,731.71,,,
35,16:59:27,85,705.88,,,
36,16:59:32,87,689.66,,,
37,16:59:37,90,666.67,,,
38,16:59:47,87,689.66,,,
39,16:59:52,86,697.67,,,
40,16:59:57,84,714.29,,,
41,17:00:02,83,722.89,,,
42,17:00:07,84,714.29,,,
43,17:00:12,86,697.67,,,
44,17:00:17,88,681.82,,,
45,17:00:22,88,681.82,,,
46,17:00:32,89,674.16,,,
47,17:00:37,90,666.67,,,
48,17:00:47,91,659.34,,,
49,17:00:52,92,652.17,,,
50,17:01:02,89,674.16,,,
51,17:01:07,87,689.66,,,
52,17:01:12,86,697.67,,,
53,17:01:17,83,722.89,,,
54,17:01:22,79,759.49,,,
55,17:01:27,78,769.23,,,
56,17:01:35,78,769.23,,,
57,17:01:45,77,779.22,,,
58,17:02:00,77,779.22,,,
59,17:02:05,79,759.49,,,
60,17:02:10,80,750.0,,,
61,17:02:15,78,769.23,,,
62,17:02:25,76,789.47,,,
63,17:02:30,77,779.22,,,
64,17:02:45,76,789.47,,,
65,17:02:55,77,779.22,,,
66,17:03:00,78,769.23,,,
67,17:03:05,77,779.22,,,
68,17:03:10,74,810.81,,,
69,17:03:15,75,800.0,,,
