,time,value,RRI,ratio,sdnn,rmssd
100,00:12:46,79,759.49,6.266517078425583,36.7298147546253,15.833134129528375
200,00:24:33,75,800.0,10.858896598157552,40.99226480370868,17.44750180375171
300,00:38:17,85,705.88,4.252689067645272,53.6896374889696,21.683490810692216
400,00:49:20,66,909.09,13.214008584661459,76.93740245075011,22.072436350902603
500,01:01:38,73,821.92,7.63039890513408,32.30090662892461,17.064997077425048
600,01:15:23,74,810.81,6.925977637896967,42.13482729227088,19.020444184342725
700,01:27:46,89,674.16,13.242358601214745,76.03896039351982,28.518496443430177
800,01:40:12,141,425.53,13.335798662376057,70.72338647794724,13.362080487315403
900,01:54:12,65,923.08,8.337032189628413,213.35192536454315,43.61027921872726
1000,02:04:41,66,909.09,16.983050424026565,76.78518910452838,41.75366552589707
1100,02:15:36,70,857.14,8.753632691106763,64.82100615065951,31.393599392683253
1200,02:28:51,59,1016.95,4.076819277542127,64.91084473555117,36.71880975602273
1300,02:48:15,60,1000.0,1.9919635452928914,13.832617072000739,12.287248748934077
1400,03:02:07,61,983.61,6.15158938112405,58.823892537751455,23.045051661053105
1500,03:20:15,64,937.5,5.192044923164596,26.39434206358812,13.67953219266292
1600,03:34:47,67,895.52,2.194798429053047,26.923033565212062,16.57287210772441
1700,03:46:07,73,821.92,4.389029748988705,55.28734915444267,27.32624586604082
1800,03:58:04,62,967.74,6.9052306938521735,48.73418844863916,20.490098323164027
1900,04:11:11,62,967.74,4.852591068713458,32.04614776814489,19.12796585572491
2000,04:25:09,66,909.09,2.281562025674874,32.30701542102182,20.263361996320835
2100,04:38:46,65,923.08,4.212628973458116,38.90031300229816,22.639758315089335
2200,04:52:13,61,983.61,7.935425626169046,43.83728578378102,20.92389031367221
2300,05:05:31,66,909.09,5.2320691056346,70.14162058559624,36.85684324436093
2400,05:18:14,58,1034.48,5.009163315086024,80.84888059537532,37.084946182155015
2500,05:29:39,65,923.08,3.9072690894711357,75.8002341341231,45.13494516167573
2600,05:41:18,63,952.38,5.773568559362925,32.106290330523684,21.91267950827382
2700,05:54:19,61,983.61,3.186765894701215,33.88952757046776,25.941584377211814
2800,06:07:29,64,937.5,1.4379293360812675,25.60135427604713,19.837080751140586
2900,06:20:47,63,952.38,2.43250501219688,46.44954651092631,26.28665882768733
3000,06:32:12,60,1000.0,7.1413293690069795,45.4139569694853,24.37741658572416
3100,06:43:32,57,1052.63,6.8369949046430465,64.35745210466338,38.48496359920746
3200,06:55:01,65,923.08,29.706244916869863,69.75245611511404,29.483933649266405
3300,07:07:32,89,674.16,3.06785102775261,120.47170916967448,28.005910234820224
3400,07:19:40,73,821.92,7.171774496026668,65.86377547605055,24.127027281754906
3500,07:32:42,65,923.08,3.283359636765577,42.44545744038146,22.65996757065266
3600,07:44:17,72,833.33,18.198203638184776,62.73690857651002,25.605732628346008
3700,07:58:54,71,845.07,11.49432794331182,43.53756453055827,17.07232464214727
3800,08:16:43,78,769.23,1.8060145306780016,30.76891530096535,10.253420518209152
3900,08:32:41,66,909.09,9.028728577304122,39.38638750696089,12.733452601377023
4000,08:49:33,73,821.92,4.211902486483495,21.073543559916967,11.426551482747492
4100,09:02:30,85,705.88,7.186785453426702,57.2713618828747,17.263868411374457
4200,09:15:36,82,731.71,3.337346419867657,27.483900668565887,12.58390486360103
4300,09:28:16,86,697.67,3.8589611639993446,37.73418552134916,15.209545414547131
4400,09:41:38,76,789.47,9.123314392794216,42.84175193769402,16.7032267190589
4500,09:53:44,70,857.14,9.314817359707178,54.10082549604522,23.13419979165046
4600,10:04:59,79,759.49,9.590968091570296,65.36727601557962,23.666904672298763
4700,10:16:51,70,857.14,2.4101376725153267,51.84898939587675,19.616583481196407
4800,10:29:36,75,800.0,3.3251791089156084,36.14807252276547,16.75130530116771
4900,10:42:47,97,618.56,11.939448944245715,76.57323334434875,16.924589725418382
5000,10:53:34,108,555.56,1.4193850961493493,36.7436589480265,16.629330604796944
5100,11:04:34,94,638.3,3.675975290046324,49.291631315748475,13.458408133763418
5200,11:18:19,86,697.67,8.121686240717787,21.686005235420993,10.576100176789877
5300,11:29:50,101,594.06,4.355849427728749,52.34271993363073,12.391258934418156
5400,11:45:10,82,731.71,5.872054549137482,61.98306158935602,12.52937127091557
5500,11:56:29,94,638.3,1.8881425637846891,53.769766831943926,15.849390550052107
5600,12:08:51,105,571.43,9.045733874723986,87.33160003577218,14.044793204658314
5700,12:20:11,114,526.32,4.3264557064035625,29.023360416371236,13.24677734775557
5800,12:30:31,101,594.06,7.763085610151952,31.65566030018017,14.366354703777409
5900,12:42:22,94,638.3,1.6628763788561294,41.13637412990547,16.176504036048176
6000,12:54:48,89,674.16,2.2965968114729387,33.98365846976896,18.407140193441524
6100,13:07:50,86,697.67,4.6099129807794474,34.869942524567875,15.321003540726355
6200,13:20:40,87,689.66,2.0044197305723164,43.145705655079375,18.834307081289804
6300,13:33:12,81,740.74,1.6599887173780914,44.596505299057796,17.10414941681484
