,time,value,RRI,ratio,sdnn,rmssd
100,00:13:51,91,659.34,1.2227832621699481,21.000512763340623,12.348127204339347
200,00:30:04,84,714.29,1.760473462283416,18.79335424418629,7.062646297760693
300,00:47:47,90,666.67,0.5573479763553458,11.643103631842257,9.894392249137796
400,01:02:23,92,652.17,4.276708302625817,24.067521231365358,12.288280899895947
500,01:15:00,85,705.88,5.776375835493374,24.201271204612205,13.097156719739372
600,01:32:03,82,731.71,2.991433979284845,17.670066123477895,9.177160549841973
700,01:51:06,84,714.29,1.2663532501566117,7.745350274112014,6.576267631384544
800,02:05:23,85,705.88,4.910234774981298,20.75064574777121,11.276258423803709
900,02:18:35,82,731.71,2.645309566232989,33.769682946439275,15.74337259954427
1000,02:31:37,79,759.49,1.404255354064652,25.495023205965655,17.806261127859923
1100,02:44:19,82,731.71,5.756730747523634,32.90026471463307,15.961023453932073
1200,03:00:06,80,750.0,1.350439696064387,18.66312039339033,12.261625569889242
1300,03:15:24,82,731.71,1.7276711526171573,20.587484522143427,13.002882974808534
1400,03:29:36,79,759.49,23.88000396475075,23.07817168764554,10.782598026543523
1500,03:45:28,79,759.49,1.2886373126835546,23.672577524565558,13.546497963337506
1600,03:58:25,79,759.49,1.6213454188622105,31.154522618001323,17.83372922245368
1700,04:10:12,79,759.49,2.8454655458455944,32.26825789261396,18.612924151098493
1800,04:22:34,81,740.74,7.89621556074969,28.785682888434934,16.695718830668163
1900,04:34:21,84,714.29,1.8715657630929865,34.21947498121355,17.503244778548297
2000,04:49:59,76,789.47,13.02198099511754,44.277086896958444,14.41282593786353
2100,05:03:39,80,750.0,3.9942520133785786,23.352688009795106,13.146903848742516
2200,05:17:00,76,789.47,2.001510169436313,32.837610034344415,14.063265566142112
2300,05:30:36,79,759.49,11.934354774444486,25.471649063619775,12.436818546378955
2400,05:44:42,78,769.23,5.888521454750869,24.594218134686976,11.676901398171786
2500,05:58:33,77,779.22,3.393942080722637,23.309028743594112,14.026237103112411
2600,06:13:34,76,789.47,4.548091157245449,29.108260213148487,10.698509194738252
2700,06:27:34,71,845.07,2.2642126424441638,35.47217411940768,17.014399932131177
2800,06:40:00,72,833.33,0.8814310491749792,31.668791120284364,18.72769620242984
2900,06:52:55,76,789.47,3.9048652849718244,37.24452506372208,20.46583477235398
3000,07:05:51,76,789.47,0.5749434499828341,28.96596932085943,18.129579296126686
3100,07:19:00,78,769.23,1.092434685333118,38.64711394349669,21.480129483461283
3200,07:33:16,80,750.0,4.388630724387634,40.53090616474487,13.490629707281641
3300,07:40:32,119,504.2,5.271686712035103,71.08288795732439,10.221288538826167
3400,07:47:11,118,508.47,0.9945418346453685,19.869152645711548,12.005973849746976
3500,07:57:01,132,454.55,3.402685715944368,30.905392469224005,15.22534108357219
3600,08:07:22,120,500.0,0.6334272473850252,23.61028552700427,14.622431605605353
3700,08:17:02,117,512.82,11.291271413357753,38.59104259534794,12.591646020078135
3800,08:27:13,97,618.56,0.988727599887505,55.508093176772086,14.48456991617513
3900,08:39:44,87,689.66,2.557696981819589,24.93678800406332,11.736618643021389
4000,08:52:40,87,689.66,4.88309711503519,32.09235736137345,14.378111731715572
4100,09:04:30,94,638.3,1.25058268385531,24.47990246729102,13.306972274379747
4200,09:17:46,88,681.82,1.663477246191342,21.49289028300224,11.148547941867644
4300,09:30:51,98,612.24,2.721850731140278,37.80976415817705,12.782440765330852
4400,09:42:58,88,681.82,5.020046986870907,23.966709595780667,12.469472460146164
4500,09:56:28,88,681.82,6.368484218545406,21.987442708937035,9.489757955849353
4600,10:09:24,88,681.82,8.50578252742182,28.501736462428692,10.690043418191914
4700,10:22:30,86,697.67,5.85141297252016,28.592249897163022,11.067614736680893
4800,10:36:35,88,681.82,2.1365600850491484,16.124646262191558,9.519494989151728
4900,10:49:42,86,697.67,1.198758316163913,34.863806000614524,16.58726613941544
5000,11:00:29,88,681.82,12.676467897707274,32.20559592177683,15.931152126598011
5100,11:12:42,83,722.89,4.644373705717309,19.297275333920375,13.533273734754578
5200,11:29:59,82,731.71,2.3260264709269514,11.517647004277906,8.400630327480792
5300,11:43:27,74,810.81,4.2859548904400535,36.53837165255455,13.49870480131822
5400,11:54:34,76,789.47,7.883619853874734,52.46446886775618,23.95863035916012
5500,12:06:39,78,769.23,15.341313783007434,56.40254048105611,22.94987678495125
5600,12:19:47,93,645.16,2.5609127224721813,52.27618194191542,24.508512662527952
5700,12:31:44,68,882.35,2.57392562997552,62.42994296639938,23.96730601414681
5800,12:44:31,74,810.81,7.999665386321668,30.65044151988086,15.39869448749445
