,time,value,RRI,ratio,sdnn,rmssd
0,00:00:05,98,612.24,,,
1,00:00:10,97,618.56,,,
2,00:00:25,97,618.56,,,
3,00:00:40,97,618.56,,,
4,00:00:55,97,618.56,,,
5,00:01:10,98,612.24,,,
6,00:01:15,99,606.06,,,
7,00:01:30,99,606.06,,,
8,00:01:45,99,606.06,,,
9,00:02:00,99,606.06,,,
10,00:02:05,99,606.06,,,
11,00:02:20,99,606.06,,,
12,00:02:35,99,606.06,,,
13,00:02:40,100,600.0,,,
14,00:02:45,101,594.06,,,
15,00:03:00,101,594.06,,,
16,00:03:15,101,594.06,,,
17,00:03:30,101,594.06,,,
18,00:03:45,101,594.06,,,
19,00:03:50,101,594.06,,,
20,00:04:05,101,594.06,,,
21,00:04:15,99,606.06,,,
22,00:04:20,97,618.56,,,
23,00:04:30,96,625.0,,,
24,00:04:40,98,612.24,,,
25,00:04:45,101,594.06,,,
26,00:04:50,102,588.24,,,
27,00:04:55,101,594.06,,,
28,00:05:10,101,594.06,,,
29,00:05:25,101,594.06,,,
30,00:05:40,101,594.06,,,
31,00:05:55,101,594.06,,,
32,00:06:10,101,594.06,,,
33,00:06:25,101,594.06,,,
34,00:06:40,104,576.92,,,
35,00:06:55,104,576.92,,,
36,00:07:10,104,576.92,,,
37,00:07:15,103,582.52,,,
38,00:07:30,103,582.52,,,
39,00:07:40,103,582.52,,,
40,00:07:50,101,594.06,,,
41,00:07:55,102,588.24,,,
42,00:08:00,100,600.0,,,
43,00:08:05,99,606.06,,,
44,00:08:20,99,606.06,,,
45,00:08:25,103,582.52,,,
46,00:08:30,102,588.24,,,
47,00:08:45,101,594.06,,,
48,00:08:50,98,612.24,,,
49,00:08:55,98,612.24,,,
50,00:09:05,95,631.58,,,
51,00:09:10,96,625.0,,,
52,00:09:15,98,612.24,,,
53,00:09:20,99,606.06,,,
54,00:09:25,98,612.24,,,
55,00:09:30,99,606.06,,,
56,00:09:35,98,612.24,,,
57,00:09:40,97,618.56,,,
58,00:09:50,96,625.0,,,
59,00:09:55,95,631.58,,,
60,00:10:05,96,625.0,,,
61,00:10:20,96,625.0,,,
62,00:10:35,96,625.0,,,
63,00:10:40,95,631.58,,,
64,00:10:45,94,638.3,,,
65,00:10:50,93,645.16,,,
66,00:10:55,93,645.16,,,
67,00:11:05,94,638.3,,,
68,00:11:10,95,631.58,,,
69,00:11:25,94,638.3,,,
70,00:11:30,93,645.16,,,
71,00:11:45,93,645.16,,,
72,00:12:00,93,645.16,,,
73,00:12:15,93,645.16,,,
74,00:12:20,93,645.16,,,
75,00:12:30,93,645.16,,,
76,00:12:40,94,638.3,,,
77,00:12:45,93,645.16,,,
78,00:13:00,93,645.16,,,
79,00:13:10,94,638.3,,,
80,00:13:15,94,638.3,,,
81,00:13:30,94,638.3,,,
82,00:13:35,93,645.16,,,
83,00:13:45,94,638.3,,,
84,00:14:00,95,631.58,,,
85,00:14:05,97,618.56,,,
86,00:14:10,97,618.56,,,
87,00:14:15,98,612.24,,,
88,00:14:20,99,606.06,,,
89,00:14:25,100,600.0,,,
90,00:14:30,100,600.0,,,
91,00:14:35,100,600.0,,,
92,00:14:50,100,600.0,,,
93,00:15:00,101,594.06,,,
94,00:15:10,100,600.0,,,
95,00:15:20,102,588.24,,,
96,00:15:35,103,582.52,,,
97,00:15:40,105,571.43,,,
98,00:15:45,104,576.92,,,
99,00:15:50,106,566.04,,,
100,00:15:55,107,560.75,0.5240985730813735,20.896675916363723,7.113880158471252
101,00:16:00,108,555.56,,,
102,00:16:05,110,545.45,,,
103,00:16:10,112,535.71,,,
104,00:16:20,115,521.74,,,
105,00:16:25,114,526.32,,,
106,00:16:35,113,530.97,,,
107,00:16:45,114,526.32,,,
108,00:17:00,114,526.32,,,
109,00:17:05,115,521.74,,,
110,00:17:10,117,512.82,,,
111,00:17:25,118,508.47,,,
112,00:17:30,115,521.74,,,
113,00:17:35,110,545.45,,,
114,00:17:40,107,560.75,,,
115,00:17:50,106,566.04,,,
116,00:17:55,102,588.24,,,
117,00:18:00,97,618.56,,,
118,00:18:05,97,618.56,,,
119,00:18:10,101,594.06,,,
120,00:18:15,104,576.92,,,
121,00:18:30,105,571.43,,,
122,00:18:40,106,566.04,,,
123,00:18:50,105,571.43,,,
124,00:18:55,104,576.92,,,
125,00:19:10,103,582.52,,,
126,00:19:15,104,576.92,,,
127,00:19:25,101,594.06,,,
128,00:19:30,102,588.24,,,
129,00:19:40,103,582.52,,,
130,00:19:50,104,576.92,,,
131,00:20:00,103,582.52,,,
132,00:20:05,104,576.92,,,
133,00:20:10,106,566.04,,,
134,00:20:25,104,576.92,,,
135,00:20:30,101,594.06,,,
136,00:20:35,102,588.24,,,
137,00:20:40,103,582.52,,,
138,00:20:55,103,582.52,,,
139,00:21:05,106,566.04,,,
140,00:21:10,108,555.56,,,
141,00:21:15,105,571.43,,,
142,00:21:20,104,576.92,,,
143,00:21:30,102,588.24,,,
144,00:21:40,101,594.06,,,
145,00:21:45,99,606.06,,,
146,00:21:50,100,600.0,,,
147,00:21:55,101,594.06,,,
148,00:22:05,104,576.92,,,
149,00:22:10,105,571.43,,,
150,00:22:15,106,566.04,,,
151,00:22:20,107,560.75,,,
152,00:22:25,105,571.43,,,
153,00:22:30,104,576.92,,,
154,00:22:35,103,582.52,,,
155,00:22:40,98,612.24,,,
156,00:22:45,97,618.56,,,
157,00:22:50,99,606.06,,,
158,00:22:55,104,576.92,,,
159,00:23:00,104,576.92,,,
160,00:23:15,104,576.92,,,
161,00:23:25,105,571.43,,,
162,00:23:40,105,571.43,,,
163,00:23:45,106,566.04,,,
164,00:23:50,103,582.52,,,
165,00:23:55,101,594.06,,,
166,00:24:00,102,588.24,,,
167,00:24:15,102,588.24,,,
168,00:24:20,100,600.0,,,
169,00:24:25,99,606.06,,,
170,00:24:30,97,618.56,,,
171,00:24:35,98,612.24,,,
172,00:24:40,98,612.24,,,
173,00:24:45,96,625.0,,,
174,00:24:50,94,638.3,,,
175,00:24:55,93,645.16,,,
176,00:25:10,91,659.34,,,
177,00:25:20,90,666.67,,,
178,00:25:35,90,666.67,,,
179,00:25:40,89,674.16,,,
180,00:25:55,90,666.67,,,
181,00:26:00,91,659.34,,,
182,00:26:15,91,659.34,,,
183,00:26:30,91,659.34,,,
184,00:26:35,92,652.17,,,
185,00:26:50,93,645.16,,,
186,00:26:55,92,652.17,,,
187,00:27:00,91,659.34,,,
188,00:27:10,90,666.67,,,
189,00:27:15,88,681.82,,,
190,00:27:30,86,697.67,,,
191,00:27:40,85,705.88,,,
192,00:27:45,87,689.66,,,
193,00:27:50,89,674.16,,,
194,00:28:05,89,674.16,,,
195,00:28:15,90,666.67,,,
196,00:28:20,91,659.34,,,
197,00:28:25,93,645.16,,,
198,00:28:30,91,659.34,,,
199,00:28:35,91,659.34,,,
200,00:28:45,92,652.17,1.193900047442633,46.492439669848956,11.08435748287111
201,00:28:50,91,659.34,,,
202,00:29:00,92,652.17,,,
203,00:29:15,92,652.17,,,
204,00:29:30,92,652.17,,,
205,00:29:35,91,659.34,,,
206,00:29:40,92,652.17,,,
207,00:29:45,93,645.16,,,
208,00:30:00,93,645.16,,,
209,00:30:10,94,638.3,,,
210,00:30:15,93,645.16,,,
211,00:30:20,93,645.16,,,
212,00:30:25,92,652.17,,,
213,00:30:40,90,666.67,,,
214,00:30:55,90,666.67,,,
215,00:31:00,91,659.34,,,
216,00:31:05,90,666.67,,,
217,00:31:15,91,659.34,,,
218,00:31:20,92,652.17,,,
219,00:31:35,90,666.67,,,
220,00:31:40,91,659.34,,,
221,00:31:50,92,652.17,,,
222,00:31:55,93,645.16,,,
223,00:32:05,93,645.16,,,
224,00:32:15,94,638.3,,,
225,00:32:20,95,631.58,,,
226,00:32:25,95,631.58,,,
227,00:32:40,95,631.58,,,
228,00:32:45,94,638.3,,,
229,00:32:50,92,652.17,,,
230,00:32:55,87,689.66,,,
231,00:33:05,86,697.67,,,
232,00:33:10,87,689.66,,,
233,00:33:15,86,697.67,,,
234,00:33:25,88,681.82,,,
235,00:33:30,89,674.16,,,
236,00:33:35,91,659.34,,,
237,00:33:40,92,652.17,,,
238,00:33:45,94,638.3,,,
239,00:33:50,95,631.58,,,
240,00:34:00,96,625.0,,,
241,00:34:05,97,618.56,,,
242,00:34:10,98,612.24,,,
243,00:34:15,99,606.06,,,
244,00:34:30,99,606.06,,,
245,00:34:35,98,612.24,,,
246,00:34:40,96,625.0,,,
247,00:34:55,96,625.0,,,
248,00:35:05,99,606.06,,,
249,00:35:10,101,594.06,,,
250,00:35:25,101,594.06,,,
251,00:35:40,103,582.52,,,
252,00:35:45,104,576.92,,,
253,00:35:50,104,576.92,,,
254,00:36:00,105,571.43,,,
255,00:36:05,106,566.04,,,
256,00:36:15,107,560.75,,,
257,00:36:20,106,566.04,,,
258,00:36:25,103,582.52,,,
259,00:36:30,99,606.06,,,
260,00:36:35,98,612.24,,,
261,00:36:40,100,600.0,,,
262,00:36:50,101,594.06,,,
263,00:36:55,100,600.0,,,
264,00:37:00,99,606.06,,,
265,00:37:05,101,594.06,,,
266,00:37:10,100,600.0,,,
267,00:37:15,101,594.06,,,
268,00:37:25,99,606.06,,,
269,00:37:35,100,600.0,,,
270,00:37:40,101,594.06,,,
271,00:37:55,101,594.06,,,
272,00:38:00,102,588.24,,,
273,00:38:05,103,582.52,,,
274,00:38:10,102,588.24,,,
275,00:38:15,103,582.52,,,
276,00:38:20,101,594.06,,,
277,00:38:25,103,582.52,,,
278,00:38:30,100,600.0,,,
279,00:38:35,98,612.24,,,
280,00:38:40,98,612.24,,,
281,00:38:45,100,600.0,,,
282,00:38:50,102,588.24,,,
