,time,value,RRI,ratio,sdnn,rmssd
100,00:15:55,107,560.75,0.5240985730813735,20.896675916363723,7.113880158471252
200,00:28:45,92,652.17,1.193900047442633,46.492439669848956,11.08435748287111
300,00:40:50,103,582.52,7.695772844312231,33.75565741075595,10.666263676099561
400,00:52:40,88,681.82,5.974326682042811,42.572554254561425,14.725987302052182
500,01:06:10,115,521.74,2.9564997844299707,73.1774341836127,16.454405753076248
600,01:19:35,87,689.66,3.6154514487461022,72.72123981306626,13.073262095520846
700,01:32:00,88,681.82,2.341740565847464,25.8661905257255,17.840597217887897
800,01:43:56,105,571.43,1.9441977842384583,36.9809728029773,15.755142755060117
900,01:57:11,80,750.0,7.684602407186293,47.511057621602504,13.624193350229753
1000,02:08:52,88,681.82,20.626064308370413,48.17538816489583,18.399706464500944
1100,02:20:07,102,588.24,4.300471665778156,24.91100120124611,11.988941453344292
1200,02:32:02,87,689.66,9.310424097928477,51.378118324198624,11.205505681394193
1300,02:45:22,79,759.49,9.207548878391844,30.30030059590203,12.94569048062722
1400,02:58:52,87,689.66,1.5861620837163077,41.05984753055378,24.3731407475317
1500,03:12:12,82,731.71,3.802344927607774,25.288725424104676,13.384626225334776
1600,03:24:07,85,705.88,2.871890395302916,38.6851016569961,24.09837514955075
1700,03:37:03,88,681.82,5.12069574466117,37.39791010797857,17.302338605290362
1800,03:51:33,87,689.66,2.913055307864107,31.490643827600103,10.439523238852699
1900,04:03:53,89,674.16,7.010173154900053,54.314951310561696,18.437940900395166
2000,04:17:03,86,697.67,3.4184964627377012,19.515694583094046,9.534648086920367
2100,04:30:13,76,789.47,2.995679513070979,41.67847060630715,16.312613914614445
2200,04:43:08,67,895.52,3.0083026002989843,39.16268579060091,19.82088310521777
2300,04:57:38,71,845.07,10.960998431672403,36.48238341648576,17.291367379666244
2400,05:09:38,73,821.92,4.673719439161473,47.17980595005504,21.053244405554228
2500,05:20:48,67,895.52,9.749676850089907,38.44816909854491,18.00083920602626
2600,05:33:08,75,800.0,8.027221154543497,70.51241491203712,23.88090535143173
2700,05:46:43,74,810.81,11.888288190817256,67.08695583360603,16.575425128237832
2800,05:59:38,73,821.92,2.1671136437689604,25.357666282665484,15.120579527667747
2900,06:13:48,62,967.74,12.21525684049237,47.771987516776306,19.866218624193245
3000,06:26:58,66,909.09,8.270827220424582,48.774228644217274,19.86845093167161
3100,06:38:33,67,895.52,4.782395232519305,31.97017559595761,23.30123530344833
3200,06:50:08,64,937.5,1.923179025779944,32.6233093553203,21.43626816704094
3300,07:02:49,62,967.74,3.208435572117592,26.247419798925193,18.914868343301904
3400,07:17:09,64,937.5,3.0926480971783006,53.08801141947914,27.697617663662424
3500,07:27:24,55,1090.91,4.86462067381406,57.656643628860806,32.992325661057194
3600,07:37:29,63,952.38,0.5023140417271509,53.11132708421496,42.4738861424335
3700,07:48:44,75,800.0,1.870400617243269,87.015018966657,38.17908362261496
3800,08:00:49,59,1016.95,4.288816203287024,76.70937683611997,32.53669369133313
3900,08:13:39,67,895.52,9.458100341797035,88.88558592762367,24.710064240051558
4000,08:24:24,59,1016.95,8.381519850418764,68.02169891306893,34.97356092302247
4100,08:36:04,58,1034.48,5.3481879348791646,90.16639654785058,44.11630781413507
4200,08:47:14,62,967.74,4.770129941240444,51.24159739691845,31.407497174844718
4300,08:58:14,69,869.57,0.44553468224294335,71.53561077992254,30.528118285616735
