,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd
102,00:13:33,64,813,937.5,5103.337897700983,21.968708456249352,118.91459746664015,30.195712697436413
104,00:13:43,65,823,923.08,4949.395177094673,21.655866857605385,118.26288577433526,30.098467552013208
106,00:13:53,66,833,909.09,4590.222598781611,21.29020951638089,117.66008932687483,29.783441537134664
108,00:14:08,65,848,923.08,4044.790539353072,21.34452557527127,117.83536678634928,29.15659529128173
110,00:14:18,59,858,1016.95,3490.7265538746565,21.69538265853136,118.05024777610592,31.28265490586091
112,00:14:38,58,878,1034.48,3022.599816885042,22.92789653375754,118.42229332334003,31.26320948570282
114,00:15:08,58,908,1034.48,2737.096337891293,26.98954954229546,119.00942138592326,31.306867310804616
116,00:15:23,58,923,1034.48,2666.1037915137013,32.58460693464897,118.5598299704088,31.152013398422746
118,00:15:33,66,933,909.09,2741.8909406468733,36.01100579246004,116.40921681810286,32.00095378042884
120,00:15:48,62,948,967.74,2906.5987004345993,33.67532600042509,113.40557564326187,33.59136280507298
122,00:15:58,59,958,1016.95,3109.6398757050165,32.34362426731298,108.25910477221595,34.23213656010076
124,00:16:08,56,968,1071.43,3262.561821321294,29.411435865025506,101.9435296224216,34.588848208753106
126,00:16:33,58,993,1034.48,3309.396586353416,24.18727922147952,93.92055622705819,34.989308891927166
128,00:16:58,59,1018,1016.95,3254.129978835354,19.107393182565286,82.09854466879844,35.329056636954554
130,00:17:13,58,1033,1034.48,3119.4623369793953,15.558755958261377,66.50767693112961,30.72542190142241
132,00:17:43,56,1063,1071.43,2906.183348017762,12.534071872642519,64.7905298648133,27.05274681440096
134,00:17:53,67,1073,895.52,2642.5428350604657,10.108018282402615,64.65878289347322,27.562917598298846
136,00:18:03,60,1083,1000.0,2392.212977268835,8.511914202713383,67.30373334733962,34.29028136248473
138,00:18:18,59,1098,1016.95,2148.887118421561,7.344794377017046,67.06392682343908,35.338645637746275
140,00:18:38,59,1118,1016.95,1956.646020784784,6.513361304368356,66.35360004720533,35.40821341936106
142,00:19:04,60,1144,1000.0,1805.948935409369,5.972993054125469,64.76443229875169,35.26955321057341
144,00:19:24,61,1164,983.61,1690.8141669104612,5.425665451005262,60.409866980249404,35.08786536565551
146,00:19:44,58,1184,1034.48,1591.096998021532,4.693250696115414,53.23392414655167,35.223273382170234
148,00:20:09,59,1209,1016.95,1518.5453924120948,4.109080306893496,49.44432941259519,34.258377911729234
150,00:20:19,59,1219,1016.95,1441.283788809795,3.434692869619098,49.28998281142956,33.27449765026591
152,00:20:29,60,1229,1000.0,1363.8472486919072,2.906273924947874,48.28199021987223,33.206528464340586
154,00:20:54,63,1254,952.38,1272.2489976953073,2.4550014711810326,46.66905254741594,33.31329369387984
156,00:21:04,63,1264,952.38,1178.3385945647317,2.114328477981768,44.8452329666904,33.61851060207815
158,00:21:19,61,1279,983.61,1079.6739850756433,1.8855394938780767,40.890331625568656,33.47056397883407
160,00:21:29,59,1289,1016.95,972.7981674727789,1.7153135740570575,39.29967210955287,31.69051686520234
162,00:21:39,57,1299,1052.63,867.2457844057787,1.6197627352245452,39.83070516112731,32.09145671167876
164,00:21:54,56,1314,1071.43,775.9741626307144,1.619841786168825,40.51118528535657,32.09145671167876
166,00:22:09,55,1329,1090.91,705.5418362645262,1.7232662692522978,42.304609861704456,32.0083076907307
168,00:22:29,58,1349,1034.48,670.0237754071525,2.0339912762013292,44.40882774716704,29.56142335917553
170,00:22:44,60,1364,1000.0,657.1618721359832,2.5803452636321365,39.85266808265319,29.382202547300857
172,00:22:58,61,1378,983.61,680.7548872961906,3.558457054721351,39.09658471487438,29.00607519053869
174,00:23:08,69,1388,869.57,737.4890413177818,5.213437590500262,42.83399575913832,31.161902531581024
176,00:23:18,66,1398,909.09,836.1049951858284,7.377360556727845,48.462316849785275,31.155844867179503
178,00:23:28,63,1408,952.38,965.8318253935981,10.690528976013479,51.23915883782798,31.179601815734525
180,00:23:38,61,1418,983.61,1112.0956300885261,13.464849605349622,51.79038352506642,31.436145061481874
182,00:24:03,60,1443,1000.0,1292.7021640278547,14.339133393976432,50.97711608603395,31.383394835941058
184,00:24:13,59,1453,1016.95,1477.1958554031005,14.909807399440112,49.618995128799604,23.850330293353192
186,00:24:23,58,1463,1034.48,1660.7089510593069,13.976935509049811,46.83936421822299,21.287394037269085
188,00:24:33,58,1473,1034.48,1879.3702379141969,12.998904712152438,47.35643637525175,21.29697808399596
190,00:25:03,57,1503,1052.63,2072.346114147532,12.111457684250222,47.8734504944536,21.159898151832365
192,00:25:23,58,1523,1034.48,2226.7668345870256,11.306333097039426,48.859184915135764,21.02089373621845
194,00:25:43,59,1543,1016.95,2330.973808221332,10.816492420274557,49.096431194961966,21.198821684620274
196,00:26:13,59,1573,1016.95,2370.1839927619653,10.489154813057054,49.04307150550299,20.504482088418765
198,00:26:28,63,1588,952.38,2326.34830050374,10.343028315671905,48.95147930432373,21.53098322825761
200,00:26:39,61,1599,983.61,2229.565179835722,10.328446958030113,49.84881979689047,21.642507446491244
202,00:26:49,56,1609,1071.43,2029.1819917968787,10.410398953315635,50.35045878598512,24.076103446007576
204,00:27:09,55,1629,1090.91,1803.968890999155,10.407299109012216,52.7985692926138,23.85853054133547
206,00:27:39,55,1659,1090.91,1542.7257102901278,10.542428354593008,54.02571839411303,23.66837884483975
208,00:27:59,56,1679,1071.43,1319.0040414855603,10.503679849953283,55.294865671530985,23.45713815903904
210,00:28:09,58,1689,1034.48,1148.9448291890712,10.176655765343462,55.85068744611909,23.533998420001936
212,00:28:19,56,1699,1071.43,1047.4702904688093,9.80202067506785,55.90090434228875,23.266156379021048
214,00:28:34,55,1714,1090.91,1020.1604106617334,9.142693580816433,56.49632019225065,23.266156379021048
216,00:29:04,55,1744,1090.91,1056.8093228187586,8.686650719721165,57.36198176919796,23.266156379021048
218,00:29:24,57,1764,1052.63,1133.5388574755789,8.608396448897327,57.36198176919796,22.659450927295904
220,00:29:39,59,1779,1016.95,1225.3450393845228,8.56211688494973,57.55024232648145,22.69916127192765
222,00:30:04,58,1804,1034.48,1289.4994139749574,8.56233567534688,57.40392370860079,22.716537624221118
224,00:30:24,60,1824,1000.0,1308.0423112731091,8.759762048551663,54.20598881025934,18.71377496576755
226,00:30:44,61,1844,983.61,1274.7702476798274,8.9758816234317,46.18899375259817,19.038102718024227
228,00:30:54,63,1854,952.38,1200.048152159006,9.014405407895987,41.07211427999019,18.46442155241552
230,00:31:04,67,1864,895.52,1087.5988778521753,9.05483153456422,42.9377500641502,19.193868440579827
232,00:31:14,71,1874,845.07,957.1199732014771,8.927770235868318,52.4155164006902,20.211014677292056
234,00:31:39,69,1899,869.57,816.2218014837649,8.886070352085945,61.569128536423975,20.83166320380433
236,00:31:49,72,1909,833.33,687.2662331395203,9.03236803364281,69.5849801410081,21.05397771327359
238,00:31:59,74,1919,810.81,560.3856382931431,7.900429921685325,78.59219359608753,21.183476714512334
240,00:32:14,63,1934,952.38,465.49514651164685,6.541952153186346,83.55204656832234,26.49097154634742
242,00:32:24,60,1944,1000.0,422.01343623310953,5.849651847336891,83.0646793966323,27.06424235565657
244,00:32:34,58,1954,1034.48,443.59416172240253,5.092021289575058,82.87675092520442,27.157823392690588
246,00:32:54,57,1974,1052.63,552.457089197266,4.936344804002096,83.14075496998807,27.2730419712827
248,00:33:09,59,1989,1016.95,722.1743787627599,5.055850608020595,83.55157441817063,26.514691114511592
250,00:33:29,58,2009,1034.48,993.0064213943325,5.526103366570327,83.21480354001976,26.37550746199117
252,00:33:59,58,2039,1034.48,1316.9096654769903,6.030011265909703,83.12773637392675,24.315318888574375
254,00:34:14,59,2054,1016.95,1716.8700703837278,6.630415713400458,81.77093707773827,24.155546749670368
256,00:34:34,60,2074,1000.0,2111.0139668741162,7.206497115462549,79.61520695270755,24.405433862990776
258,00:34:59,62,2099,967.74,2474.716877957703,7.801023351283536,77.1854744770342,24.359047516649085
260,00:35:09,66,2109,909.09,2728.986791047131,8.384720778233929,76.19979949863816,24.560732140254018
262,00:35:19,68,2119,882.35,2855.531796261043,8.885976197303021,77.07879376141202,24.688532866536264
264,00:35:34,71,2134,845.07,2841.5766075342526,9.227806408189613,77.895853517792,24.8654262470801
266,00:35:49,61,2149,983.61,2681.6479268234234,9.624763098557974,76.76378471941688,25.946203803962057
268,00:36:04,59,2164,1016.95,2368.7822065964533,9.989534296901141,73.19283865270438,28.672193348758164
270,00:36:19,59,2179,1016.95,2039.2594650688902,10.477501345826507,72.45596838840844,28.657199437346232
272,00:36:39,61,2199,983.61,1766.0971412762851,11.397298960035108,72.22689165796511,28.75931841887717
274,00:36:54,64,2214,937.5,1569.7735093646736,12.703834836294096,70.70483046281569,28.52118439307305
276,00:37:04,68,2224,882.35,1521.7934317465608,14.54034930363354,70.55003316188348,28.825018151400563
278,00:37:14,70,2234,857.14,1598.7931708545777,16.39862843885613,72.01936118623567,29.12329536046808
280,00:37:24,75,2244,800.0,1791.5530390367783,18.38673036276808,75.34697283547222,29.045024864643437
282,00:37:44,76,2264,789.47,2091.1978758317828,21.124052546121007,79.98254552853699,28.681828848984672
284,00:37:59,78,2279,769.23,2402.9199884843288,21.524134212689614,84.56749906146098,28.161941933563252
286,00:38:19,71,2299,845.07,2725.4333855567847,20.76644182762462,89.35406423839024,27.96615166188424
288,00:38:39,62,2319,967.74,3011.255401255447,21.967959337065032,87.72054724067836,35.45595433716577
290,00:38:49,64,2329,937.5,3337.6285702281502,22.407216851176265,85.70337276815152,31.501167390094857
292,00:38:59,67,2339,895.52,3608.288889209308,22.744244978663936,85.56575772409171,31.236183753944783
294,00:39:09,71,2349,845.07,3844.31238946537,22.70416518091275,85.30282341643989,31.508862472100038
296,00:39:19,73,2359,821.92,4030.9297677695513,22.348723953671463,85.07644024124687,31.640927835411432
298,00:39:39,72,2379,833.33,4212.191890109752,21.580048796370455,84.33640741018759,31.47714820601881
300,00:39:49,62,2389,967.74,4367.025621654328,19.90273979503997,82.65091810075651,31.843352844952793
302,00:39:59,61,2399,983.61,4499.440007417276,16.933446740918164,80.70365027882276,35.497895856009286
304,00:40:09,61,2409,983.61,4573.550976222233,14.527494054902416,78.16405199531643,35.72833569351602
306,00:40:19,60,2419,1000.0,4587.493060074633,12.676638210825226,77.02464519693865,35.64618710468261
308,00:40:29,58,2429,1034.48,4502.660018766169,10.648813935324334,77.8162308448434,35.656332322518494
310,00:40:44,58,2444,1034.48,4359.094343748315,9.278407468925947,81.17750176531145,35.24927062496239
312,00:41:04,59,2464,1016.95,4184.081573534019,8.462911346127221,84.54728526036752,35.14560067688096
314,00:41:14,65,2474,923.08,3984.155556246024,7.861533843266999,85.21406111813295,35.70661206132499
316,00:41:24,67,2484,895.52,3785.972563511992,7.535461191642632,84.37323185049841,33.30696139774717
318,00:41:34,74,2494,810.81,3600.708632744916,7.470823997801316,83.53786027268579,33.24614122153801
320,00:41:54,75,2514,800.0,3434.704223481235,7.531451509432622,84.01788628060828,34.734783718917846
322,00:42:24,67,2544,895.52,3298.4465257227953,7.927875736536061,84.71266944471164,34.6364742278826
324,00:42:34,61,2554,983.61,3174.7566419837945,8.700947847376149,84.2206012242339,39.54452878898492
326,00:42:44,58,2564,1034.48,3112.616408815448,9.85102348743881,86.32418824857557,39.34914474085472
328,00:42:59,60,2579,1000.0,3155.8851111085596,11.502861112356692,89.2797605228666,39.42602810120155
330,00:43:14,58,2594,1034.48,3298.8404263729244,13.005009498900119,89.92780569763634,39.12821496212738
332,00:43:24,56,2604,1071.43,3565.312837625637,14.109346261978201,89.47753818445734,39.26510773847801
334,00:43:34,54,2614,1111.11,3940.4209123068063,15.53817009848361,89.30519142164773,39.40209602836594
336,00:43:49,54,2629,1111.11,4404.604064196976,16.693000484800667,88.65794920700476,38.34477076340344
338,00:44:04,57,2644,1052.63,4780.554590923974,16.474184472676,91.32714139100742,33.25076789047318
340,00:44:24,59,2664,1016.95,5043.2368760617255,16.23309010210742,92.79469510611442,33.31990371644956
342,00:44:34,60,2674,1000.0,5148.561157238866,15.690782407159343,92.9311954664112,33.20551238968048
344,00:44:44,57,2684,1052.63,5036.999143729748,15.244593074527272,91.77488722445386,33.17944855060808
346,00:44:59,55,2699,1090.91,4760.355358764774,14.754936345461882,89.13963597660032,33.30678710633823
348,00:45:19,56,2719,1071.43,4262.562544981828,14.233617528865251,85.31746217797267,33.38307147679029
350,00:45:34,57,2734,1052.63,3726.8245110691355,14.142191241560464,80.96915584798136,30.439344169501876
352,00:45:59,58,2759,1034.48,3186.0323979466307,14.518305617284787,81.4551087194032,29.345713033923502
354,00:46:19,61,2779,983.61,2662.4494288942096,15.286694404831353,81.4993928563838,29.566285336028074
356,00:46:29,61,2789,983.61,2196.351495933596,16.55317165013265,81.61250821999765,29.941738187925658
358,00:46:39,60,2799,1000.0,1817.216911878209,18.78781560178596,81.64073761628205,29.91646949322021
360,00:46:49,57,2809,1052.63,1538.0145528931744,21.301913128479327,81.4157223258305,30.01430431086661
362,00:47:09,56,2829,1071.43,1351.3929736447833,23.508009542882196,82.06250535228544,30.459496759748724
364,00:47:19,60,2839,1000.0,1242.7086082000924,22.910241794968677,82.43900380850545,30.688484644829217
366,00:47:34,59,2854,1016.95,1178.3875565013418,21.126524067141673,80.37420444167802,30.657691680615383
368,00:47:59,57,2879,1052.63,1125.8707701283208,17.417046718431962,76.52316574977377,28.95129241766352
370,00:48:29,57,2909,1052.63,1074.6116065907336,14.281187185737615,62.73022195473085,28.867690893991163
372,00:48:54,58,2934,1034.48,1027.0461171500408,12.61486685877836,41.21147592551356,24.663355615245912
374,00:49:24,58,2964,1034.48,991.9481360348053,10.846738748199789,35.18240806692679,21.211243793453193
376,00:49:44,60,2984,1000.0,958.4243859279579,9.414356800238492,34.29756933435514,20.669592523851097
378,00:50:04,58,3004,1034.48,924.4813242211053,8.196718215865983,34.73746214044981,20.659717434897225
380,00:50:19,58,3019,1034.48,882.8276184434462,7.2068000514557795,34.29756933435514,20.669592523851097
382,00:50:39,59,3039,1016.95,829.4899721957229,6.339479141002579,34.38273056139001,20.635866339745395
384,00:50:54,59,3054,1016.95,763.7781172596601,5.532178722216943,33.294775323415756,20.39702884525798
386,00:51:14,59,3074,1016.95,686.9777715108371,4.907488915252276,29.947791584280655,20.692354843748262
388,00:51:39,58,3099,1034.48,599.2802855064119,4.314008273642259,27.126072762385,20.024049265310765
390,00:51:54,58,3114,1034.48,510.0013752019029,3.7777872689775753,26.931020382011663,19.696908231434488
392,00:52:09,58,3129,1034.48,418.5799945487831,3.2836240007490205,26.73480509808617,19.718716634565407
394,00:52:24,59,3144,1016.95,341.44640065176975,2.8688107191654497,26.73480509808617,19.718716634565407
396,00:52:44,61,3164,983.61,266.8991980350963,2.449974131011621,25.97890238290312,19.486758246018663
398,00:52:59,59,3179,1016.95,206.69434214373058,2.0727380289015063,23.654505353319166,20.003913341633748
400,00:53:24,57,3204,1052.63,162.75244972409612,1.7936561375834863,22.697018723585185,19.43463629078514
402,00:53:40,56,3220,1071.43,131.3278978083119,1.550656328653171,23.333086698016267,19.61933100234543
404,00:53:50,60,3230,1000.0,115.78897064556175,1.4250456410895354,24.23736419713354,20.409183207166183
406,00:54:00,62,3240,967.74,110.55844257321422,1.3608339668693987,23.089580409123695,20.435275623194297
408,00:54:20,63,3260,952.38,117.34472547776764,1.4222242466936579,24.883109930969958,20.42689743391078
410,00:54:30,64,3270,937.5,139.81067926806548,1.6417764531956147,27.816632177053187,19.875707200869467
412,00:54:45,65,3285,923.08,175.33243247361904,1.9779410152903596,32.05817904424164,20.266639472547112
414,00:54:55,61,3295,983.61,224.687230739688,2.47205976907829,35.420612391714556,17.63101893174155
416,00:55:15,60,3315,1000.0,297.4569095120448,3.220521946712029,35.850009683771795,18.66493941231277
418,00:55:30,62,3330,967.74,383.3099227161206,4.058005226153516,35.94585449062556,18.610485852697927
420,00:55:40,65,3340,923.08,490.22747534687676,5.113840812209088,36.24235118797694,18.876043287831326
422,00:55:50,65,3350,923.08,597.0668518990923,6.392124451400237,38.979902323413505,19.159914042668596
424,00:56:00,65,3360,923.08,700.2526661440036,7.625560049739387,41.93551233910059,19.263867573193895
426,00:56:10,63,3370,952.38,787.8577288644152,8.61243424906449,43.52262349347868,19.16245595865382
428,00:56:20,63,3380,952.38,860.5760332984454,9.923762492660344,44.120653069805336,18.96269011312822
430,00:56:30,59,3390,1016.95,903.2718452005485,11.036790183626225,43.863182080237664,19.832286498412184
432,00:56:45,61,3405,983.61,911.9418791756665,11.740440286135998,43.863182080237664,19.979562159407617
434,00:57:00,61,3420,983.61,895.0605321225177,12.588575338161018,43.28082734506666,21.08533405580519
436,00:57:10,59,3430,1016.95,860.0866132077424,12.973847813072444,43.0727468909831,21.059128758845482
438,00:57:25,58,3445,1034.48,813.7789781723696,12.537939886999666,42.7463542634495,21.049436416906463
440,00:57:45,58,3465,1034.48,774.9687117379815,12.398679822211479,43.23729612834037,21.355868714979238
442,00:58:00,60,3480,1000.0,746.795985322243,11.733429955135717,42.414493077489546,21.345296140998816
444,00:58:10,70,3490,857.14,731.9730171899284,10.343262604940595,47.016201883510554,31.595491863910727
446,00:58:20,62,3500,967.74,744.1447080790726,8.596706515113544,49.96053655902133,33.45071619989196
448,00:58:30,62,3510,967.74,761.3076654168262,7.340081275945598,49.97445716706543,33.63156404332097
450,00:58:40,56,3520,1071.43,794.4556889396051,6.0773101596906205,50.14201529614845,35.636641656747464
452,00:58:50,53,3530,1132.08,868.4010590839771,4.883526253119238,51.61673587794834,35.745132849787815
454,00:59:00,52,3540,1153.85,1034.5184110858515,4.174811052798319,59.750305677981636,35.43362305575233
456,00:59:10,59,3550,1016.95,1267.6088276361284,3.885573040363975,67.91510151111684,35.42021341504518
458,00:59:20,62,3560,967.74,1541.6351683425103,3.749101170485075,69.17627737888182,42.67561952732281
460,00:59:30,59,3570,1016.95,1898.4639146130983,3.7610556373933197,69.03661876696677,43.87953486070512
462,00:59:40,56,3580,1071.43,2357.1284930446664,3.9307945007056193,68.44889239246389,43.96936141061344
464,01:00:00,56,3600,1071.43,2895.2095365701716,4.2208296807511285,69.55914665452791,43.832388732999895
466,01:00:10,54,3610,1111.11,3466.9930605201293,4.533827275363292,71.5055339570987,43.94638326461936
468,01:00:30,55,3630,1090.91,4007.673486574747,4.859212198436363,74.73144837021562,43.920265533006464
470,01:00:55,56,3655,1071.43,4468.89163186743,5.2416131197640405,75.97313222717726,43.760507053175466
472,01:01:10,57,3670,1052.63,4800.315673972317,5.50747063255344,75.02489976762952,43.937120585060214
474,01:01:25,57,3685,1052.63,4986.957699398808,5.702029197366581,72.57037556632,44.26737313744509
476,01:01:35,58,3695,1034.48,5030.119606162393,5.917161706740798,70.21191666545454,44.249871462974845
478,01:01:50,57,3710,1052.63,4902.618142280744,6.036656765639445,68.55905480619148,44.4015420995299
480,01:02:10,56,3730,1071.43,4624.688620561168,6.0307186760753755,67.7129462121882,43.89268527224283
482,01:02:20,59,3740,1016.95,4179.061649128828,5.983054957538071,67.86304778638477,43.53559835915656
484,01:02:40,59,3760,1016.95,3693.960601848896,5.916293857977493,66.98882776909556,43.55689628848357
486,01:02:55,58,3775,1034.48,3135.768024383451,5.767471589668219,66.42237437177079,43.7915721553444
488,01:03:10,58,3790,1034.48,2558.0960343423108,5.595616066872515,66.30216075649113,43.8734106404379
490,01:03:30,59,3810,1016.95,2002.2687715437671,5.435951542696814,66.35191476375286,43.868265295085465
492,01:03:50,58,3830,1034.48,1526.4296834146132,5.328184925725978,66.42237437177079,43.72973744186779
494,01:04:00,60,3840,1000.0,1130.823573515271,4.976107699025668,59.26194055553836,36.6926016287441
496,01:04:20,59,3860,1016.95,817.12374451339,4.661419630415541,51.10259480771629,34.75083951415815
498,01:04:30,59,3870,1016.95,579.7486397451837,4.441268269582464,48.27177894262561,34.61200756019417
500,01:04:45,61,3885,983.61,411.41080744261234,3.9282636814273033,47.59404194404408,32.39712531338897
502,01:05:00,61,3900,983.61,298.53524271160575,3.1475528924853737,48.44480537894729,31.90929031118156
504,01:05:15,63,3915,952.38,221.39509201068077,2.2408610246131357,46.01951803710407,31.92417473722792
506,01:05:30,60,3930,1000.0,195.05280667295588,2.0629676217261674,42.927116649939954,27.634969860372095
508,01:05:40,61,3940,983.61,174.12464046428246,1.7794419281699678,38.66963952587644,19.021226167047157
510,01:05:50,60,3950,1000.0,158.40824743559952,1.5627340833698302,39.032503163703076,18.582976684293065
512,01:06:00,59,3960,1016.95,145.2897547668828,1.4217664880750767,39.88164229163027,18.382423059842264
514,01:06:10,59,3970,1016.95,136.0570005933935,1.3687249621919382,38.59627154669377,18.74516324009901
516,01:06:30,60,3990,1000.0,122.66092933692252,1.2305035316254986,37.15189418413802,18.481908749379983
518,01:06:40,63,4000,952.38,114.6060632988968,1.1756602186695757,33.58341204298606,18.56338353219223
520,01:07:00,63,4020,952.38,118.60109799320327,1.287205988115373,33.9745197806611,19.00731228785816
522,01:07:10,63,4030,952.38,126.62788942637691,1.370737624688644,33.06730318299211,18.247243739305755
524,01:07:20,61,4040,983.61,144.5239912907108,1.5367359917539467,32.93621215907738,18.115340494301794
526,01:07:30,60,4050,1000.0,174.53299088947898,1.8783374249914662,31.803268028712456,18.22264738041706
528,01:07:40,59,4060,1016.95,215.44496071790576,2.2788750279175622,30.785457887563407,18.0372384080201
530,01:07:50,61,4070,983.61,266.97919066004096,2.791035488072813,28.46010538867864,17.999784012309604
532,01:08:05,60,4085,1000.0,319.6899849511027,3.3931449558890474,26.29840982932279,17.83324303492939
534,01:08:15,60,4095,1000.0,376.0411198856047,4.097889181248428,26.180305609291867,17.50136921757256
536,01:08:30,62,4110,967.74,432.23971050810513,4.884713397833045,24.88342840411783,16.540681697572456
538,01:08:45,62,4125,967.74,478.67079592890616,5.720204811701274,23.372231124886273,16.927114403843806
540,01:08:55,61,4135,983.61,515.5953160939728,6.615594079275276,22.788684657262774,17.045105707252997
542,01:09:10,63,4150,952.38,534.5603256846185,7.260063324398507,22.987481463631827,17.44042793427422
544,01:09:25,62,4165,967.74,536.4417188106644,7.5323344182050525,22.4395601843108,17.661769678128675
546,01:09:35,62,4175,967.74,517.2978890788575,7.54573454862709,22.205982316778098,17.786361778231168
548,01:09:55,61,4195,983.61,478.47407217874894,7.062883047494155,21.687075738366225,17.93027055124424
550,01:10:10,61,4210,983.61,426.45785711738756,6.184847533820442,21.21373631708032,17.910087170334478
552,01:10:20,60,4220,1000.0,366.87152144211643,5.185014433137196,21.10395095614051,17.756377296449795
554,01:10:35,61,4235,983.61,306.8160860139673,4.183577773127412,21.068075797184672,17.78478798505817
556,01:10:50,61,4250,983.61,248.848394921893,3.2571639627889675,20.619178411550426,17.216106957599624
558,01:11:00,61,4260,983.61,198.84135858573643,2.493250925224226,20.428862970946632,17.216106957599628
560,01:11:10,60,4270,1000.0,158.83945200086995,1.9171889603898613,20.26775272119105,16.43214749899025
562,01:11:20,63,4280,952.38,127.25557159697219,1.4892328261696928,20.267752721191048,15.900092799113098
564,01:11:40,62,4300,967.74,103.33646563770323,1.1769491708515427,20.08471885767478,16.269390377801688
566,01:11:50,60,4310,1000.0,87.46194794748838,0.9955930961182422,18.90508503993957,16.811665107105526
568,01:12:00,61,4320,983.61,77.26123754109614,0.8867736797991858,19.091137954772716,16.208878393507376
570,01:12:10,63,4330,952.38,69.79646712941438,0.8160632839116139,17.615767085199558,16.257694818649
572,01:12:20,60,4340,1000.0,65.37835855730877,0.7720888794700314,17.615767085199558,16.257694818649004
574,01:12:35,59,4355,1016.95,65.77634911277607,0.7716163533127954,18.51475921903322,17.31644900441338
576,01:12:45,61,4365,983.61,72.87871352186073,0.8331708845056085,19.059045123520963,17.50748073346514
578,01:12:55,61,4375,983.61,81.85268321198753,0.89011058048522,18.946675228231516,17.652567541757957
580,01:13:10,61,4390,983.61,96.47924590701346,0.9674972486720239,17.784127038756,17.158397955758087
582,01:13:25,61,4405,983.61,115.72043003926314,1.0426691366254885,17.63215905725695,16.997892006159503
584,01:13:35,62,4415,967.74,139.4130702675396,1.126154767605234,17.305226825135456,16.997892006159503
586,01:13:45,61,4425,983.61,166.48583608833135,1.2274077294907566,17.184969048085993,16.51754639089929
588,01:13:55,61,4435,983.61,192.98170943334856,1.3191678576499681,17.25751421667604,16.527906394819592
590,01:14:05,63,4445,952.38,217.08121384050386,1.4131528873570445,17.25751421667604,16.6929319638888
592,01:14:30,62,4470,967.74,233.22345987831312,1.481720938326973,17.766593159348137,16.234670383133118
594,01:14:40,63,4480,952.38,244.14353590244124,1.5801083559758708,17.492480657443085,15.59920288387342
596,01:14:50,63,4490,952.38,244.07575345170693,1.6477543825088357,17.97241607098421,15.578351540990909
598,01:15:00,61,4500,983.61,232.44913364714225,1.6687640652888502,18.67949095141733,15.56791539660716
600,01:15:10,61,4510,983.61,214.1048223283854,1.684623619458745,18.471551276799374,15.852437010872286
602,01:15:20,64,4520,937.5,190.23374175059317,1.6411174957768346,18.546089856883363,15.841635274278516
604,01:15:30,62,4530,967.74,159.4113890319784,1.4849853512632631,19.58357287553598,16.390734627607547
606,01:15:45,63,4545,952.38,130.45184723854732,1.3235389271219433,20.14440409459984,16.76809160036906
