,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd
476,01:12:45,59,4365,1016.95,1203.2472383815966,5.659240365502236,35.41403633635473,23.45008515714924
478,01:12:55,62,4375,967.74,1263.8202378560657,5.6755077023203935,36.01094770556672,23.64230115876271
480,01:13:15,63,4395,952.38,1254.4535633994446,5.560635879070407,35.737809281556395,23.736700336338725
482,01:13:25,59,4405,1016.95,1177.7962750864665,5.364883798319548,35.08860294123075,24.10729523761364
484,01:13:40,59,4420,1016.95,1047.6142814638704,4.96015261864828,36.90040633646083,23.844857144568888
486,01:13:50,61,4430,983.61,879.1163269302763,4.467419476174044,37.71401929613692,23.87655232692543
488,01:14:15,62,4455,967.74,722.8512503435476,3.949779554725052,37.52039293993797,23.87655232692543
490,01:14:25,60,4465,1000.0,594.1176153876446,3.486791104792932,37.46884064316452,24.090861846139834
492,01:14:35,60,4475,1000.0,498.6553515968303,3.1706864595469053,37.6655508172567,24.21144901209562
494,01:14:45,58,4485,1034.48,451.0342440132454,3.0688439652135924,38.46480947832813,24.345943759711194
496,01:15:00,58,4500,1034.48,441.754424539462,3.1628604238952374,39.73554033705282,24.602192411014336
498,01:15:15,58,4515,1034.48,458.7248778913704,3.5414161251763487,40.893506173763996,24.339764432982115
500,01:15:35,59,4535,1016.95,484.9351530658126,4.047179216426535,42.912064930173536,24.38142555809438
502,01:15:50,61,4550,983.61,503.59824816280025,4.484291724899054,43.24578597660926,23.367557136564628
504,01:16:20,62,4580,967.74,512.7997395383846,5.129102424869629,37.762610185208345,20.724301814881144
506,01:16:35,62,4595,967.74,507.70825716083027,5.429469963509844,30.951286449806247,20.012291070178627
508,01:16:50,60,4610,1000.0,492.5847388908938,5.5624466427271875,28.246036255065057,19.60397970842052
510,01:17:10,59,4630,1016.95,471.8294715586493,5.740989382143959,27.905118102716056,20.036552618060995
512,01:17:25,63,4645,952.38,454.7787381052349,5.852818804600573,27.96411059167937,20.351742491712592
514,01:17:35,61,4655,983.61,440.3894555653042,5.740530243709172,27.61113348426165,20.83501301528125
516,01:17:50,59,4670,1016.95,438.69754830682723,5.89667231919155,27.22361279987562,20.641162560203217
518,01:18:05,62,4685,967.74,450.65901026632525,6.229228087221692,26.220400613387497,19.72083886943672
520,01:18:16,61,4696,983.61,467.66116500106256,6.4079274362763154,26.693155316963015,19.988201315694592
522,01:18:46,61,4726,983.61,488.24197793210027,6.493697872722651,25.804937828379497,20.01301168576819
524,01:19:01,63,4741,952.38,505.73221783343666,6.459894530148359,25.804937828379497,19.578511596301972
526,01:19:16,63,4756,952.38,510.8088488555391,5.875040079931921,25.841623826687066,19.503974006361283
528,01:19:26,61,4766,983.61,505.8538404899207,5.202654407184769,26.367859319672533,19.031816432876138
530,01:19:46,63,4786,952.38,485.9185241304257,4.411261845068974,25.81155349285057,19.17485385624004
532,01:19:56,61,4796,983.61,447.6065758564939,3.4731349397774487,25.986624358523773,18.032266035286504
534,01:20:16,60,4816,1000.0,400.09755697772937,2.729169579449186,24.94603064413174,17.97893069622307
536,01:20:41,62,4841,967.74,344.15002733149885,2.07793665110734,24.629390659228633,17.81512370580293
538,01:20:51,62,4851,967.74,286.02131266795675,1.5689432658767546,25.801460436437736,18.331422003026976
540,01:21:06,62,4866,967.74,230.18455020573776,1.1762221301265596,25.80146043643774,18.687459562443458
542,01:21:21,64,4881,937.5,183.51589323596326,0.9061737448592267,26.32226602195588,18.660423251319024
544,01:21:36,62,4896,967.74,146.21411440169538,0.710750482307791,27.07924214114524,18.577242935969835
546,01:21:51,59,4911,1016.95,118.34504838655849,0.5824687224686218,25.781776716375887,18.937393739177875
548,01:22:06,62,4926,967.74,102.81199037686306,0.5215200544648335,24.634098554480076,19.355363914039398
550,01:22:26,63,4946,952.38,92.97076297495033,0.485773782355936,21.223241342972123,18.75849581672589
552,01:22:51,65,4971,923.08,92.92527082842976,0.4942653121928697,21.127911029957417,18.5756351829212
554,01:23:01,67,4981,895.52,99.8933478355922,0.5378442218750153,26.72092033732127,20.064720027847848
556,01:23:11,59,4991,1016.95,112.64169882147203,0.5968040766675508,28.805238324630743,21.74136441281026
558,01:23:31,57,5011,1052.63,135.38012379313992,0.6970579530858899,31.711070387844963,23.717426255040106
560,01:23:41,62,5021,967.74,177.9170405040313,0.8820819538474057,32.908406271135696,25.57093255704092
562,01:23:56,64,5036,937.5,235.30360800502746,1.1129265609008858,32.3824894109298,24.924651758973948
564,01:24:16,63,5056,952.38,323.5974205666216,1.4468175668353425,32.97674875931062,24.815360162608975
566,01:24:36,61,5076,983.61,440.0547331884291,1.8496216033453114,32.80122769541609,25.077470008771158
568,01:24:46,61,5086,983.61,600.098316839268,2.343444241039682,31.844776247367456,24.635689392357893
570,01:25:06,60,5106,1000.0,791.4885617668189,2.863259261172776,32.21963941322696,24.746706439278686
572,01:25:22,61,5122,983.61,1003.6267227716637,3.3740555094302325,32.21963941322696,24.635689392357893
574,01:25:42,63,5142,952.38,1219.6830309362338,3.880524248031226,32.21963941322696,24.537772964163164
576,01:26:02,63,5162,952.38,1395.0634859599795,4.290313494520716,32.21963941322696,24.537772964163164
578,01:26:12,61,5172,983.61,1523.443542899243,4.647606431284799,32.21963941322696,24.531148670660354
580,01:26:27,63,5187,952.38,1585.0265973871954,4.958409253673062,32.21963941322696,24.537772964163164
582,01:26:37,63,5197,952.38,1579.9654517645595,5.174893859244764,32.21963941322696,24.531148670660354
584,01:26:57,62,5217,967.74,1493.4766851459253,5.3713769141729,32.003740585584495,24.517541825045544
586,01:27:07,62,5227,967.74,1343.5596404896944,5.455461718619485,31.66570889070733,24.503927423653415
588,01:27:32,62,5252,967.74,1155.1844545232263,5.452686395778329,31.45375985182578,23.94572054988243
590,01:27:42,64,5262,937.5,943.6712831463525,5.352704239883776,31.450053534233028,23.938932426369522
592,01:28:07,65,5287,923.08,743.1211323237253,5.15384415897969,32.27424823260168,23.92699721900698
594,01:28:27,62,5307,967.74,560.7291553248651,4.802543341654104,32.59972363786704,24.097465613204893
596,01:28:47,61,5327,983.61,404.90744270084366,4.366729583081113,32.332384664952414,23.73900647818752
598,01:29:07,65,5347,923.08,295.08473967954075,3.8895189741424296,31.477957886334973,23.256302810381612
600,01:29:17,65,5357,923.08,228.24426530364298,3.5661306482834836,32.90763542438882,24.098535606284194
602,01:29:27,65,5367,923.08,190.73324239408672,3.429648703374001,33.35749762796965,24.087653370512445
