,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd
218,00:28:09,74,1689,810.81,249.08920177305157,2.196821117590104,25.17818140001866,13.116098614189477
220,00:28:24,79,1704,759.49,257.677392845969,2.1953320843531725,26.100635010650297,13.452117350978243
222,00:28:34,84,1714,714.29,265.28291329610965,2.2488146142795213,23.681928290386754,13.884787961459622
224,00:28:44,88,1724,681.82,273.0451618118545,2.3281308681407977,25.534630555225128,14.579222565426626
226,00:28:54,86,1734,697.67,292.94768573296824,2.6275870220027318,28.339614013761366,14.386838018246586
228,00:29:04,84,1744,714.29,322.80378537911287,3.137593480634012,29.632970950394746,14.422274156204864
230,00:29:19,83,1759,722.89,359.3056092689529,3.757231888931867,30.390011675428052,14.248921548879496
232,00:29:29,79,1769,759.49,430.09475008873306,4.945024430382542,29.943142801936187,14.913963255955808
234,00:29:39,80,1779,750.0,518.3936109383543,6.4037269413771805,29.722482386646135,14.92235441290984
236,00:29:54,80,1794,750.0,629.4686223030152,8.168906294150919,29.585658774177077,14.989228581531062
238,00:30:14,80,1814,750.0,760.21438683402,10.178325534688776,29.314018885585956,14.824380360110316
240,00:30:39,80,1839,750.0,902.0128521369556,11.948131156968573,29.150102771548454,14.557770209389476
242,00:31:04,78,1864,769.23,1030.9656234504719,13.398895035223187,28.60573148578331,14.420674854711415
244,00:31:14,71,1874,845.07,1131.1629666901108,14.36638169816308,29.662294889681903,15.260697485865512
246,00:31:24,70,1884,857.14,1185.8005190597273,14.509724424945603,36.78944627726484,16.81725468386683
248,00:31:44,71,1904,845.07,1192.2952568600545,14.917142722523238,42.366841848361574,16.618992454540727
250,00:31:59,72,1919,833.33,1141.0428991632698,15.129495990544463,45.214067413600745,16.17064876968927
252,00:32:09,70,1929,857.14,1056.5171832511248,14.191914916828804,47.74821676336859,15.342005429937926
254,00:32:24,69,1944,869.57,962.8677255746284,12.474726326049947,50.799550229408574,15.38709497717924
256,00:32:49,67,1969,895.52,886.6956699732307,11.535603521647058,54.527648893726855,15.491849008891275
258,00:32:59,70,1979,857.14,835.9490102330407,11.073057124060572,58.634796166349794,15.612454408358126
260,00:33:09,81,1989,740.74,813.0222485942827,10.433035602566823,59.27247639641241,20.269406120796823
262,00:33:19,84,1999,714.29,833.4332602578468,10.330118179560364,60.01324411786969,20.7375041302231
264,00:33:34,80,2014,750.0,889.283659409986,10.74323966648576,61.04673038596193,20.721653665000886
266,00:33:49,83,2029,722.89,975.6768306038612,11.586626038033264,61.473523560794796,21.002964027945758
268,00:33:59,81,2039,740.74,1088.0653002974557,12.390167277637921,62.133692682532136,20.967880295385907
270,00:34:09,81,2049,740.74,1232.652416227132,13.255060688648094,62.12863968856087,20.382085321203427
272,00:34:19,85,2059,705.88,1397.8605334017286,13.782702123830381,62.49791561716116,20.055660201610138
274,00:34:39,83,2079,722.89,1571.9296860222273,14.151178690702046,61.88189765305245,19.69927642926853
276,00:34:49,81,2089,740.74,1758.1287292404963,14.185904060884765,60.03486473980375,19.71280522391266
278,00:35:04,81,2104,740.74,1953.2440539401498,13.830657777754453,58.72267512396115,19.725715837609606
280,00:35:19,80,2119,750.0,2108.55044910662,13.409339175267432,57.531470177421255,19.625737838723047
282,00:35:49,80,2149,750.0,2219.0507467226903,12.907752424364713,57.14173081032811,19.19199317530142
284,00:36:14,79,2174,759.49,2251.796270556952,12.35779156249732,57.394858073040744,19.189700149734872
286,00:36:44,76,2204,789.47,2194.142942612047,11.70403631303675,57.097035765655036,19.335343497421125
288,00:37:04,76,2224,789.47,2045.5307385434244,11.075724354631207,56.74901265849729,19.46062602554508
290,00:37:14,76,2234,789.47,1783.19652114985,10.314061079042203,56.514220608441484,19.51867927950881
292,00:37:29,78,2249,769.23,1490.3959064668888,9.531141556665673,56.16622058402967,19.438082598395365
294,00:37:39,84,2259,714.29,1182.082488905853,8.696695579549218,56.288319809164456,18.07332508399704
296,00:37:49,81,2269,740.74,878.425158343966,7.873396800899203,55.27567268127406,18.40586535840781
298,00:38:04,80,2284,750.0,624.988524564479,6.869153907961456,52.93882938961588,18.54872419838505
300,00:38:14,79,2294,759.49,447.35211102683957,6.291165235896312,51.1643515485905,18.472746445087417
302,00:38:29,79,2309,759.49,358.61073903605836,6.609218365604806,49.02480670236326,18.41554545175663
304,00:38:39,81,2319,740.74,334.6508156839673,7.546701611477007,45.153439537213735,18.4297334628096
306,00:38:59,82,2339,731.71,349.38480891022533,8.577888323996088,38.49985441848967,18.335651622131223
308,00:39:19,79,2359,759.49,382.6172184997455,10.287405103769034,26.918927303733216,17.879766754174213
310,00:39:34,79,2374,759.49,420.85914035161693,11.155222212136271,21.942755785666215,12.770633324553804
312,00:39:44,79,2384,759.49,446.73419089207147,11.111991236220325,21.73881609622075,12.603619418602724
314,00:40:04,78,2404,769.23,455.753005513515,10.387990325367449,21.16093626743122,12.087880167290523
316,00:40:14,79,2414,759.49,443.6219592577655,9.188156492478006,21.374336754001742,11.73465911263706
318,00:40:24,77,2424,779.22,417.84414570076234,8.103252502225864,21.22885459242026,12.01378137212189
320,00:40:34,79,2434,759.49,379.147899714175,7.010360998122565,21.832161063300124,11.86722548940259
322,00:40:44,79,2444,759.49,330.0475050737508,5.926606496773472,21.325647417021184,11.756102540330941
324,00:40:59,81,2459,740.74,281.2509275095977,4.932100226105205,19.297875299141733,11.786816831545666
326,00:41:09,83,2469,722.89,234.2917579339113,4.043517065933894,18.8331749369054,11.793701795484587
328,00:41:19,84,2479,714.29,194.44599073418993,3.367398057204993,19.892649780914628,11.783895357474899
330,00:41:44,84,2504,714.29,164.63807080386397,2.817141093729933,21.416593041616224,11.709408130879645
332,00:41:59,82,2519,731.71,145.44849206572536,2.4933818401050196,22.567178931775587,11.773683643219414
334,00:42:09,74,2529,810.81,139.4239870277001,2.4163121815774904,23.00109814947176,13.317200861123569
336,00:42:29,75,2549,800.0,149.14992860825305,2.5787217604205694,25.568624637972828,13.690043305785622
338,00:42:54,74,2574,810.81,181.30806601111613,3.244549824893405,26.631803069538755,13.863149802587417
340,00:43:04,77,2584,779.22,228.94559288877562,4.236896544569081,27.340563436410886,13.785716876387616
342,00:43:17,78,2597,769.23,295.65406454877717,5.616202761010168,27.125395131891153,13.952689229488838
344,00:43:37,78,2617,769.23,379.7086213865966,7.293542093555176,27.171541929311378,12.772740744352749
346,00:44:02,76,2642,789.47,482.67471928978546,9.18347336409394,26.092724876282805,12.455160310784715
348,00:44:12,74,2652,810.81,612.1289081683,11.331505830491471,26.890440015829004,12.806416440238705
350,00:44:22,74,2662,810.81,728.8328207854202,12.760047829111627,28.972815864925117,12.925563106985043
352,00:44:37,75,2677,800.0,829.0958527131594,13.564932810346237,29.87151705664287,13.236580728713697
354,00:44:47,72,2687,833.33,898.1901649849339,14.016768776227515,31.187562021696124,13.55315009697082
356,00:45:07,76,2707,789.47,915.458373321361,13.855988762545481,32.36912228576826,13.965338725368802
358,00:45:17,74,2717,810.81,891.8466011155484,13.476882262887708,31.67941830080771,13.814405155341223
360,00:45:27,72,2727,833.33,816.0835113179346,12.24612589850437,32.74055145459557,13.851696057648288
362,00:45:42,72,2742,833.33,720.7879376526984,10.612249309373482,34.02610289474951,13.910692334477448
364,00:45:57,73,2757,821.92,598.9439498621281,8.548084624846982,35.95293096394171,14.03712919077
366,00:46:07,74,2767,810.81,487.77879099169246,6.622400624238915,36.53176278645358,14.441645985673176
368,00:46:22,75,2782,800.0,384.25199364661904,4.798645393332886,36.63436884196286,14.247863427366852
370,00:46:32,73,2792,821.92,294.98045939925834,3.286338556482886,36.859520800366525,14.051408673662781
372,00:46:47,72,2807,833.33,232.80184462000082,2.3388999026230333,37.19240672996769,14.104683112863105
374,00:47:07,73,2827,821.92,186.8084604549705,1.7274837183128047,37.29051230431632,14.071640752569962
376,00:47:17,76,2837,789.47,155.81865722176164,1.3756922483126504,35.79332845372051,14.04558279027137
378,00:47:27,73,2847,821.92,135.82741261814465,1.1813658533727809,32.23416167575598,14.640921544543197
380,00:47:37,72,2857,833.33,120.80662244895507,1.0723091658863817,28.057053334887726,15.093468786200205
382,00:47:52,75,2872,800.0,113.05684329675653,1.068703793826276,22.467653752514007,15.171866081934786
384,00:48:12,76,2892,789.47,110.7791550918189,1.1531970487506074,19.43853018295028,13.25982854569487
386,00:48:27,69,2907,869.57,112.6093728098773,1.3284735194046964,19.716113746509624,13.961664715665282
388,00:48:37,73,2917,821.92,114.63453803512883,1.4748352117872574,21.73882235512667,16.299793412989093
390,00:49:02,74,2942,810.81,116.18629394446674,1.5701072663425615,21.748129963239577,16.11402969654781
392,00:49:22,75,2962,800.0,114.00729916521264,1.4526473796554904,20.756557553442903,16.050707658123077
394,00:49:52,76,2992,789.47,110.31081547761222,1.2375649027916118,18.987531745751433,16.12482665624278
396,00:50:02,79,3002,759.49,106.19097810032312,1.003784237287418,18.231220362838233,16.194842086420042
398,00:50:12,81,3012,740.74,99.60286484770043,0.7463202252043883,21.365789244509937,16.167846208459814
400,00:50:22,79,3022,759.49,94.2532357482099,0.5745777201449719,23.978160492670092,16.98027493106911
402,00:50:32,83,3032,722.89,96.1798465885279,0.4974396102768019,26.66982725317668,17.084851865477397
404,00:50:57,82,3057,731.71,105.70816002238864,0.48317506792956316,31.42234743825821,16.909521529817077
406,00:51:07,74,3067,810.81,123.53180474445843,0.515586944898185,33.554307610566035,16.574158949942515
408,00:51:22,71,3082,845.07,156.32617523786288,0.6198086645094922,33.841342726774606,18.864556984039726
410,00:51:42,73,3102,821.92,209.0079018992003,0.8199532968394049,34.53145281493676,18.876472236136518
412,00:52:02,75,3122,800.0,277.26250420670914,1.1065373874108937,34.27375620333602,18.872819782179143
414,00:52:22,77,3142,779.22,356.3323452528631,1.4759844102840594,33.44955884276368,18.630110530196728
416,00:52:42,78,3162,769.23,459.96975600579447,2.0062241334600928,33.6836552042436,18.67465837187183
418,00:52:52,80,3172,750.0,577.245530078533,2.6374619027808044,34.339776380121265,18.662639695610142
420,00:53:07,78,3187,769.23,694.8241927122897,3.2630660775027494,35.30732315840787,18.629712881330633
422,00:53:17,78,3197,769.23,826.5232847285903,3.965139836359513,34.89491949512748,18.664996979504124
424,00:53:37,78,3217,769.23,939.9310742059456,4.582322921136907,34.44202800684782,18.648376577589588
426,00:54:07,78,3247,769.23,1039.9645540434547,5.145408832082571,34.26748975221802,18.328915373679653
428,00:54:27,78,3267,769.23,1111.2664533663092,5.639836168989053,34.33812733355606,18.00378650649437
430,00:54:37,79,3277,759.49,1148.452238034084,6.095089184582755,33.104337366722746,17.61778438199913
432,00:54:57,78,3297,769.23,1140.8435610696322,6.600811444651891,32.261887367768985,17.316456193518377
434,00:55:12,75,3312,800.0,1089.2221973069356,7.1615985413173995,32.350617380476045,17.362860551493593
436,00:55:27,75,3327,800.0,1001.8205642824797,7.893264121019724,32.43892352135764,16.641476889423743
438,00:55:37,76,3337,789.47,868.449325183011,8.623712930434051,29.0187574270892,16.631512074298925
440,00:55:52,75,3352,800.0,716.0912683753744,9.059889678907423,28.392066575876072,17.08046598800357
442,00:56:17,76,3377,789.47,562.4397832367838,9.0621704881159,27.96278072140661,17.08046598800357
444,00:56:27,77,3387,779.22,424.16597762163343,8.18490636009069,27.64395217912288,17.14311672422515
446,00:56:47,78,3407,769.23,313.8055629878714,6.222256051345028,27.588658037057805,16.900495705808176
448,00:56:58,78,3418,769.23,233.2857690048634,4.228262969122176,27.243143604756543,16.794012113165294
450,00:57:08,82,3428,731.71,178.8708774360765,2.6771220697532394,26.879865618590234,15.678392514436373
452,00:57:18,76,3438,789.47,149.76872570273702,1.818271331058622,27.162094206328586,16.236805883735943
454,00:57:33,75,3453,800.0,136.46261617722504,1.360094344177505,25.135139693022484,17.020073982428706
456,00:57:53,77,3473,779.22,138.10055969549302,1.192781568173346,23.826416606920358,14.784677189300972
458,00:58:13,79,3493,759.49,146.89154841886406,1.1258566629090505,22.336322322574922,14.403492631997272
460,00:58:23,82,3503,731.71,159.2422946370403,1.1308904798064539,19.344210887424236,14.344508584493646
462,00:58:38,85,3518,705.88,171.31035168836655,1.168666946712801,20.006943518158266,14.466364718313477
464,00:58:48,88,3528,681.82,181.61849615644087,1.220789499125928,24.058956149001805,14.565342216286945
466,00:58:58,98,3538,612.24,190.4095290772956,1.2669437287605843,31.626017719205656,15.270256135670392
468,00:59:13,96,3553,625.0,199.5546037748638,1.3229238915940922,43.42030630420542,16.20989556677383
470,00:59:23,86,3563,697.67,217.89085777787326,1.4628270633437426,49.98406786820238,16.374598608571638
472,00:59:33,80,3573,750.0,257.2779358623528,1.784702779358648,50.48128611188709,18.925725554258197
474,00:59:43,83,3583,722.89,333.81574565973136,2.300173745108387,50.39286786109029,19.017964922565135
476,00:59:54,83,3594,722.89,443.4500072722423,2.9453461451033363,50.8153065647085,19.34141643716711
478,01:00:14,84,3614,714.29,625.199299766448,3.889363664990317,50.91250350616542,19.49346787505799
480,01:00:24,96,3624,625.0,839.2765459075198,4.91353786518225,51.551567344489825,19.797700598291495
482,01:00:34,86,3634,697.67,1085.0094219482285,5.928886970784691,57.191121617229506,21.878310991407318
484,01:00:44,80,3644,750.0,1362.0360830084069,6.631734964295276,57.247135111991525,24.81582892643568
486,01:01:14,80,3674,750.0,1604.2523260301652,6.989559607894959,55.245447219934896,24.556886976145474
488,01:01:24,81,3684,740.74,1784.1946885626676,6.910517152145956,54.305996334828144,23.986621994225803
490,01:01:39,93,3699,645.16,1886.4159728462478,6.564149642683248,52.73091798161373,24.561902015362012
492,01:01:54,90,3714,666.67,1900.0302106482172,5.8793698370740275,53.08771509415684,25.65732731400445
494,01:02:04,81,3724,740.74,1839.2552261838373,5.03281178801099,52.61337984907316,25.72139243064862
496,01:02:14,81,3734,740.74,1719.7356564174097,4.185505364175942,51.694933356121844,27.41843387807791
498,01:02:29,92,3749,652.17,1581.5135763718997,3.488833118456623,50.752950355981625,27.568514057651683
500,01:02:39,97,3759,618.56,1455.3741171485108,2.9395028296753405,51.70545628492852,29.126124292918387
502,01:02:54,97,3774,618.56,1343.130986986375,2.5092113393165834,54.560179616976484,28.688085381515844
504,01:03:04,88,3784,681.82,1258.9699081480392,2.2286756859169516,52.651629097032036,29.315165922457687
506,01:03:14,90,3794,666.67,1199.3133180622717,2.009103237353894,49.474374162957616,29.2651350690928
508,01:03:24,96,3804,625.0,1167.1605878035052,1.8628512525137937,47.171211260639886,29.23553879393073
510,01:03:34,98,3814,612.24,1150.8413642408866,1.7446192067417787,47.1006143640334,29.497758856411796
512,01:03:44,91,3824,659.34,1147.3037671005354,1.6587501223007306,47.9025464467353,29.661553415497448
514,01:04:04,87,3844,689.66,1144.7135161299684,1.5867440536518778,47.85315897661111,30.01834038023544
516,01:04:14,83,3854,722.89,1126.6560686491978,1.4980542214830748,47.72589898919172,29.187839898820602
518,01:04:24,81,3864,740.74,1101.1644586602613,1.419528199010447,46.41830873872147,29.40810477624514
520,01:04:34,83,3874,722.89,1068.8224021098797,1.3541705992725983,45.82431032024957,28.569432930304792
522,01:04:44,78,3884,769.23,1040.254392277514,1.3233668324407528,46.03972372476905,28.01101182880528
524,01:04:54,79,3894,759.49,1008.0700774727651,1.297100560206182,47.74690526609862,28.19514088256619
526,01:05:04,83,3904,722.89,997.2187781940016,1.351634082154846,48.932268252000284,28.253765398326532
528,01:05:19,82,3919,731.71,1005.9978454923877,1.4990131718745063,49.05468454985431,28.369983634619384
530,01:05:39,85,3939,705.88,1022.7775375158773,1.7249604894976671,49.3372092408303,26.708496889987078
532,01:05:49,87,3949,689.66,1037.0679094883246,1.9914882230303308,46.75755048532544,23.74648253222068
534,01:05:59,94,3959,638.3,1053.7296497921388,2.390404665573485,46.723126125493536,23.35630435366916
536,01:06:09,95,3969,631.58,1064.8316283493502,2.8261172112384076,46.92895351007756,23.72475930503054
538,01:06:19,98,3979,612.24,1082.5462130764313,3.405823831038334,46.99636419979742,23.706493900643025
540,01:06:29,102,3989,588.24,1106.657400471761,3.991457621525771,49.179545068067085,21.861764123973284
542,01:06:44,103,4004,582.52,1147.487396592884,4.714280338632569,51.8409990203562,21.821015754804563
544,01:06:54,105,4014,571.43,1193.8981414618122,5.500169061840212,55.95360279439985,19.907861230566947
546,01:07:04,75,4024,800.0,1247.395588540306,6.263742311084361,56.523231374906594,20.94629566393105
548,01:07:14,68,4034,882.35,1324.0446519800803,7.050681229992637,63.15090591881758,32.30292063626219
550,01:07:29,78,4049,769.23,1497.2349732421267,8.155727537379185,74.34510211966673,32.6082303683457
552,01:07:39,84,4059,714.29,1767.5339939740627,9.216428351712208,74.31558459786514,35.82880171946952
554,01:07:49,84,4069,714.29,2170.319033413422,9.465829018301834,73.63743485206311,35.3200193565482
556,01:07:59,68,4079,882.35,2832.3250072931705,8.899762987549218,77.22517712772283,40.78058749364128
558,01:08:09,70,4089,857.14,3761.7067276235284,7.827706799813923,84.65840765556314,40.67182434952197
560,01:08:24,70,4104,857.14,4768.797375828438,7.432825755908767,87.76541416823856,40.70627482592926
562,01:08:44,70,4124,857.14,5701.363632303949,6.640364079279575,90.99905998527723,40.620810867216875
564,01:08:59,72,4139,833.33,6385.914176397252,5.806056282164765,93.23286564340728,40.86042783996892
566,01:09:09,76,4149,789.47,6798.156302372479,5.198207384580636,94.6676485535215,40.844724286507514
568,01:09:19,77,4159,779.22,6905.49762617878,4.686209116056829,95.06926330581408,41.0206527127445
570,01:09:39,77,4179,779.22,6628.86479724793,4.13930462365619,95.4650855995563,40.87894113809003
572,01:09:49,74,4189,810.81,6112.645116113874,3.6614682475273983,95.84655904121347,40.6486001465924
574,01:09:59,73,4199,821.92,5386.1872630491125,3.237919929248743,96.99395464098761,40.767283551437
576,01:10:09,75,4209,800.0,4552.084240375449,2.9079277452889545,97.91310475443551,40.75238530642429
578,01:10:34,73,4234,821.92,3796.9337801343763,2.6629762100164496,98.52661147287333,40.76216538078679
580,01:10:54,77,4254,779.22,3065.3068171423256,2.450179633167416,99.12230624303885,40.81963468124384
582,01:11:19,80,4279,750.0,2461.6185634286812,2.3286426958158013,98.64421750091257,40.91951545287358
584,01:11:39,80,4299,750.0,2004.8284308675754,2.310055848690767,97.32727344419773,40.70109723737839
586,01:11:49,87,4309,689.66,1685.3670826956834,2.44245606142261,94.12262889660576,40.896145295125315
588,01:11:59,79,4319,759.49,1396.46500576648,2.5990499001725063,91.04175196231314,41.18486139546018
590,01:12:14,74,4334,810.81,1130.6244651293155,2.7082730882570227,84.70790129664195,42.02086345264841
592,01:12:34,71,4354,845.07,923.0330980919067,2.6723252803594257,76.81535912026652,42.14663259117519
594,01:12:44,69,4364,869.57,767.9326581830693,2.893589568872141,64.97948641325671,42.14248505889011
596,01:12:59,71,4379,845.07,688.8654179078965,3.4741784401083065,51.939948018488295,32.63613954011156
598,01:13:09,74,4389,810.81,671.154900291533,3.9907277330079647,52.11199166355915,31.639929500166566
600,01:13:19,78,4399,769.23,745.5989828562197,4.855413328083016,49.975110768935245,28.494279339931396
602,01:13:29,74,4409,810.81,867.8385266392099,5.484613533812625,49.32326597963642,28.13322855591928
604,01:13:41,72,4421,833.33,1051.479997382424,6.579496284390865,45.57762708583577,28.442179370557014
606,01:13:51,68,4431,882.35,1285.8412276204324,7.628762701859297,43.78413485848639,20.036355069967094
608,01:14:16,69,4456,869.57,1510.065458095892,8.692107250736278,44.18643749627531,20.197510202184507
610,01:14:36,71,4476,845.07,1687.183347788299,9.811341595589079,44.735608396580965,20.210875532641296
612,01:15:01,72,4501,833.33,1793.4562228277011,10.775379498832475,44.10304632034724,19.94397341329466
