,time,value,RRI,hf,lf/hf,sdnn,rmssd
460,01:08:52,76,789.47,1585.7357324534632,8.294525219294762,52.65151837413657,25.286449706819468
462,01:09:02,70,857.14,1591.0301950745481,6.443170290330345,51.08959662620729,24.75604630330596
464,01:09:12,65,923.08,1580.049713141424,4.980963314498098,51.22877591386167,25.877652481614017
466,01:09:22,66,909.09,1592.0012953914904,4.010593404344397,52.2779004797575,26.031478511014086
468,01:09:32,65,923.08,1636.154142877026,3.646042339980882,53.052124858482344,25.976126637781107
470,01:09:47,67,895.52,1707.4684812516293,3.5119242676194165,54.989148580350275,25.9315853816955
472,01:09:57,72,833.33,1794.7495911800547,3.5578803030945,55.288060505401894,26.429868732638273
474,01:10:07,73,821.92,1893.1632794333407,3.800147611317908,55.62154864321371,26.871386192721204
476,01:10:17,68,882.35,1995.373954320505,4.208257097117204,55.65724097563953,26.58382675421203
478,01:10:27,63,952.38,2078.7605793885655,4.716259846957357,56.685205788329874,28.778271884410664
480,01:10:37,71,845.07,2126.75188653785,5.245409158118932,55.48292161428725,29.83785504820263
482,01:10:47,70,857.14,2153.2274055341677,5.926494390711111,52.43303587414705,30.577194649821315
484,01:10:57,66,909.09,2134.3941023066354,6.361916093387185,49.1338578902947,30.37793781879292
486,01:11:12,63,952.38,2073.956073163359,6.250983946899637,48.39689799681676,30.693170216828104
488,01:11:32,61,983.61,2008.7248747421913,5.9935814603229804,50.02047111708875,30.677673494259768
490,01:11:47,63,952.38,1930.8014544622793,5.422959994258892,53.48225461986892,30.662208408557202
492,01:11:57,66,909.09,1842.6149786290425,4.652949935801784,54.814924730628704,30.687981826301787
494,01:12:12,68,882.35,1763.5637566079308,4.009009133493113,54.61155363892465,30.450842587450914
496,01:12:32,69,869.57,1711.271499564327,3.6184663075705426,54.013748389287194,30.08877016090751
498,01:12:42,66,909.09,1668.718743778352,3.3225036957281513,52.998142246994405,26.449483425378794
500,01:12:52,62,967.74,1636.2979570159496,3.187521247359794,51.40265459713781,26.174802496184867
502,01:13:12,59,1016.95,1623.4570560173674,3.216227479322485,55.71650488767184,26.906497053192734
504,01:13:27,59,1016.95,1628.6544385925909,3.521122503220846,60.92816455265252,26.62511550228851
506,01:13:47,56,1071.43,1621.349037332355,3.842853683391591,64.04563536913922,26.52773742823206
508,01:14:03,56,1071.43,1630.248852102617,4.476665554309364,70.59875861457033,27.742624134669576
510,01:14:23,57,1052.63,1670.488581419742,5.746056348951306,72.74006582709845,27.970478606369745
512,01:14:38,57,1052.63,1724.4127910257625,7.792501701024011,72.60318138894411,27.004599570428432
514,01:14:58,56,1071.43,1773.5014951949586,10.214374513328336,75.92409409753017,26.28495088177154
516,01:15:08,57,1052.63,1816.4322602005448,13.481518958239727,79.6064338085452,26.346108181789017
518,01:15:18,56,1071.43,1833.5145130457222,16.546277301290655,81.98692029307395,26.270194680881758
520,01:15:33,56,1071.43,1797.0936337925746,16.62395645482553,84.65460170454472,26.249726801299413
522,01:15:48,56,1071.43,1698.413290572142,14.828923793064527,86.66481472422171,25.75771332860056
524,01:16:08,60,1000.0,1540.0015508239323,12.375925980618542,82.77299740709591,25.81841124437507
526,01:16:18,58,1034.48,1351.4552919203659,10.554663284489399,77.30254189236219,25.397232695146695
528,01:16:33,59,1016.95,1131.0697617422286,8.475691249294943,76.51036344929267,23.477758471735385
530,01:16:43,61,983.61,915.6086356439479,6.775227140100854,75.34672195407371,21.104885448538173
532,01:16:53,58,1034.48,707.4861413991595,5.202006313680336,68.72331729805381,21.02375420366987
534,01:17:03,56,1071.43,528.555895650549,3.9838046857380887,64.20762480152231,21.105002308670322
536,01:17:23,55,1090.91,394.09099484246616,3.1609092748385086,63.85775953681141,20.96157947974614
538,01:17:33,56,1071.43,309.52139426292024,2.560919185752547,64.35300760331128,20.669488703528838
540,01:17:58,58,1034.48,272.1039686217624,2.165587808360329,64.54949209841445,20.60305797592153
542,01:18:08,61,983.61,289.24316684063297,2.2613164498543084,62.89071950906071,20.844205527715197
544,01:18:28,60,1000.0,344.1384414139454,2.6203315298160472,57.95490129155849,20.624519190437745
546,01:18:38,57,1052.63,412.97441833352855,2.932076134937356,50.29057631730355,21.255176032281298
548,01:18:58,57,1052.63,493.4456972491242,3.318734051320249,39.29690889282024,20.98999246482641
550,01:19:13,58,1034.48,596.5326650072576,4.079575994965772,31.64621130497591,20.135674352567715
552,01:19:33,59,1016.95,698.9833825066827,4.852781043575629,29.841553483116723,19.209863006661294
554,01:19:48,57,1052.63,795.4981332109337,5.7393340546063545,29.6373828205019,19.372410373349762
556,01:20:08,56,1071.43,884.2190436664624,6.953562895447315,29.202453803104465,17.928756971151472
558,01:20:28,58,1034.48,958.0203416061115,8.46043694528183,28.447298504499212,17.899102246327605
560,01:20:43,59,1016.95,1002.5158234135627,10.437879459175793,28.382958695783145,18.059876940390293
562,01:20:53,60,1000.0,1018.4570654100436,12.658028041625846,29.100882391418743,18.22148378778665
564,01:21:13,58,1034.48,1002.2906390173571,15.004070893643112,29.386974376761035,18.184408885927873
