,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd
50,00:05:56,67,356,895.52,463.0008759088467,9.879944977106693,34.45407419408376,18.131783403398437
52,00:06:06,70,366,857.14,522.1998959994623,9.984248033300597,33.10838085156453,18.19168149210523
54,00:06:21,71,381,845.07,595.8664673724684,9.990210626306864,30.4197252795227,18.59224124988371
56,00:06:41,69,401,869.57,687.2994037274406,9.858824064820109,29.382342928350408,18.600744499034633
58,00:06:56,67,416,895.52,769.0436110118196,9.6673288305762,29.122391315947656,17.90449897856595
60,00:07:16,69,436,869.57,846.7963244070894,9.355107462173374,28.83889083320986,17.78646986346873
62,00:07:36,70,456,857.14,896.0041322005416,8.93589613872423,27.730883274495117,16.966786221729713
64,00:07:51,69,471,869.57,914.5805182182809,8.499055426203528,27.975083327555488,17.248448081624314
66,00:08:11,71,491,845.07,903.2338657060851,8.007694789686415,28.080823085209893,17.944608137947437
68,00:08:26,71,506,845.07,858.9562652447983,7.368946311068261,28.25915181360703,17.569251607305755
70,00:08:36,70,516,857.14,786.7173638797823,6.685207114897361,28.428432824500586,17.1571874627706
72,00:08:51,67,531,895.52,704.7572929172514,6.142686956794744,28.121645979782983,17.12938577833008
74,00:09:01,66,541,909.09,603.550565213142,5.474411207976797,28.92414437801055,17.44793485236131
76,00:09:16,70,556,857.14,517.71148976558,5.067800310353565,29.447086891021097,17.389724563895854
78,00:09:41,70,581,857.14,438.5710310316631,4.62141088474243,28.782046990073088,18.161261924598666
80,00:09:51,72,591,833.33,372.84171096206717,4.237719670587804,28.511035486818287,18.010775686136515
82,00:10:06,71,606,845.07,330.9239105039944,4.144548663867991,27.866487206400617,18.019429989399132
84,00:10:26,67,626,895.52,307.63180648506136,4.242087737148444,27.300847064678763,18.197908884130115
86,00:10:36,69,636,869.57,303.04238154801067,4.555325527553302,27.408389253463753,18.49216524667146
88,00:10:56,70,656,857.14,312.63280295890934,5.106546065538451,27.36488595828975,17.647595719923924
90,00:11:16,70,676,857.14,334.79558920572936,5.789980133985659,26.03245923685211,17.510060548386544
92,00:11:26,75,686,800.0,357.4016813345228,6.219021426909665,22.20386577483611,16.956901731346154
94,00:11:36,83,696,722.89,383.05932377063976,6.656178726609902,28.46791470037373,19.350892717897835
96,00:11:51,85,711,705.88,408.5399229331361,6.769985480199304,40.12095497266195,19.27245999569629
98,00:12:01,83,721,722.89,436.57886894743586,7.187156819621973,49.41644293808551,19.188232150493285
100,00:12:21,82,741,731.71,463.80282232896667,7.304219498203462,54.71493687639378,19.089584455767426
102,00:12:31,82,751,731.71,496.86638247340363,6.936578633820824,57.86891616509203,18.696691511317916
104,00:13:01,83,781,722.89,548.4023330535309,6.414268602954864,61.4960420856829,18.353415185724742
106,00:13:12,84,792,714.29,638.3260949421694,6.372989240780821,65.41514034820617,18.270700979593368
108,00:13:22,83,802,722.89,761.9456886289809,6.662448754024563,68.35119181260912,18.081634554521475
110,00:13:32,72,812,833.33,944.0668986289788,7.206944144398179,68.33276452472737,18.935057109898082
112,00:13:42,65,822,923.08,1196.9591407223525,8.168402124257751,67.94185298308776,21.797388394400063
114,00:13:52,62,832,967.74,1511.1720655810952,9.75642759735003,71.9179558916454,22.61147843779475
116,00:14:02,60,842,1000.0,1828.8373448564882,11.464403893759595,78.05261177081071,22.560668954476267
118,00:14:22,61,862,983.61,2152.7665383889776,13.780921499870573,86.14870040736281,22.680014667237817
120,00:14:32,64,872,937.5,2502.4668737342013,18.085519572645634,89.48947535062776,25.444566117306053
122,00:14:47,59,887,1016.95,2877.2579753001446,23.565450871648235,92.92272900136557,26.275317858618354
124,00:15:07,58,907,1034.48,3287.537379029513,26.892697461843394,99.42562188646448,26.750523817110498
126,00:15:17,57,917,1052.63,3680.7801412900876,29.99118120601234,105.89626846810698,26.110739990608135
128,00:15:32,59,932,1016.95,3945.2951307345716,29.176229218387437,114.08815343963329,26.256435207314766
130,00:15:47,61,947,983.61,4006.4752288426425,22.810476164354355,118.02207851214337,27.387051722316084
132,00:15:57,58,957,1034.48,3902.8092252762353,18.047276638334175,120.66226833418565,27.53547474418691
134,00:16:07,57,967,1052.63,3619.6283074119638,13.823333055267769,125.0100278722161,27.504038293475737
136,00:16:17,56,977,1071.43,3194.0167696293697,10.306215223306339,129.8450753305332,27.50130950499987
138,00:16:32,56,992,1071.43,2651.958586962315,7.613114013539356,135.67734020664992,27.71509008405614
140,00:16:42,54,1002,1111.11,2121.5593518627647,5.789623640244851,140.6224767089355,27.99312069281396
142,00:17:02,56,1022,1071.43,1666.891182953209,4.454580823624056,145.7553872941419,27.492565117403903
144,00:17:22,57,1042,1052.63,1325.5411570013232,3.6412979881676284,145.51201907914617,25.96222121876795
146,00:17:42,57,1062,1052.63,1080.3294254022987,3.1136123712215005,141.51452392411667,25.905291201700436
148,00:18:02,57,1082,1052.63,921.6857521208362,2.894995938525477,135.20955167684372,25.977956078968496
150,00:18:32,56,1112,1071.43,816.0548837380453,2.89814373472929,128.74502666931116,26.076608487379673
152,00:18:47,55,1127,1090.91,745.840015325821,2.977913919400259,121.7988853943505,26.150991786709955
154,00:19:02,53,1142,1132.08,692.8379423208519,3.149203519280741,113.47142606805633,26.426471808489644
156,00:19:22,54,1162,1111.11,653.0501107020008,3.487208373123941,102.23112218909084,26.567335744696503
158,00:19:37,55,1177,1090.91,613.8621391113767,3.9267125917346624,84.79885023407103,26.707456728373803
160,00:19:57,57,1197,1052.63,580.4317887429308,4.405941594357619,63.59283278220358,24.52921157330914
162,00:20:12,57,1212,1052.63,565.7692221361746,5.192341891995385,51.896320108619705,23.08078005967877
164,00:20:32,59,1232,1016.95,566.9904459666725,6.420452307338497,47.168423078520284,22.887401132768325
166,00:20:47,60,1247,1000.0,578.3692432914813,7.8336039265565,45.58660541054951,22.92042035800729
168,00:20:57,60,1257,1000.0,598.1450605360347,9.26233570823872,46.28352251821243,22.41160040365393
170,00:21:17,58,1277,1034.48,630.1524425157698,11.775224449035882,41.58413741133627,19.591380809958657
172,00:21:37,57,1297,1052.63,666.5494561939755,14.411662255356363,37.125768191873604,18.186294233823
