,time,value,RRI,ratio,sdnn,rmssd,hf
2230,04:56:32,56,1071.43,1.4747817575729545,79.14587261429082,39.36040064297503,488.4455854763882
2231,04:56:37,54,1111.11,,,,
2232,04:56:42,55,1090.91,1.4550681184874779,78.85762834348483,26.31653650991235,460.79950202205015
2233,04:56:47,54,1111.11,,,,
2234,04:56:57,55,1090.91,1.632062067399536,72.90989511103442,25.857330780690404,488.1119928096375
2235,04:57:07,54,1111.11,,,,
2236,04:57:12,53,1132.08,1.8333520896257738,67.0576730199993,25.840961314019477,518.3989373937433
2237,04:57:22,52,1153.85,,,,
2238,04:57:27,53,1132.08,2.059252368824648,63.45196737111706,26.05962112274894,549.4186977858607
2239,04:57:37,54,1111.11,,,,
2240,04:57:47,56,1071.43,2.4257850207146507,53.593268074432224,26.089732009480834,583.442171632599
2241,04:57:52,60,1000.0,,,,
2242,04:57:57,59,1016.95,2.880853983098194,44.42251051906368,27.58131199614278,612.9669830270506
2243,04:58:02,54,1111.11,,,,
2244,04:58:17,54,1111.11,3.3073092921452725,41.38282566426778,30.614590392457593,634.5929726839794
2245,04:58:22,55,1090.91,,,,
2246,04:58:27,56,1071.43,3.686091728900911,36.94467150334121,30.57708729337928,646.2658402674807
2247,04:58:32,55,1090.91,,,,
2248,04:58:37,54,1111.11,4.028797596967298,35.22067360722868,29.898460475006196,658.0326204394266
2249,04:58:47,55,1090.91,,,,
2250,04:58:57,54,1111.11,4.136765892255968,35.20558056702404,30.0559407011088,670.6013053350803
2251,04:59:02,56,1071.43,,,,
2252,04:59:07,55,1090.91,4.0426772210689945,35.27920896713722,30.17657525097154,689.0362969873402
2253,04:59:12,53,1132.08,,,,
2254,04:59:18,54,1111.11,3.716649978982593,33.51698878150584,29.872869371551708,715.5865346455981
2255,04:59:28,55,1090.91,,,,
2256,04:59:38,56,1071.43,3.3116719880689356,33.68114091091958,29.893449695441205,750.7582939242841
2257,04:59:43,55,1090.91,,,,
2258,04:59:53,54,1111.11,2.9284684944249717,33.48035092347719,29.139507615634642,785.3110222796508
2259,05:00:08,55,1090.91,,,,
2260,05:00:13,56,1071.43,2.5463519489209596,32.54641555172094,29.18612047825858,812.5980807094729
2261,05:00:28,56,1071.43,,,,
2262,05:00:33,54,1111.11,2.25879353334433,32.251448560411895,29.079854763413465,825.0463211338558
2263,05:00:38,53,1132.08,,,,
2264,05:00:43,52,1153.85,1.99174609640111,31.659823912385583,28.464503530265308,812.8786136629451
2265,05:00:48,53,1132.08,,,,
2266,05:00:53,52,1153.85,1.751134248769682,33.18421336006817,28.65736928410755,770.7778054066082
2267,05:01:03,53,1132.08,,,,
2268,05:01:18,53,1132.08,1.5176582653422974,34.63470801885034,28.733806903779218,696.5251794894775
2269,05:01:33,54,1111.11,,,,
2270,05:01:38,57,1052.63,1.3268232729201015,32.66171390331556,28.325847754664018,607.4670907054866
2271,05:01:43,55,1090.91,,,,
2272,05:01:48,54,1111.11,1.1443521754519295,31.832600540698362,29.56669913871313,511.91412930872747
2273,05:01:53,53,1132.08,,,,
2274,05:01:58,54,1111.11,1.0024329541282846,31.964077998367333,29.58749242776855,421.80230703586
2275,05:02:03,55,1090.91,,,,
2276,05:02:08,56,1071.43,0.9027812188364813,31.645187743259143,29.576557457222837,348.74085387433263
2277,05:02:13,55,1090.91,,,,
2278,05:02:18,56,1071.43,0.8754142698964786,31.832600540698362,29.189530972034184,305.87182487945677
2279,05:02:23,57,1052.63,,,,
2280,05:02:28,55,1090.91,0.9334031371299315,31.39109721769229,29.32188623272544,291.47586412245585
2281,05:02:33,55,1090.91,,,,
2282,05:02:48,56,1071.43,1.0834223026372471,31.13767758303921,29.14134926071012,303.1578823682539
2283,05:02:58,55,1090.91,,,,
2284,05:03:08,54,1111.11,1.3085100870135622,31.316957889766115,29.12133462965325,332.0194568003941
2285,05:03:18,53,1132.08,,,,
2286,05:03:33,53,1132.08,1.576421185373183,31.67168664112907,29.12133462965325,370.2572345592192
2287,05:03:48,52,1153.85,,,,
2288,05:03:58,53,1132.08,1.8387714908407122,31.671686641129075,28.954792878075327,407.71528800240594
2289,05:04:08,54,1111.11,,,,
2290,05:04:13,55,1090.91,2.048901324373144,31.67168664112907,28.56430339727236,435.0793312495168
2291,05:04:28,55,1090.91,,,,
2292,05:04:43,55,1090.91,2.179749619370471,28.053835802337016,26.72556851116351,444.3398362788386
2293,05:04:58,55,1090.91,,,,
2294,05:05:08,53,1132.08,2.276117903250322,25.379831479313722,23.093615603292832,448.6250137476736
2295,05:05:13,52,1153.85,,,,
2296,05:05:23,53,1132.08,2.3390286897727313,26.66000755086617,23.696133500154406,442.778324003667
2297,05:05:28,54,1111.11,,,,
2298,05:05:43,54,1111.11,2.4221708440930154,26.485472389864636,23.75040012552307,434.0567928266297
2299,05:05:53,54,1111.11,,,,
2300,05:06:03,53,1132.08,2.568279959280392,26.417206845353665,23.397153934718116,427.4699302491467
2301,05:06:13,54,1111.11,,,,
2302,05:06:18,55,1090.91,2.8069975519393804,26.208174160294394,22.923752408578174,425.6616904455
2303,05:06:28,54,1111.11,,,,
2304,05:06:43,54,1111.11,3.151978429546869,25.962088615234762,22.32907549015175,426.6652437473574
2305,05:06:58,54,1111.11,,,,
2306,05:07:03,55,1090.91,3.6368831117550178,25.873368665128034,21.96624618428395,431.7690732873022
2307,05:07:09,54,1111.11,,,,
2308,05:07:24,54,1111.11,4.138128267970318,25.370313570254858,21.979513745526617,435.0264429728106
2309,05:07:29,55,1090.91,,,,
2310,05:07:44,55,1090.91,4.577797868217118,25.370313570254858,21.802631277261984,434.0974168544364
2311,05:07:49,54,1111.11,,,,
2312,05:07:54,53,1132.08,4.843133142140534,24.388560433957824,21.24969118623143,423.6470085422335
2313,05:08:09,53,1132.08,,,,
2314,05:08:19,54,1111.11,4.773691601717278,24.60899138816652,21.020877134653585,404.870114708438
2315,05:08:24,55,1090.91,,,,
2316,05:08:29,56,1071.43,4.380056147427758,23.62651936934852,20.972237041636973,375.9688187758957
2317,05:08:39,57,1052.63,,,,
2318,05:08:44,56,1071.43,3.758110241529776,24.070541989607673,21.0978667554957,336.4085553730214
2319,05:08:49,55,1090.91,,,,
2320,05:09:04,54,1111.11,3.184739443640631,24.19995881342415,19.527133503336863,295.1253448810652
2321,05:09:19,54,1111.11,,,,
2322,05:09:29,53,1132.08,2.6252576124889306,23.068324271473955,18.745764038516896,253.0141158495456
2323,05:09:44,54,1111.11,,,,
2324,05:09:49,55,1090.91,2.1899404874462842,23.068324271473955,18.745764038516896,215.42391511388075
2325,05:09:59,56,1071.43,,,,
2326,05:10:04,55,1090.91,1.9662187896760035,23.50510544714976,18.745764038516896,191.51582987429185
2327,05:10:09,54,1111.11,,,,
2328,05:10:14,55,1090.91,1.9189998606007932,23.068324271473955,18.761309188033163,181.27837898467595
2329,05:10:19,54,1111.11,,,,
2330,05:10:24,53,1132.08,2.0933718884509753,21.400219805279637,18.20777530706733,185.79791830080924
2331,05:10:39,54,1111.11,,,,
2332,05:10:44,53,1132.08,2.5758436815061136,21.496216825197767,18.48587016935814,207.90646285265908
2333,05:10:59,54,1111.11,,,,
2334,05:11:04,53,1132.08,3.3144585836023395,21.01075112645801,18.536568270996227,239.41355798243677
2335,05:11:09,52,1153.85,,,,
2336,05:11:24,53,1132.08,4.312163843873873,21.961582431554344,18.79565011552684,277.1595439463619
2337,05:11:29,54,1111.11,,,,
2338,05:11:34,55,1090.91,5.2977442129334,21.01075112645801,18.77707824308502,311.7795594323475
2339,05:11:39,54,1111.11,,,,
2340,05:11:44,53,1132.08,6.124916863053515,20.87933135218374,18.759843021840016,339.2954481027691
2341,05:11:54,52,1153.85,,,,
2342,05:12:09,52,1153.85,6.401418084216108,21.798088795645697,19.25040556159044,353.3791995696361
2343,05:12:19,54,1111.11,,,,
2344,05:12:24,53,1132.08,6.2284544973643,22.29579481628303,19.320110227006253,354.69361070955165
2345,05:12:39,53,1132.08,,,,
2346,05:12:49,54,1111.11,5.492931786616617,21.656327202883798,19.04984942894049,340.76864775353266
2347,05:12:54,53,1132.08,,,,
2348,05:12:59,54,1111.11,4.573979598339384,21.656327202883798,19.283958808992953,317.3224925386192
2349,05:13:04,55,1090.91,,,,
2350,05:13:14,56,1071.43,3.6452910406285657,21.84405901953611,19.498677244513598,287.3833862856432
2351,05:13:19,55,1090.91,,,,
2352,05:13:29,54,1111.11,2.8729659288628135,22.464858097636316,19.45212972968272,256.70526740287795
2353,05:13:34,53,1132.08,,,,
2354,05:13:49,53,1132.08,2.266903578731575,22.53906964742391,19.681454598226196,228.56123445818602
2355,05:14:04,54,1111.11,,,,
2356,05:14:09,55,1090.91,1.8611821234629449,22.755740070656074,19.697883445814586,207.89966110658574
2357,05:14:19,53,1132.08,,,,
2358,05:14:29,52,1153.85,1.5771730481185224,22.962551678588202,20.55718400670949,193.29720727513097
2359,05:14:35,52,1153.85,,,,
2360,05:14:40,53,1132.08,1.3990211162962358,24.299604797323752,20.589865646646096,187.40604720657942
2361,05:14:45,54,1111.11,,,,
2362,05:14:55,53,1132.08,1.3402985203632911,24.237692121729584,20.622495494196663,189.89479925358208
2363,05:15:10,54,1111.11,,,,
2364,05:15:15,53,1132.08,1.3185509223750755,24.09407558309882,20.83894489866976,196.50667560223215
2365,05:15:25,54,1111.11,,,,
2366,05:15:40,53,1132.08,1.3364873065587222,24.01750443713402,20.883931426738915,206.89082099019274
2367,05:15:50,54,1111.11,,,,
2368,05:15:55,55,1090.91,1.376409350475265,21.530479236730034,20.968096660188763,219.1875249389005
2369,05:16:05,54,1111.11,,,,
2370,05:16:20,54,1111.11,1.4053290165657948,20.54474094680745,20.981995391579026,230.9209524486553
2371,05:16:35,55,1090.91,,,,
2372,05:16:40,54,1111.11,1.4382974168461427,20.864571049058792,20.966572764030516,240.13982107765085
2373,05:16:50,53,1132.08,,,,
2374,05:17:05,53,1132.08,1.4498524756492877,20.864571049058796,20.966572764030516,244.98043162920624
2375,05:17:10,54,1111.11,,,,
2376,05:17:15,55,1090.91,1.428787376294972,19.549029903380465,20.81064366606465,243.64108633941171
2377,05:17:20,56,1071.43,,,,
2378,05:17:35,56,1071.43,1.4168345146150365,20.63017912314528,20.796630417803083,237.74014960611396
2379,05:17:45,55,1090.91,,,,
2380,05:18:00,56,1071.43,1.3713317477588602,21.62772995626731,20.565565384686984,225.5720178078692
2381,05:18:10,55,1090.91,,,,
2382,05:18:15,54,1111.11,1.3174165703230274,22.70873615944272,20.50566895235735,208.31192395679972
2383,05:18:20,53,1132.08,,,,
2384,05:18:35,53,1132.08,1.263482058842956,22.70873615944272,20.48988779961508,189.25099807533846
2385,05:18:50,53,1132.08,,,,
2386,05:18:51,53,1132.08,1.2353958991617193,22.156188982875545,20.012278781808305,172.31173377003273
2387,05:19:01,54,1111.11,,,,
2388,05:19:06,55,1090.91,1.2467538715035367,22.15618898287554,19.803129931958722,160.19667836434755
2389,05:19:16,54,1111.11,,,,
2390,05:19:31,54,1111.11,1.3371658687329386,22.15618898287554,19.786788470067147,156.84676392866277
2391,05:19:46,53,1132.08,,,,
2392,05:19:51,52,1153.85,1.5384829839240297,21.433462574170445,19.769147731776776,163.02269461643337
2393,05:19:56,53,1132.08,,,,
2394,05:20:01,52,1153.85,1.8664002585319306,21.58054305458067,19.07640823164588,180.24756972029365
2395,05:20:11,53,1132.08,,,,
2396,05:20:21,54,1111.11,2.303995089836495,22.156188982875545,19.346298016384786,204.73253480458678
2397,05:20:36,54,1111.11,,,,
2398,05:20:41,55,1090.91,2.859721347039136,22.021418130760644,19.112952227668575,234.75481806570508
2399,05:20:56,54,1111.11,,,,
2400,05:21:11,54,1111.11,3.441736141684439,22.021418130760644,19.128198972155367,264.3471682621688
2401,05:21:16,53,1132.08,,,,
2402,05:21:31,53,1132.08,4.078295067997078,20.97226028810044,18.94177022307239,290.82523297685907
2403,05:21:36,52,1153.85,,,,
2404,05:21:41,51,1176.47,4.682001672691269,21.62772995626731,18.96018077714554,311.2211285801161
2405,05:21:46,52,1153.85,,,,
2406,05:21:51,54,1111.11,5.293771407345704,23.654874094109257,19.054423772607795,325.30236796265115
2407,05:21:56,55,1090.91,,,,
2408,05:22:01,54,1111.11,5.77551055829122,23.59761481288185,19.089653143597346,330.06994935773173
2409,05:22:16,54,1111.11,,,,
2410,05:22:31,54,1111.11,6.14306982842681,22.452769313310394,19.054398549459158,330.3334773085213
2411,05:22:46,54,1111.11,,,,
2412,05:22:51,55,1090.91,6.344835963924444,22.351710361438357,18.577445893296687,327.35848075529
2413,05:22:56,55,1090.91,,,,
2414,05:23:01,54,1111.11,6.30512922579712,22.764654781176024,18.316665490581958,325.6482435209924
2415,05:23:11,53,1132.08,,,,
2416,05:23:26,54,1111.11,6.101694753445247,22.764654781176024,18.29899662689238,328.0599067474833
2417,05:23:31,53,1132.08,,,,
2418,05:23:36,54,1111.11,5.748162599797653,22.764654781176024,18.316665490581958,335.2430209594956
2419,05:23:51,53,1132.08,,,,
2420,05:24:06,54,1111.11,5.34773311223037,22.62454425203396,18.577445893296687,347.10665994148695
2421,05:24:21,53,1132.08,,,,
2422,05:24:31,52,1153.85,4.944289300416695,22.452769313310394,18.61223818362748,360.92289078013016
2423,05:24:36,53,1132.08,,,,
2424,05:24:41,52,1153.85,4.517475770412645,23.048486550871672,18.888761370784692,373.2199661113383
2425,05:24:56,52,1153.85,,,,
2426,05:25:01,51,1176.47,4.13019954567113,24.054894530160404,18.685709916993787,379.85745968470945
2427,05:25:16,51,1176.47,,,,
2428,05:25:26,52,1153.85,3.6963932434725977,25.278086691352033,18.757760842828066,374.0583008228585
2429,05:25:36,53,1132.08,,,,
2430,05:25:41,54,1111.11,3.4082385824641044,24.108664596203663,18.88065768700542,360.69124076400425
2431,05:25:46,55,1090.91,,,,
2432,05:25:51,54,1111.11,3.0858634431022867,22.93573392800688,18.913202925415845,338.22882601506336
2433,05:26:06,54,1111.11,,,,
2434,05:26:11,52,1153.85,2.8250664408325625,23.008989952021892,18.89609186459203,309.8655949135128
2435,05:26:26,52,1153.85,,,,
2436,05:26:31,54,1111.11,2.6108337731849915,23.664357195355787,19.85804710171362,278.63099853526865
2437,05:26:36,55,1090.91,,,,
2438,05:26:42,56,1071.43,2.461154831918479,24.166110293853517,20.5583919009007,252.48820226250896
2439,05:26:47,57,1052.63,,,,
2440,05:26:52,58,1034.48,2.5146488425845392,26.84175114348872,20.71901266263151,237.66128969771626
2441,05:26:57,57,1052.63,,,,
2442,05:27:02,56,1071.43,2.664810397980564,31.17813487437784,20.593127444834188,232.0720678320301
2443,05:27:07,55,1090.91,,,,
2444,05:27:22,54,1111.11,3.0931185270803137,31.75444160222921,20.486338205282657,243.52210791822162
2445,05:27:32,55,1090.91,,,,
2446,05:27:42,54,1111.11,3.8371803520208148,31.493952130139327,20.43766970222246,271.502609137964
2447,05:27:52,53,1132.08,,,,
2448,05:28:02,54,1111.11,4.985695820888431,31.559803015344443,20.656055938604894,318.69817020872466
2449,05:28:17,55,1090.91,,,,
2450,05:28:22,54,1111.11,6.239098992627047,31.559803015344443,20.872157315917473,372.79396434806375
2451,05:28:37,54,1111.11,,,,
2452,05:28:47,55,1090.91,7.804027510907719,31.493952130139334,20.856653467839706,442.04764836653646
2453,05:28:52,54,1111.11,,,,
2454,05:28:57,53,1132.08,9.210889926153358,31.13913640945311,20.773551866324055,515.8593411342462
2455,05:29:02,52,1153.85,,,,
2456,05:29:17,53,1132.08,10.559463354924448,29.956981652948603,20.061529943488054,582.4897861298318
2457,05:29:22,54,1111.11,,,,
2458,05:29:37,53,1132.08,11.13458270954064,29.87595923556088,20.111108718256922,637.4255700153401
2459,05:29:47,54,1111.11,,,,
2460,05:29:52,55,1090.91,11.08251493886055,29.97026208066374,20.5525011139962,674.0849537026378
2461,05:29:57,54,1111.11,,,,
2462,05:30:02,53,1132.08,10.466188013948399,30.162205520099683,20.754099570436452,689.5709552255587
2463,05:30:17,53,1132.08,,,,
2464,05:30:22,54,1111.11,9.449497891509058,29.930925846020823,20.769679971594357,679.5195009333181
2465,05:30:27,54,1111.11,,,,
2466,05:30:42,54,1111.11,8.157846297976864,29.85431942631017,20.5525011139962,643.241663194491
2467,05:30:52,53,1132.08,,,,
2468,05:30:57,54,1111.11,6.809103776763872,29.854319426310166,20.333002679367905,586.1007916884437
2469,05:31:12,53,1132.08,,,,
2470,05:31:27,55,1090.91,5.529477149935364,29.854319426310166,20.333002679367905,514.5565425640923
2471,05:31:37,54,1111.11,,,,
2472,05:31:52,54,1111.11,4.350284191113253,29.970262080663744,20.92135614287805,433.9425193271782
2473,05:32:02,53,1132.08,,,,
2474,05:32:17,53,1132.08,3.3697913859474022,29.45072868299155,20.672040221970686,354.445447323623
2475,05:32:27,52,1153.85,,,,
2476,05:32:37,53,1132.08,2.589955755198298,29.012600980840492,20.653406893937106,282.5291738611428
2477,05:32:42,54,1111.11,,,,
2478,05:32:57,54,1111.11,2.0368681019424733,26.153694404033804,20.85107886407599,225.46833969506255
2479,05:33:12,55,1090.91,,,,
2480,05:33:22,56,1071.43,1.6394472299403375,25.40323300652243,20.602146311805946,181.43035004513428
2481,05:33:27,55,1090.91,,,,
2482,05:33:42,55,1090.91,1.4137734819675147,25.9825641693872,20.573826249159648,153.41265663831228
2483,05:33:47,54,1111.11,,,,
2484,05:33:52,53,1132.08,1.3035405923010657,26.10984848204024,19.85774223144742,135.92498371748954
2485,05:33:57,52,1153.85,,,,
2486,05:34:07,53,1132.08,1.2790877437611952,25.518956316224706,19.382894099526712,125.76166990932855
2487,05:34:12,54,1111.11,,,,
2488,05:34:17,53,1132.08,1.401061611548565,25.6066717231016,19.449199133608918,127.96210528149811
2489,05:34:27,54,1111.11,,,,
2490,05:34:32,53,1132.08,1.6242556138878352,23.79199483019441,19.552083922546057,137.18011179548546
2491,05:34:38,53,1132.08,,,,
2492,05:34:43,54,1111.11,1.9890038475410792,19.439371405810924,19.424786238416154,153.56566916867158
2493,05:34:48,55,1090.91,,,,
2494,05:34:53,56,1071.43,2.5705738200026675,18.39977897382772,19.456421320793893,179.8161903296363
2495,05:34:58,73,821.92,,,,
2496,05:35:03,81,740.74,3.2156502846003403,45.730343683691785,40.49885226390838,212.26769802844356
2497,05:35:08,80,750.0,,,,
2498,05:35:13,77,779.22,3.4802511081051426,85.27077545737482,41.933901559478095,282.5020051697443
2499,05:35:18,72,833.33,,,,
2500,05:35:23,66,909.09,5.699837242785467,102.71136285549251,42.64944275540934,396.6584851780374
2501,05:35:28,63,952.38,,,,
2502,05:35:43,61,983.61,7.34720016274574,106.90581961135466,44.33990580660693,529.8036734418396
2503,05:35:48,60,1000.0,,,,
2504,05:36:03,60,1000.0,7.4796430252990564,108.02475643110701,44.4309827549586,766.060969846035
2505,05:36:18,61,983.61,,,,
2506,05:36:23,62,967.74,7.636900750182675,108.0694239241892,44.2747141868418,1185.9686189799258
2507,05:36:28,58,1034.48,,,,
2508,05:36:33,56,1071.43,7.956370940073692,108.32924496616215,45.148025969909156,1830.41482730342
2509,05:36:38,57,1052.63,,,,
2510,05:36:43,58,1034.48,8.0644715669573,107.59307317226819,45.34444812223658,2812.2994355009873
2511,05:36:48,59,1016.95,,,,
2512,05:36:58,60,1000.0,8.07219432990985,107.3951199818612,45.29692792664682,3971.07539696447
2513,05:37:03,61,983.61,,,,
2514,05:37:08,59,1016.95,8.245292205543437,106.89234535221851,45.32309543259195,5307.794341568095
2515,05:37:13,56,1071.43,,,,
2516,05:37:18,54,1111.11,8.41721601237837,106.27844993012937,46.23246319482907,6677.566192173628
2517,05:37:28,54,1111.11,,,,
2518,05:37:33,55,1090.91,8.580550004781118,105.97604192168977,46.385609265576925,7960.444188760748
2519,05:37:38,54,1111.11,,,,
2520,05:37:48,57,1052.63,8.738560011159901,105.45535249109172,46.09461936814185,8857.163732334426
2521,05:37:53,58,1034.48,,,,
2522,05:37:58,59,1016.95,8.944784374269785,104.83009942506675,46.828448465802126,9248.228971552238
2523,05:38:13,60,1000.0,,,,
2524,05:38:18,63,952.38,9.069992394965547,103.75899698899974,46.86218139286688,9111.28918587883
2525,05:38:23,69,869.57,,,,
2526,05:38:28,64,937.5,9.215747113319384,104.71972352748772,48.610159536912455,8534.739066236003
2527,05:38:33,63,952.38,,,,
2528,05:38:38,62,967.74,9.537728258646366,104.20284684915947,49.5243892296657,7502.134823234075
2529,05:38:43,60,1000.0,,,,
2530,05:38:48,58,1034.48,9.683777587418966,103.2020369845242,49.62506733661189,6241.59656066615
2531,05:38:53,56,1071.43,,,,
2532,05:39:08,56,1071.43,9.821603787244264,102.69255003004581,50.07024058097519,4945.393365826105
2533,05:39:13,58,1034.48,,,,
2534,05:39:18,59,1016.95,10.274163138439212,101.56196279159649,50.175598224065624,3771.9079714713084
2535,05:39:28,61,983.61,,,,
2536,05:39:33,62,967.74,10.49426569788943,98.10536739648855,50.27129113365697,2944.8752047436806
2537,05:39:38,61,983.61,,,,
2538,05:39:43,59,1016.95,10.491346324351717,95.47430116881436,50.194959682731294,2493.981399630723
2539,05:39:53,60,1000.0,,,,
2540,05:39:58,61,983.61,11.228180950040363,92.31009826555227,50.30043234284921,2382.146393637436
2541,05:40:04,59,1016.95,,,,
2542,05:40:09,58,1034.48,11.365138003908822,88.18717685117034,50.490853485698636,2459.606040643828
2543,05:40:19,59,1016.95,,,,
2544,05:40:24,61,983.61,11.619587432992676,85.65159338284612,50.455896967307105,2616.853348533837
2545,05:40:29,62,967.74,,,,
2546,05:40:34,63,952.38,11.696312161573355,81.44420689512243,34.18498876909069,2745.8856870929603
2547,05:40:39,63,952.38,,,,
2548,05:40:44,62,967.74,11.517395348093721,64.4407867637779,33.974309922261504,2801.2041210750044
2549,05:40:49,57,1052.63,,,,
2550,05:40:54,58,1034.48,11.479064680331623,51.038633014209765,33.604301534664465,2780.3311234168596
2551,05:41:09,60,1000.0,,,,
2552,05:41:14,61,983.61,11.137960482526111,48.43756643645213,33.19766432034835,2648.4917530167963
2553,05:41:19,60,1000.0,,,,
2554,05:41:24,59,1016.95,10.342569332204699,48.43756643645213,33.2801322725982,2436.7207637741735
2555,05:41:29,60,1000.0,,,,
2556,05:41:34,62,967.74,9.278754906210503,48.2768564673317,33.296720743113696,2169.6420561290697
2557,05:41:39,63,952.38,,,,
2558,05:41:44,64,937.5,7.948197602890361,48.89018395864557,31.874119787766652,1868.5415784232227
2559,05:41:49,63,952.38,,,,
2560,05:41:54,61,983.61,6.3204684963544135,49.32089026126013,31.797183292016953,1546.0417136141289
2561,05:41:59,59,1016.95,,,,
2562,05:42:04,61,983.61,4.986739379518264,49.23990870571287,32.27251547527773,1273.5473177456743
2563,05:42:09,62,967.74,,,,
2564,05:42:14,62,967.74,3.7336212519775835,49.513242106304766,32.26721097463542,1027.9672139797658
2565,05:42:19,63,952.38,,,,
2566,05:42:34,64,937.5,2.68690626941126,49.247601938509426,30.875268849527643,821.5020337065076
2567,05:42:39,65,923.08,,,,
2568,05:42:44,64,937.5,1.98170284186691,45.59146967518001,30.882311131395696,668.4831168954361
2569,05:42:49,62,967.74,,,,
2570,05:42:54,60,1000.0,1.5689111767478097,40.54159912525225,29.975017999688227,568.7940826305464
2571,05:42:59,61,983.61,,,,
2572,05:43:04,62,967.74,1.3094292281091355,38.87402871599811,30.20312181458962,507.67590009617976
2573,05:43:09,61,983.61,,,,
2574,05:43:14,61,983.61,1.1815837524935329,38.61755427263618,29.50197042883193,473.9130510173878
2575,05:43:19,62,967.74,,,,
2576,05:43:24,64,937.5,1.1131010837189166,34.66341254147389,25.325562870228143,448.7126205950029
2577,05:43:29,67,895.52,,,,
2578,05:43:34,62,967.74,1.1095481628492492,36.686629733237616,26.204555064386227,435.92178821729755
2579,05:43:39,60,1000.0,,,,
2580,05:43:49,61,983.61,1.140448300442981,36.686629733237616,27.72831552100946,427.42119600699317
2581,05:43:59,62,967.74,,,,
2582,05:44:04,63,952.38,1.2425840809334698,33.81617456550783,27.41565957251292,420.89699774864084
2583,05:44:09,62,967.74,,,,
2584,05:44:14,59,1016.95,1.3574645823221825,30.5907994198069,26.96504044355302,415.58115151667124
2585,05:44:19,58,1034.48,,,,
2586,05:44:24,59,1016.95,1.5120878236989723,31.584660369442982,27.476917734041173,413.6518090632541
2587,05:44:34,60,1000.0,,,,
2588,05:44:39,61,983.61,1.649887799185241,32.07931950077267,27.189906703234804,412.34734001416365
2589,05:44:44,59,1016.95,,,,
2590,05:44:59,60,1000.0,1.7015266490624648,31.9658371492608,27.497500220335443,408.7454320967549
2591,05:45:09,61,983.61,,,,
2592,05:45:14,60,1000.0,1.6288273549136152,31.66283067070336,27.17539084073934,401.16026356766986
2593,05:45:19,59,1016.95,,,,
2594,05:45:24,61,983.61,1.4507909520999964,30.82622470149304,26.84941742992818,390.2086534293798
2595,05:45:29,62,967.74,,,,
2596,05:45:34,64,937.5,1.256319245674093,30.826224701493036,27.180160681899554,376.6327966374412
2597,05:45:39,65,923.08,,,,
2598,05:45:44,64,937.5,1.100593591708421,31.95075018824812,27.51094772809472,365.0903083342346
2599,05:45:49,63,952.38,,,,
2600,05:46:04,63,952.38,0.973721899083538,30.814948614632627,24.735076391263338,355.70957621817223
2601,05:46:09,62,967.74,,,,
2602,05:46:14,57,1052.63,0.890382553874652,29.608130127258182,24.225894099041206,347.75925695748344
2603,05:46:19,56,1071.43,,,,
2604,05:46:29,57,1052.63,0.8806565962948399,34.249067891979024,27.015347414356302,354.61766494898615
2605,05:46:39,58,1034.48,,,,
2606,05:46:44,59,1016.95,0.9423692545874341,36.227365262143145,26.77055693046649,376.17318700730146
2607,05:46:49,60,1000.0,,,,
2608,05:46:54,60,1000.0,1.1068209880716768,36.51272832359497,26.82282480672469,418.5200766058724
2609,05:46:59,61,983.61,,,,
2610,05:47:04,61,983.61,1.3843207908138022,35.84893994106326,26.46739904571091,482.3122246518428
2611,05:47:09,60,1000.0,,,,
2612,05:47:24,60,1000.0,1.8590107824221997,35.59082219463042,25.702838047061455,577.7849341508451
2613,05:47:29,59,1016.95,,,,
2614,05:47:34,60,1000.0,2.552752063950408,35.96136753659463,25.716906176002325,697.125283179911
2615,05:47:39,62,967.74,,,,
2616,05:47:44,63,952.38,3.547180118394788,35.764898066599976,26.060083637311568,842.9923482354772
2617,05:47:49,62,967.74,,,,
2618,05:47:54,61,983.61,4.654564823191393,34.406643641800905,26.081996449189063,983.3451899352941
2619,05:48:09,61,983.61,,,,
2620,05:48:14,60,1000.0,5.942304419750285,33.614448693673275,25.40687200144795,1119.8362681417793
2621,05:48:20,60,1000.0,,,,
2622,05:48:25,61,983.61,7.125016260967192,33.667089859871375,25.305517346287665,1227.8979414907467
2623,05:48:30,62,967.74,,,,
2624,05:48:40,63,952.38,8.035957740479779,33.667089859871375,25.413608478891145,1294.746947066101
2625,05:48:45,64,937.5,,,,
2626,05:48:55,64,937.5,8.532095577223323,34.60887961085086,25.127329945779803,1306.3773075959696
2627,05:49:00,60,1000.0,,,,
2628,05:49:05,59,1016.95,8.84926015359927,32.13426299329813,23.84728367708806,1261.444011282104
2629,05:49:15,60,1000.0,,,,
2630,05:49:25,61,983.61,8.766426756920225,32.268933518295334,23.53079584419586,1171.4817891597538
2631,05:49:35,59,1016.95,,,,
2632,05:49:45,60,1000.0,8.371285853932058,32.372526109247,23.91465288163264,1031.893595221565
2633,05:50:00,57,1052.63,,,,
2634,05:50:10,58,1034.48,7.769194201816655,32.96357628767653,24.084581484969245,879.4581118637437
2635,05:50:25,62,967.74,,,,
2636,05:50:30,73,821.92,6.789284549942075,32.94273973712199,25.7904959951039,719.3381085521221
2637,05:50:35,66,909.09,,,,
2638,05:50:40,65,923.08,5.305007465846587,41.93785523697597,35.253739474540524,598.0527243488453
2639,05:50:45,63,952.38,,,,
