,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd
0,00:00:05,60,5,1000.0,,,,
1,00:00:10,59,10,1016.95,,,,
2,00:00:20,60,20,1000.0,,,,
3,00:00:35,60,35,1000.0,,,,
4,00:00:50,60,50,1000.0,,,,
5,00:00:55,67,55,895.52,,,,
6,00:01:00,68,60,882.35,,,,
7,00:01:05,66,65,909.09,,,,
8,00:01:10,65,70,923.08,,,,
9,00:01:15,63,75,952.38,,,,
10,00:01:20,62,80,967.74,,,,
11,00:01:25,61,85,983.61,,,,
12,00:01:31,59,91,1016.95,,,,
13,00:01:36,58,96,1034.48,,,,
14,00:01:41,57,101,1052.63,,,,
15,00:01:51,56,111,1071.43,,,,
16,00:01:56,58,116,1034.48,,,,
17,00:02:01,60,121,1000.0,,,,
18,00:02:06,59,126,1016.95,,,,
19,00:02:11,58,131,1034.48,,,,
20,00:02:21,58,141,1034.48,,,,
21,00:02:31,57,151,1052.63,,,,
22,00:02:46,57,166,1052.63,,,,
23,00:02:56,58,176,1034.48,,,,
24,00:03:01,58,181,1034.48,,,,
25,00:03:06,59,186,1016.95,,,,
26,00:03:21,61,201,983.61,,,,
27,00:03:26,62,206,967.74,,,,
28,00:03:41,62,221,967.74,,,,
29,00:03:46,60,226,1000.0,,,,
30,00:03:51,59,231,1016.95,,,,
31,00:04:01,58,241,1034.48,,,,
32,00:04:11,58,251,1034.48,,,,
33,00:04:16,58,256,1034.48,,,,
34,00:04:26,57,266,1052.63,,,,
35,00:04:36,57,276,1052.63,,,,
36,00:04:46,56,286,1071.43,,,,
37,00:05:01,56,301,1071.43,,,,
38,00:05:06,58,306,1034.48,,,,
39,00:05:12,62,312,967.74,,,,
40,00:05:17,65,317,923.08,,,,
41,00:05:32,65,332,923.08,,,,
42,00:05:37,64,337,937.5,,,,
43,00:05:42,61,342,983.61,,,,
44,00:05:47,60,347,1000.0,,,,
45,00:06:02,60,362,1000.0,,,,
46,00:06:17,61,377,983.61,,,,
47,00:06:27,62,387,967.74,,,,
48,00:06:42,62,402,967.74,,,,
49,00:06:47,61,407,983.61,,,,
50,00:06:52,58,412,1034.48,898.778296354947,8.751140172209428,46.73089816629435,26.729357054957926
51,00:06:57,57,417,1052.63,,,,
52,00:07:02,57,422,1052.63,976.3987072923725,9.047243515378048,47.51821932690662,27.609168212529607
