,time,value,RRI,hf,lf/hf,sdnn,rmssd
92,11:21:02,109,550.46,2414.8136810943815,16.456955081399766,97.97569404621095,20.339948778857103
93,11:21:07,109,550.46,,,,
94,11:21:22,110,545.45,2630.91926127122,13.795490838083783,100.3904947579954,20.19701564133489
95,11:21:27,108,555.56,,,,
96,11:21:32,106,566.04,2881.1685191831666,12.360359306967844,101.92239337068258,20.11395849977353
97,11:21:37,105,571.43,,,,
98,11:21:42,106,566.04,3170.362083194904,12.003054312306688,100.61443859626121,19.89562632687836
99,11:21:47,107,560.75,,,,
100,11:21:57,106,566.04,3552.8548520358686,12.141922958484544,100.08371679748909,19.79454542472315
101,11:22:07,104,576.92,,,,
102,11:22:12,101,594.06,3961.834692808503,12.383494778629322,99.33829321062447,19.809748064206843
103,11:22:17,98,612.24,,,,
104,11:22:22,97,618.56,4354.517805487468,13.130129314638623,96.93753358314659,20.128754840490537
105,11:22:27,95,631.58,,,,
106,11:22:37,97,618.56,4591.288636136302,14.147251080756995,93.34982108811818,20.17866811607682
107,11:22:42,98,612.24,,,,
108,11:22:47,99,606.06,4628.345820986407,14.89456206334069,89.53993237542632,20.17244771808259
109,11:22:52,100,600.0,,,,
110,11:22:57,98,612.24,4406.49991135034,15.50465968147491,86.17768745363931,19.27087402569706
111,11:23:02,97,618.56,,,,
112,11:23:12,98,612.24,4009.6590680389118,16.336387173564802,84.74815129498913,19.29098885543217
113,11:23:22,97,618.56,,,,
114,11:23:27,96,625.0,3460.8890268781324,17.059706762250077,83.95925664686341,18.724467295765827
115,11:23:37,97,618.56,,,,
116,11:23:47,98,612.24,2922.8400542212166,17.442655227090473,83.76596986795036,18.707114002050506
117,11:23:52,97,618.56,,,,
118,11:23:57,94,638.3,2312.8826995845766,16.83458271266674,83.34851768327977,18.613420602635404
119,11:24:02,96,625.0,,,,
120,11:24:07,99,606.06,1740.199000585968,15.261176199900225,81.62400790683773,15.46610764589092
121,11:24:12,102,588.24,,,,
122,11:24:17,104,576.92,1243.2487688328981,13.269907597120776,73.47982587744471,15.830894427269321
123,11:24:22,106,566.04,,,,
124,11:24:27,107,560.75,868.6209947529351,10.725320268356118,63.67355263100263,15.842994653531784
125,11:24:32,109,550.46,,,,
126,11:24:42,110,545.45,627.2495351442834,8.023771828571292,54.594059556112214,15.60243734230034
127,11:24:47,109,550.46,,,,
128,11:25:02,110,545.45,477.2105289576789,6.090501412025268,44.59460346412388,15.510912222019167
129,11:25:12,111,540.54,,,,
130,11:25:17,112,535.71,415.1266800055111,5.7520177138804875,32.49431937544575,12.7894334574783
131,11:25:22,111,540.54,,,,
132,11:25:27,109,550.46,406.10057904277386,5.8438189404710945,30.180824078902017,9.625873509262755
133,11:25:32,109,550.46,,,,
134,11:25:37,110,545.45,412.6226036462855,6.3349686533611145,30.675967806365,9.656831144588892
135,11:25:42,109,550.46,,,,
136,11:25:47,110,545.45,440.08685806343016,7.281513297867295,31.33580149520573,9.642155318375316
137,11:25:52,111,540.54,,,,
138,11:26:02,112,535.71,483.63480449918615,8.558128029769978,32.155410717454096,9.662313598803996
139,11:26:17,112,535.71,,,,
140,11:26:22,112,535.71,533.1186970744814,10.180448501537203,33.00801403246408,9.102406611575258
141,11:26:32,111,540.54,,,,
142,11:26:37,108,555.56,582.749434957826,11.88389790472877,33.22585781574097,9.073348728163
143,11:26:42,105,571.43,,,,
144,11:26:47,101,594.06,625.441070478299,13.596904307838068,32.94210897985761,9.568565030070802
145,11:26:52,96,625.0,,,,
146,11:26:57,97,618.56,658.2346165612598,15.273761742896758,33.186204881682066,10.826717142404373
147,11:27:02,98,612.24,,,,
148,11:27:17,98,612.24,685.2001590305275,17.149460890965287,33.84005863180619,10.848666051733774
149,11:27:27,97,618.56,,,,
150,11:27:32,93,645.16,699.0064092494306,19.24921645823473,34.267703790917174,10.833581954237653
151,11:27:37,93,645.16,,,,
152,11:27:42,94,638.3,713.882472666244,20.487227023416473,36.233326076012,11.10833884236229
153,11:27:47,93,645.16,,,,
154,11:27:52,94,638.3,732.0834673002623,19.976954543906235,37.690239899388644,10.851529375895291
155,11:28:07,94,638.3,,,,
156,11:28:17,95,631.58,750.6756735099012,17.909429407937154,38.28334802069259,10.573404834579934
157,11:28:22,91,659.34,,,,
158,11:28:27,90,666.67,780.8802892771321,15.829430545072173,39.675927136268,11.262805682277158
159,11:28:32,87,689.66,,,,
160,11:28:37,85,705.88,840.2973377538573,14.045351989352705,43.374838245890224,11.615802571830972
161,11:28:42,88,681.82,,,,
162,11:28:57,88,681.82,889.8462629757913,12.766397566269474,47.6712596961776,12.26701550450455
163,11:29:07,89,674.16,,,,
164,11:29:22,89,674.16,914.9413569149099,11.362236557177907,50.254480487021326,12.24808473157484
165,11:29:27,90,666.67,,,,
166,11:29:42,89,674.16,908.3801130931129,10.295297427252413,52.06604338212561,12.226975446586476
167,11:29:47,89,674.16,,,,
168,11:29:52,87,689.66,860.188955306507,9.090970200127702,54.01491762807146,11.91118287791017
169,11:29:57,77,779.22,,,,
170,11:30:12,77,779.22,787.9637003579003,7.981529652998981,60.44823195874942,17.307287364528488
171,11:30:27,77,779.22,,,,
172,11:30:32,77,779.22,659.1125097315443,6.293391546252512,69.31826370165545,17.042487602268327
173,11:30:47,77,779.22,,,,
174,11:31:02,77,779.22,529.7204400944613,5.21642780417257,75.9668102115278,16.95462991369037
175,11:31:12,78,769.23,,,,
176,11:31:27,79,759.49,420.1857243481111,3.960351730579189,80.31363189854318,16.935851478627306
177,11:31:37,80,750.0,,,,
178,11:31:52,81,740.74,366.79728164017445,3.0647549359991544,81.98140632497352,17.016833022699885
179,11:31:57,80,750.0,,,,
180,11:32:02,79,759.49,388.2912303219002,2.9074772697146045,82.05012129454155,17.09106217069171
181,11:32:07,77,779.22,,,,
182,11:32:12,74,810.81,492.56013150858,3.3832094490627913,82.24858133507625,17.30324589108492
183,11:32:22,75,800.0,,,,
184,11:32:27,75,800.0,645.6402810707846,4.2097142507135406,84.25545556223643,17.934346081966723
185,11:32:42,76,789.47,,,,
186,11:32:52,74,810.81,804.478698418281,5.053902767461457,84.18609459078726,17.96883833252468
187,11:32:57,71,845.07,,,,
188,11:33:02,68,882.35,923.7816895377933,5.652072703381945,84.650236102471,18.845659165647543
189,11:33:12,69,869.57,,,,
190,11:33:17,70,857.14,971.2718427003255,6.0855654658156455,86.40202727426043,19.66863835383318
191,11:33:22,70,857.14,,,,
192,11:33:32,72,833.33,960.6812216211632,6.399090971352424,84.77897456808692,19.619589856122097
193,11:33:37,70,857.14,,,,
194,11:33:42,68,882.35,893.9302716617714,6.132878020387523,82.60769838612539,19.8110180640646
195,11:33:57,68,882.35,,,,
196,11:34:02,69,869.57,787.190679857079,5.1996270055734435,84.48739493569683,19.623045749572007
197,11:34:07,68,882.35,,,,
198,11:34:22,68,882.35,684.3826477843072,4.525746178963116,84.94851064843785,19.77157653743146
199,11:34:37,68,882.35,,,,
200,11:34:42,69,869.57,618.0204327969242,4.122418609926201,84.46487001283857,19.381952630091273
201,11:34:52,67,895.52,,,,
202,11:34:57,66,909.09,569.136488391246,3.5665488916249775,84.63724411551566,19.793327880157708
203,11:35:02,65,923.08,,,,
204,11:35:12,66,909.09,513.9078730474555,2.7714949885956335,85.43232190142903,19.94009467154567
205,11:35:17,67,895.52,,,,
206,11:35:32,69,869.57,473.8750599767267,2.3616877345479725,83.73601249627016,20.110646992301852
207,11:35:37,68,882.35,,,,
208,11:35:42,69,869.57,441.3615091362216,2.1136069048053323,79.91713247010868,20.11692981809407
209,11:35:52,67,895.52,,,,
210,11:35:57,66,909.09,391.5793204267682,1.8394217043818226,77.60294801600975,20.13979449867797
211,11:36:07,65,923.08,,,,
212,11:36:12,65,923.08,333.2865668475121,1.5542384196344268,76.8898231890334,20.038705506278266
213,11:36:22,67,895.52,,,,
214,11:36:27,67,895.52,276.73442056632507,1.34706706742487,73.64453363756118,20.39248270859652
215,11:36:32,68,882.35,,,,
216,11:36:37,70,857.14,223.96331880518144,1.1202403570103623,67.42964266824605,20.423107610983102
217,11:36:42,71,845.07,,,,
218,11:36:52,91,659.34,180.45605515961137,0.9914631122445509,58.96530368282829,20.691633870840118
219,11:36:57,96,625.0,,,,
220,11:37:02,97,618.56,168.08617183358217,1.002972021476895,67.36737006102268,31.50410300456829
221,11:37:07,94,638.3,,,,
222,11:37:12,90,666.67,182.0818342969138,1.1301720936914752,78.35947973309176,31.643440175215602
223,11:37:17,88,681.82,,,,
224,11:37:22,87,689.66,230.38776172653212,1.523583296255325,83.75437628139628,31.975257462543098
225,11:37:27,86,697.67,,,,
226,11:37:32,86,697.67,329.68367717323224,2.2115958491158954,87.24664251630173,31.95321688637554
227,11:37:42,85,705.88,,,,
228,11:37:47,84,714.29,523.8265499403303,3.2490736105617213,89.5414931065766,31.918580028259527
229,11:37:52,83,722.89,,,,
230,11:37:57,83,722.89,794.9003695791586,4.160959539036929,90.61548960800222,31.908629822398467
231,11:38:02,84,714.29,,,,
232,11:38:07,84,714.29,1260.716302480077,4.998312153732719,92.29753159389765,31.485866994703564
233,11:38:12,85,705.88,,,,
234,11:38:17,86,697.67,1824.6114402117066,5.691812784510842,94.72170821185306,31.47091407399952
235,11:38:22,86,697.67,,,,
236,11:38:27,88,681.82,2503.283345866967,6.155805368401897,97.43812560695079,31.308742601153853
237,11:38:42,89,674.16,,,,
238,11:38:57,88,681.82,3299.871281363454,6.387975258651092,100.73575337647767,30.56541426154064
239,11:39:02,87,689.66,,,,
240,11:39:17,88,681.82,4040.406134100271,6.497590630453032,102.23231187758955,30.499344522899673
241,11:39:27,88,681.82,,,,
242,11:39:32,87,689.66,4699.181387195444,6.57767860021914,103.87713249639437,30.32976590743819
243,11:39:42,88,681.82,,,,
244,11:39:47,89,674.16,5133.746092878231,6.555736932762529,105.15945070943556,29.9643704408814
245,11:40:02,89,674.16,,,,
246,11:40:07,88,681.82,5280.591931041574,6.4636195373508345,105.22913117825603,29.928710705437943
247,11:40:12,86,697.67,,,,
248,11:40:17,83,722.89,5080.190630031753,6.233430195418643,104.39053163413408,29.978641444487483
249,11:40:27,84,714.29,,,,
250,11:40:32,85,705.88,4455.563644647217,5.854488468523467,102.04741815450306,30.16414556308566
251,11:40:47,85,705.88,,,,
252,11:40:52,86,697.67,3557.4727067182744,5.4374511956195,99.37916185488584,29.89679148029645
253,11:41:02,85,705.88,,,,
254,11:41:07,84,714.29,2632.369029362761,5.0694891842543095,94.00522999106737,29.809071657152028
255,11:41:17,85,705.88,,,,
256,11:41:22,84,714.29,1734.7669555253842,4.53986500661284,88.43200893964834,29.562926900744714
257,11:41:27,83,722.89,,,,
258,11:41:32,84,714.29,1071.816678358651,3.9700079495426017,83.74129957341776,29.500050847413803
259,11:41:37,85,705.88,,,,
260,11:41:42,88,681.82,611.0890648649375,3.7389913433466124,77.73702259016403,29.252433249567602
261,11:41:47,90,666.67,,,,
262,11:41:52,91,659.34,362.544937892654,3.8569200303040048,67.46497656728631,29.46538048182605
263,11:42:02,90,666.67,,,,
264,11:42:07,87,689.66,236.44236623461555,3.2339570406397757,54.862453885761866,29.238682757397864
265,11:42:12,86,697.67,,,,
266,11:42:17,86,697.67,178.52873465303486,2.522605194293724,39.615686522036256,29.163100497242144
267,11:42:22,87,689.66,,,,
268,11:42:27,88,681.82,156.7536379508439,2.392104628295468,23.674659060536708,12.034539917271792
269,11:42:32,87,689.66,,,,
270,11:42:37,88,681.82,149.86784306938148,2.0479770668321975,21.225074412984622,11.064651750839102
271,11:42:42,89,674.16,,,,
272,11:42:52,91,659.34,146.95253833163517,1.8065153592104155,16.851911808214414,10.024985215521689
273,11:43:02,93,645.16,,,,
274,11:43:07,95,631.58,148.78881784087025,1.6776814002947253,18.413750541929467,10.156161093802378
275,11:43:12,94,638.3,,,,
276,11:43:17,95,631.58,158.67088408884888,1.6885960755701743,21.769432113185953,10.321018281514023
277,11:43:32,95,631.58,,,,
278,11:43:42,96,625.0,169.79920713851786,1.7377207734607731,24.622084910643498,10.228684855715848
279,11:43:47,96,625.0,,,,
280,11:44:02,98,612.24,181.19703849001496,1.7745418557516357,26.80915745541786,10.198049133165064
281,11:44:07,98,612.24,,,,
282,11:44:12,99,606.06,190.96441035016275,1.8287943923206926,29.450405024760663,10.286575063188524
283,11:44:17,98,612.24,,,,
284,11:44:27,97,618.56,200.6986453056395,1.9253200237910106,31.974211723620932,10.225139388301944
285,11:44:32,96,625.0,,,,
286,11:44:42,95,631.58,211.4638787474753,2.0932584475556775,33.42163780351566,10.05425465833712
287,11:44:47,94,638.3,,,,
288,11:44:52,93,645.16,226.30466971566176,2.396964033683377,34.25521607830592,10.024884751742237
289,11:44:57,94,638.3,,,,
290,11:45:07,93,645.16,249.7548612207007,2.88132563604996,34.62241595220279,9.995514708393666
291,11:45:12,91,659.34,,,,
292,11:45:27,91,659.34,279.5838476118246,3.549948449328953,34.73237065896649,10.184293429249822
293,11:45:32,92,652.17,,,,
294,11:45:47,93,645.16,321.78455751107475,4.689435348719049,34.6393489599234,10.115193159453808
295,11:45:52,93,645.16,,,,
296,11:46:07,93,645.16,365.9842436812001,6.250785597049642,34.88836269401858,10.105569286895458
297,11:46:22,94,638.3,,,,
298,11:46:37,95,631.58,409.15602881540957,8.42496567126558,34.84137530029959,9.21820813523375
299,11:46:42,96,625.0,,,,
300,11:46:52,99,606.06,439.36889321596993,11.165591841716632,33.67780670787605,9.155749169627942
301,11:46:57,102,588.24,,,,
302,11:47:02,105,571.43,447.5926588244234,13.934129217045419,34.65668739307357,9.810897002822927
303,11:47:07,106,566.04,,,,
304,11:47:12,106,566.04,429.38047659919033,14.854937083943426,37.4520041151992,9.989716447120882
305,11:47:22,105,571.43,,,,
306,11:47:27,103,582.52,391.24527805897475,14.378541638325272,38.80121137389441,9.874232804091044
307,11:47:37,100,600.0,,,,
308,11:47:47,106,566.04,347.4048264750072,14.119154145270878,37.19993460823746,10.160087678393971
309,11:47:52,107,560.75,,,,
310,11:47:57,109,550.46,317.18620675842993,14.470600996467933,37.317656828687326,10.680705185768689
311,11:48:02,111,540.54,,,,
312,11:48:07,109,550.46,310.9049441567357,13.134022998082983,40.29675239914958,10.604999591066973
313,11:48:12,107,560.75,,,,
314,11:48:17,106,566.04,335.4990308321337,12.068603493509293,42.21292119670449,10.234850726207743
315,11:48:22,106,566.04,,,,
316,11:48:27,105,571.43,395.0550450570397,11.912279145440918,41.29741090663961,10.198719707564742
317,11:48:32,103,582.52,,,,
318,11:48:37,101,594.06,477.87233262264357,11.859914350097078,39.21917650687673,10.225113940785251
319,11:48:42,102,588.24,,,,
320,11:48:47,102,588.24,567.8270504772328,11.323039295013517,36.6739125120129,10.269041645963402
321,11:48:52,102,588.24,,,,
322,11:48:57,101,594.06,643.8347085433786,10.267479485440536,34.2549171468082,9.988666638970885
323,11:49:02,103,582.52,,,,
324,11:49:17,103,582.52,690.700329496542,8.694131136342042,33.19450785898174,9.762960825570937
325,11:49:22,103,582.52,,,,
326,11:49:32,104,576.92,702.1223141542056,7.3887365842194885,32.90569400512902,9.668102403348488
327,11:49:37,107,560.75,,,,
328,11:49:42,108,555.56,686.0482307485373,6.461733652187959,33.09091155145356,9.927975830028636
329,11:49:47,109,550.46,,,,
330,11:49:57,110,545.45,632.6465133472472,5.590543939338053,34.003463869771515,9.814399042805865
331,11:50:07,111,540.54,,,,
332,11:50:12,112,535.71,564.6995089959016,4.847128976662529,35.546045139526065,9.82584555223247
333,11:50:27,112,535.71,,,,
334,11:50:32,111,540.54,481.55616363625774,4.164321221723889,37.29138542749572,9.768764152195741
335,11:50:37,111,540.54,,,,
336,11:50:47,113,530.97,384.78788887176574,3.5399392032652917,38.11654771398707,9.704372883459525
337,11:50:52,115,521.74,,,,
338,11:50:57,117,512.82,306.7255878179997,3.2098942720056973,38.83173626805575,9.79288329682868
339,11:51:07,118,508.47,,,,
340,11:51:17,117,512.82,252.01677434695824,3.1843172019295953,39.623120607719386,9.7974354203703
341,11:51:22,116,517.24,,,,
342,11:51:27,117,512.82,228.35117126020793,3.794471442168242,38.59850187427971,9.626582880710252
343,11:51:32,119,504.2,,,,
344,11:51:37,118,508.47,237.89398977639445,5.2530553875478505,36.82115895093193,9.619469627706474
345,11:51:42,117,512.82,,,,
346,11:51:47,116,517.24,269.03697503864333,7.934124526332967,34.89827357638546,9.65880268914088
347,11:51:52,109,550.46,,,,
348,11:51:57,104,576.92,321.9469714273729,13.746196029320448,31.434793407487625,10.692566366883309
349,11:52:02,102,588.24,,,,
350,11:52:07,100,600.0,364.56217686482785,21.219249064610022,28.45691437085551,11.091890584327533
351,11:52:12,98,612.24,,,,
352,11:52:17,96,625.0,402.19532793692156,23.626668686270083,29.000151079127917,10.80103783751112
353,11:52:22,95,631.58,,,,
354,11:52:32,97,618.56,445.19895531009377,25.08674475624911,32.2165687661058,10.967038184059184
355,11:52:37,99,606.06,,,,
356,11:52:42,100,600.0,512.8281625715399,24.690778834101323,33.873387965258175,11.127508293249056
357,11:52:47,101,594.06,,,,
358,11:52:52,100,600.0,606.9183332591423,24.717672050103094,34.061965708372824,9.773376789909971
359,11:53:02,101,594.06,,,,
360,11:53:07,104,576.92,747.3913361938944,24.342670225267415,34.794096806962,9.707061179095033
361,11:53:12,106,566.04,,,,
362,11:53:22,107,560.75,891.870451487044,25.249353177861355,34.65711718347887,9.930848659708833
363,11:53:27,110,545.45,,,,
364,11:53:32,113,530.97,1046.9022537973567,25.94612965296153,34.703069183798554,10.061719636365158
365,11:53:37,112,535.71,,,,
366,11:53:47,111,540.54,1193.960740841671,25.695161877124576,35.20834058421209,10.265613096396038
367,11:53:52,110,545.45,,,,
368,11:54:02,111,540.54,1318.0890960047907,25.71937270082422,35.25380373166872,10.056001457145994
369,11:54:07,112,535.71,,,,
370,11:54:12,113,530.97,1429.4189529100206,25.79863995865744,34.95176152461373,10.069756396137443
371,11:54:27,113,530.97,,,,
372,11:54:32,115,521.74,1505.1676372730424,25.527581185892863,34.8145634721319,10.058192822626875
373,11:54:37,113,530.97,,,,
374,11:54:42,108,555.56,1548.0037186506333,25.261954718469436,34.651105070578105,10.095876204001838
375,11:54:47,106,566.04,,,,
376,11:54:52,102,588.24,1534.0517430926823,24.85438225612406,34.1997327236244,10.76421471206083
377,11:54:57,101,594.06,,,,
378,11:55:02,102,588.24,1457.602870642882,23.9796438485439,34.864545057717756,10.987799356280469
379,11:55:17,102,588.24,,,,
380,11:55:22,103,582.52,1336.9959899932862,22.662003143331,35.5130388408861,10.971779477275286
381,11:55:27,104,576.92,,,,
382,11:55:37,103,582.52,1180.0170691796102,20.675882932676064,35.73520395626583,10.987245574124682
383,11:55:42,101,594.06,,,,
384,11:55:47,97,618.56,1038.6377792142666,18.364703821221322,36.00016235791051,11.117610042685632
385,11:55:52,92,652.17,,,,
386,11:55:57,91,659.34,907.6655262388715,15.079506547694415,38.95431328453097,12.531396163074502
387,11:56:02,89,674.16,,,,
388,11:56:07,88,681.82,829.3555910933744,12.036924656541288,43.29236199023883,12.617642814887478
389,11:56:17,88,681.82,,,,
390,11:56:22,85,705.88,810.3629068123012,10.336624724575849,47.07259686779082,12.634477610482989
391,11:56:27,84,714.29,,,,
392,11:56:32,85,705.88,849.6023517948595,9.550240401537568,52.43224288429354,13.118307895487753
393,11:56:42,84,714.29,,,,
394,11:56:47,83,722.89,918.0278252464578,8.81773732840273,55.81689541048754,13.15630445599278
395,11:56:52,81,740.74,,,,
396,11:56:57,80,750.0,992.8970845721611,8.33281903559911,59.86161460589323,13.428155464682161
397,11:57:07,81,740.74,,,,
398,11:57:12,82,731.71,1086.3520190558852,8.126909294268781,64.69556689257016,12.124564204244914
399,11:57:17,81,740.74,,,,
400,11:57:22,82,731.71,1167.2954138564285,8.669095440032613,69.18518082328772,12.037263232248803
401,11:57:27,85,705.88,,,,
402,11:57:32,87,689.66,1237.7727616799855,9.455008858777735,72.19501104958,12.4014352362284
403,11:57:37,89,674.16,,,,
404,11:57:42,91,659.34,1297.3325728420064,10.276759004200605,73.26224463765041,12.638220134309469
405,11:57:47,87,689.66,,,,
406,11:57:52,86,697.67,1363.7234589785915,11.64073405465452,74.03869787634362,13.380206978051946
407,11:57:57,87,689.66,,,,
408,11:58:02,89,674.16,1409.5646109647334,13.18797596365291,75.08601401984096,13.424178612807982
409,11:58:17,91,659.34,,,,
410,11:58:27,90,666.67,1444.3403087605784,15.32248739258357,75.21123971582861,13.523252235331851
411,11:58:32,87,689.66,,,,
412,11:58:37,73,821.92,1447.716318601502,17.89525561203858,74.79679462765385,13.848266450118192
413,11:58:54,76,789.47,,,,
414,11:58:59,77,779.22,1356.503246557342,16.984035378483988,80.14348545310109,23.68970300724406
415,11:59:09,78,769.23,,,,
416,11:59:19,80,750.0,1231.0299050849949,14.08141145188916,80.67242252442394,23.758120201526967
417,11:59:24,82,731.71,,,,
418,11:59:29,83,722.89,1096.0057918228274,10.052659971712576,79.03908160795248,24.038262993716945
419,11:59:34,85,705.88,,,,
420,11:59:39,84,714.29,991.8509130019876,6.938040859349594,75.37608215380489,24.17428313944639
421,11:59:44,86,697.67,,,,
422,11:59:49,87,689.66,924.4181730742531,4.738058978976478,70.06103087236127,24.284521777444645
423,11:59:59,88,681.82,,,,
424,12:00:04,93,645.16,915.5287319395475,3.7077916795552355,62.87318039692672,24.04626773195238
425,12:00:09,96,625.0,,,,
426,12:00:14,94,638.3,946.9501201075567,3.099599889185074,58.59496386940727,24.52846634472872
427,12:00:29,87,689.66,,,,
428,12:00:34,86,697.67,1029.8574726799695,2.711380214170419,55.73229097192751,25.645794579069616
429,12:00:39,86,697.67,,,,
430,12:00:49,87,689.66,1140.5084500575076,2.546177840163145,51.762219199815966,25.658301715795126
431,12:00:54,89,674.16,,,,
432,12:00:59,91,659.34,1262.3270831142067,2.5238477693738965,46.328756228872436,25.754240387928032
433,12:01:04,89,674.16,,,,
434,12:01:09,86,697.67,1373.636665580009,2.555618316952418,41.13568826630785,25.637427678282847
435,12:01:24,85,705.88,,,,
436,12:01:34,86,697.67,1472.7290119651536,2.615444913929792,38.76779695803712,25.413193745110632
437,12:01:39,85,705.88,,,,
438,12:01:44,85,705.88,1535.8106258300804,2.69193438700936,38.03138234164421,25.35550924315249
439,12:01:49,85,705.88,,,,
440,12:01:54,85,705.88,1547.854532150639,2.7633561186647118,37.75065945146401,25.121462894488914
441,12:02:04,86,697.67,,,,
442,12:02:19,87,689.66,1505.1112875250537,2.816996550074718,37.741820927161946,25.091365658573558
443,12:02:24,85,705.88,,,,
444,12:02:29,84,714.29,1419.8093811623019,2.828697812562244,37.77655079597417,25.165499261115887
445,12:02:34,83,722.89,,,,
446,12:02:39,82,731.71,1269.3066820252752,2.767663508282006,37.44008688776331,25.059982450276436
447,12:02:54,82,731.71,,,,
448,12:03:09,84,714.29,1086.3208746078699,2.6199067466677333,36.903271260893696,25.023514329281465
449,12:03:14,85,705.88,,,,
450,12:03:29,85,705.88,887.9469412023849,2.3757603020295863,36.3067033002256,25.109450168315153
451,12:03:34,84,714.29,,,,
452,12:03:39,82,731.71,704.7763174384208,2.090992117450197,36.100906127471234,24.757678957182932
453,12:03:44,80,750.0,,,,
