,time,value,RRI,hf,lf/hf,sdnn,rmssd
322,00:48:20,63,952.38,272.1239348359549,3.1392349621720768,35.282546772809795,23.715946284373004
323,00:48:35,63,952.38,,,,
324,00:48:40,62,967.74,226.11038348587093,2.4538676151173813,33.912948059430526,22.743265789580676
325,00:48:55,63,952.38,,,,
326,00:49:00,65,923.08,203.21316561124706,1.9526951221126296,34.28424080226593,22.861371751654524
327,00:49:05,66,909.09,,,,
328,00:49:20,66,909.09,212.58283651697712,1.716844702362591,34.28424080226592,23.160407234444442
329,00:49:35,66,909.09,,,,
330,00:49:50,66,909.09,250.23738061340188,1.604034648284273,33.73975956569668,23.08386210745331
331,00:49:55,64,937.5,,,,
332,00:50:00,63,952.38,315.9668977641074,1.6167199923770497,31.633720528084897,23.070772657637818
333,00:50:15,63,952.38,,,,
334,00:50:30,63,952.38,415.2589861251067,1.6500626293943432,30.506405138085015,23.087250877079864
335,00:50:45,63,952.38,,,,
336,00:50:50,65,923.08,533.0121256945113,1.70246275303317,30.21900930655054,22.135059825294988
337,00:50:55,69,869.57,,,,
338,00:51:00,71,845.07,644.4043233668531,1.7387095110443263,31.626512138407175,23.687576740492794
339,00:51:15,70,857.14,,,,
340,00:51:20,67,895.52,749.9479961290133,1.7774273092138002,35.674534095037025,23.80534968172886
341,00:51:25,65,923.08,,,,
342,00:51:30,64,937.5,826.938670095482,1.8091390710278095,35.90249284108392,24.74383741047291
343,00:51:45,64,937.5,,,,
344,00:51:55,65,923.08,874.4408643685862,1.8553037135012922,35.684905586742055,24.474086003654687
345,00:52:10,65,923.08,,,,
346,00:52:20,67,895.52,890.0731556085847,1.92878765456034,35.55767379733314,24.397457043800326
347,00:52:25,69,869.57,,,,
348,00:52:35,67,895.52,881.7253506577239,2.0525644908145892,36.83947012847686,24.909548861627268
349,00:52:40,66,909.09,,,,
350,00:52:45,67,895.52,856.933590921715,2.239136170685129,37.161454465066136,25.179203801582627
351,00:52:50,68,882.35,,,,
352,00:53:05,68,882.35,828.75026033695,2.5188884951027215,37.95953575983301,25.24471922956546
353,00:53:15,67,895.52,,,,
354,00:53:25,68,882.35,807.3445719838572,2.9379507953104294,38.62083729051467,24.54771338950049
355,00:53:30,69,869.57,,,,
356,00:53:40,64,937.5,794.4470578029193,3.572744989272621,39.79697507784906,24.595621105209375
357,00:53:45,66,909.09,,,,
358,00:53:50,69,869.57,789.2856621962791,4.297634765473566,39.82574542956363,26.6710731095756
359,00:54:00,70,857.14,,,,
360,00:54:05,68,882.35,783.9511362806495,4.799845244888085,41.62852122950204,27.173237133741186
361,00:54:10,66,909.09,,,,
362,00:54:15,66,909.09,772.7487002048815,4.981721965799994,42.060774350203964,27.675756612631805
363,00:54:25,67,895.52,,,,
364,00:54:40,66,909.09,746.7116299817154,4.754735873389185,42.19144998064641,27.666983270051443
365,00:54:50,64,937.5,,,,
366,00:55:00,65,923.08,697.5721231294896,4.156349535272811,41.970914251443716,27.949478765538842
367,00:55:15,65,923.08,,,,
368,00:55:20,67,895.52,623.5237758520824,3.3472883889218945,41.12409906512686,25.170110837893358
369,00:55:25,68,882.35,,,,
370,00:55:30,69,869.57,526.8084460312473,2.572053920880753,30.79192230479431,22.483499573269818
371,00:55:35,68,882.35,,,,
372,00:55:40,64,937.5,437.7161285046227,1.9928450356478868,30.25089899760443,22.11318966460643
373,00:55:45,64,937.5,,,,
374,00:55:50,65,923.08,344.9662490698917,1.4692337016972854,29.508303794985274,23.37199510315797
375,00:55:55,68,882.35,,,,
376,00:56:00,71,845.07,269.1774169616835,1.07831324950764,27.76543992161507,23.706843625710217
377,00:56:05,72,833.33,,,,
378,00:56:10,71,845.07,221.89808884379565,0.8536191417020985,30.61860335462339,24.273363750314903
379,00:56:20,73,821.92,,,,
380,00:56:25,72,833.33,200.59238223217758,0.760035801968786,33.58123631811463,24.554962630717196
381,00:56:30,71,845.07,,,,
382,00:56:35,70,857.14,199.27371748091164,0.7506585939775274,35.15832947959726,24.23685694750615
383,00:56:40,68,882.35,,,,
384,00:56:55,68,882.35,213.18350232386356,0.7965534208134615,33.648375188355324,24.563564148418468
385,00:57:00,69,869.57,,,,
386,00:57:05,70,857.14,256.3344924379357,0.9799535377244252,31.505091133766594,24.273065571635108
387,00:57:10,68,882.35,,,,
388,00:57:15,68,882.35,311.3797271850357,1.226923228331639,31.365200880684853,23.121852372655113
389,00:57:20,68,882.35,,,,
390,00:57:25,68,882.35,382.9543428892106,1.564205837914929,30.39857828375316,22.396097282102243
391,00:57:30,67,895.52,,,,
392,00:57:40,68,882.35,469.0127408865558,1.9965099240481088,30.042503156667337,22.031347055076417
393,00:57:50,66,909.09,,,,
394,00:58:05,66,909.09,550.946430545581,2.457010581354245,28.53184056238838,22.34432425764118
395,00:58:20,66,909.09,,,,
396,00:58:25,66,909.09,631.882548720312,2.998706326100304,27.952084850869426,21.994720563195635
397,00:58:30,68,882.35,,,,
398,00:58:40,65,923.08,694.4719738741027,3.5254780900180305,27.993085129389087,21.699638622026185
399,00:58:45,63,952.38,,,,
400,00:58:50,64,937.5,728.0235384293356,4.068058883615528,29.698869231549082,22.68775386657313
401,00:58:55,64,937.5,,,,
402,00:59:10,64,937.5,726.6719384854946,4.5104392655509615,31.178745002953267,22.709316662227113
403,01:01:47,63,952.38,,,,
404,01:01:52,65,923.08,682.1701966730246,4.801920055293232,32.95426081893582,22.65286245821972
405,01:01:57,64,937.5,,,,
406,01:02:12,64,937.5,612.287932358822,4.947203634271991,33.5466907422342,20.914339285645674
407,01:02:17,66,909.09,,,,
408,01:02:27,64,937.5,522.8497181713971,4.822660269355197,33.5466907422342,20.137911956287414
409,01:02:32,64,937.5,,,,
410,01:02:47,64,937.5,414.96051988439154,4.295802076630993,33.838872179908165,20.146564248536475
411,01:02:57,65,923.08,,,,
412,01:03:02,68,882.35,318.5393986915582,3.553631485444242,34.339016928745245,19.888068056510868
413,01:03:07,69,869.57,,,,
414,01:03:12,67,895.52,237.602221088469,2.7297758591280026,34.65141738126468,20.62057561697806
415,01:03:17,66,909.09,,,,
416,01:03:27,67,895.52,179.6685235995913,2.028944287751423,34.198378214321735,20.542480475386427
417,01:03:32,68,882.35,,,,
418,01:03:37,69,869.57,145.14512360393542,1.5885330959370152,33.86383257659283,20.341834795739118
419,01:03:52,70,857.14,,,,
420,01:03:57,69,869.57,132.1723473922162,1.3706650333006976,34.46803048848456,20.332329689739066
421,01:04:12,69,869.57,,,,
422,01:04:22,70,857.14,135.66913299454748,1.3332197113614315,34.614589509308914,18.73904136898607
423,01:04:37,68,882.35,,,,
