,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd
0,00:00:04,79,4,759.49,,,,
1,00:00:09,78,9,769.23,,,,
2,00:00:14,77,14,779.22,,,,
3,00:00:19,76,19,789.47,,,,
4,00:00:29,76,29,789.47,,,,
5,00:00:44,76,44,789.47,,,,
6,00:00:49,77,49,779.22,,,,
7,00:00:59,75,59,800.0,,,,
8,00:01:14,75,74,800.0,,,,
9,00:01:19,75,79,800.0,,,,
10,00:01:29,76,89,789.47,,,,
11,00:01:44,79,104,759.49,,,,
12,00:01:49,80,109,750.0,,,,
13,00:02:04,80,124,750.0,,,,
14,00:02:19,80,139,750.0,,,,
15,00:02:24,78,144,769.23,,,,
16,00:02:29,76,149,789.47,,,,
17,00:02:44,77,164,779.22,,,,
18,00:02:54,76,174,789.47,,,,
19,00:03:09,76,189,789.47,,,,
20,00:03:14,77,194,779.22,,,,
21,00:03:24,78,204,769.23,,,,
22,00:03:29,81,209,740.74,,,,
23,00:03:34,82,214,731.71,,,,
24,00:03:39,82,219,731.71,,,,
25,00:03:44,80,224,750.0,,,,
26,00:03:49,79,229,759.49,,,,
27,00:03:54,80,234,750.0,,,,
28,00:04:04,81,244,740.74,,,,
29,00:04:14,82,254,731.71,,,,
30,00:04:19,83,259,722.89,,,,
31,00:04:29,82,269,731.71,,,,
32,00:04:39,81,279,740.74,,,,
33,00:04:44,80,284,750.0,,,,
34,00:04:49,80,289,750.0,,,,
35,00:05:04,79,304,759.49,,,,
36,00:05:09,78,309,769.23,,,,
37,00:05:14,77,314,779.22,,,,
38,00:05:19,75,319,800.0,,,,
39,00:05:29,74,329,810.81,,,,
40,00:05:34,73,334,821.92,,,,
41,00:05:39,73,339,821.92,,,,
42,00:05:44,72,344,833.33,,,,
43,00:05:49,69,349,869.57,,,,
44,00:06:04,69,364,869.57,,,,
45,00:06:14,70,374,857.14,,,,
46,00:06:19,69,379,869.57,,,,
47,00:06:24,70,384,857.14,,,,
48,00:06:29,71,389,845.07,,,,
49,00:06:34,72,394,833.33,,,,
50,00:06:39,72,399,833.33,398.10099286223317,4.965802642026214,39.84786306154232,12.917465632520454
51,00:06:44,73,404,821.92,,,,
52,00:06:49,74,409,810.81,461.9776100805559,5.979115433081956,40.6069359492153,12.86642950329521
53,00:06:54,75,414,800.0,,,,
54,00:07:09,76,429,789.47,550.0363668706491,7.736695201584168,40.797459366675156,12.97323075901029
55,00:07:19,77,439,779.22,,,,
