,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd
0,00:00:00,92,0,652.17,,,,
1,00:00:05,93,5,645.16,,,,
2,00:00:10,92,10,652.17,,,,
3,00:00:25,92,25,652.17,,,,
4,00:00:40,92,40,652.17,,,,
5,00:00:41,91,41,659.34,,,,
6,00:00:46,90,46,666.67,,,,
7,00:01:01,90,61,666.67,,,,
8,00:01:16,90,76,666.67,,,,
9,00:01:21,89,81,674.16,,,,
10,00:01:26,88,86,681.82,,,,
11,00:01:31,86,91,697.67,,,,
12,00:01:46,86,106,697.67,,,,
13,00:01:51,88,111,681.82,,,,
14,00:01:56,90,116,666.67,,,,
15,00:02:11,89,131,674.16,,,,
16,00:02:26,89,146,674.16,,,,
17,00:02:41,89,161,674.16,,,,
18,00:02:51,90,171,666.67,,,,
19,00:02:56,89,176,674.16,,,,
20,00:03:11,89,191,674.16,,,,
21,00:03:26,90,206,666.67,,,,
22,00:03:36,91,216,659.34,,,,
23,00:03:51,90,231,666.67,,,,
24,00:04:01,90,241,666.67,,,,
25,00:04:16,92,256,652.17,,,,
26,00:04:21,94,261,638.3,,,,
27,00:04:26,95,266,631.58,,,,
28,00:04:31,93,271,645.16,,,,
29,00:04:36,90,276,666.67,,,,
30,00:04:51,90,291,666.67,,,,
31,00:05:06,91,306,659.34,,,,
32,00:05:11,91,311,659.34,,,,
33,00:05:26,92,326,652.17,,,,
34,00:05:36,91,336,659.34,,,,
35,00:05:51,91,351,659.34,,,,
36,00:06:01,92,361,652.17,,,,
37,00:06:06,92,366,652.17,,,,
38,00:06:11,92,371,652.17,,,,
39,00:06:26,92,386,652.17,,,,
40,00:06:41,93,401,645.16,,,,
41,00:06:56,93,416,645.16,,,,
42,00:07:01,94,421,638.3,,,,
43,00:07:11,93,431,645.16,,,,
44,00:07:16,92,436,652.17,,,,
45,00:07:26,93,446,645.16,,,,
46,00:07:31,94,451,638.3,,,,
47,00:07:36,95,456,631.58,,,,
48,00:07:41,94,461,638.3,,,,
49,00:07:46,92,466,652.17,,,,
50,00:07:51,92,471,652.17,66.7379532401353,1.1200402517475367,14.931768603640128,8.151811617859007
51,00:08:01,95,481,631.58,,,,
52,00:08:06,96,486,625.0,55.413861720616325,0.9452309958619142,15.303821163489905,8.549755337232195
53,00:08:11,97,491,618.56,,,,
54,00:08:21,97,501,618.56,45.886526702520044,0.8047822955848082,16.929096647669134,8.650336197312242
55,00:08:26,96,506,625.0,,,,
56,00:08:31,94,511,638.3,36.91966604153501,0.6859403388246063,18.33154114789978,8.574907984274544
57,00:08:36,93,516,645.16,,,,
58,00:08:41,92,521,652.17,30.85411630101418,0.6256229765620399,18.41418765905401,8.837389147184552
59,00:08:46,92,526,652.17,,,,
60,00:09:01,92,541,652.17,27.00026611178931,0.5991228697528082,18.125406572779863,8.761275300888505
61,00:09:16,92,556,652.17,,,,
62,00:09:31,92,571,652.17,26.076516625045404,0.6315011771342046,16.50285196008031,8.463625411254958
63,00:09:41,91,581,659.34,,,,
64,00:09:46,92,586,652.17,28.359544945189665,0.7305288774598139,14.58949988791911,7.9291231468272
65,00:09:56,93,596,645.16,,,,
66,00:10:11,93,611,645.16,33.26821503370616,0.8591326862523853,14.053278390119653,7.986120102134338
67,00:10:16,92,616,652.17,,,,
68,00:10:21,91,621,659.34,40.392437816139704,0.9907205838834346,13.198948665615417,7.977222164976204
69,00:10:26,89,626,674.16,,,,
70,00:10:41,90,641,666.67,49.8201504384844,1.124119154227438,13.043860654557385,8.24758319578702
71,00:10:46,92,646,652.17,,,,
72,00:10:56,91,656,659.34,60.94670952846174,1.2753143806436555,12.5509240833868,8.43901278199611
73,00:11:06,89,666,674.16,,,,
74,00:11:11,94,671,638.3,72.30911765570798,1.4380354393475119,12.809519369976218,8.697809130664416
75,00:11:21,93,681,645.16,,,,
76,00:11:26,92,686,652.17,81.64327789317403,1.576741722548534,12.63678747118257,9.728261585164518
77,00:11:31,91,691,659.34,,,,
78,00:11:46,90,706,666.67,89.10135505767538,1.7317750034265544,12.408705541856085,9.591970281310873
79,00:11:56,91,716,659.34,,,,
80,00:12:01,90,721,666.67,92.28664255913385,1.8372791191619595,12.477197886626666,9.20632712777867
81,00:12:11,90,731,666.67,,,,
82,00:12:16,91,736,659.34,91.44080779792904,1.9224121355187016,12.637837197100152,9.20632712777867
83,00:12:26,93,746,645.16,,,,
84,00:12:31,94,751,638.3,86.3261059220055,1.9232404156286425,12.647549482740418,9.373268547593526
85,00:12:36,98,756,612.24,,,,
86,00:12:41,98,761,612.24,77.90994440176887,1.7988092815720604,13.596910057143159,10.081124309665991
