,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd
0,12:57:16,70,46636,857.14,,,,
1,16:53:17,70,60797,857.14,,,,
2,16:54:53,70,60893,857.14,,,,
3,16:55:05,70,60905,857.14,,,,
4,16:55:21,70,60921,857.14,,,,
5,16:55:36,70,60936,857.14,,,,
6,16:55:41,75,60941,800.0,,,,
7,16:55:46,74,60946,810.81,,,,
8,16:55:51,72,60951,833.33,,,,
9,16:55:56,73,60956,821.92,,,,
10,16:56:01,75,60961,800.0,,,,
11,16:56:16,75,60976,800.0,,,,
12,16:56:21,76,60981,789.47,,,,
13,16:56:26,77,60986,779.22,,,,
14,16:56:41,77,61001,779.22,,,,
15,16:56:46,79,61006,759.49,,,,
16,16:56:51,77,61011,779.22,,,,
17,16:56:56,76,61016,789.47,,,,
18,16:57:06,77,61026,779.22,,,,
19,16:57:21,78,61041,769.23,,,,
20,16:57:26,79,61046,759.49,,,,
21,16:57:41,79,61061,759.49,,,,
22,16:57:46,81,61066,740.74,,,,
23,16:57:51,82,61071,731.71,,,,
24,16:58:06,82,61086,731.71,,,,
25,16:58:16,80,61096,750.0,,,,
26,16:58:21,79,61101,759.49,,,,
27,16:58:26,80,61106,750.0,,,,
28,16:58:31,81,61111,740.74,,,,
29,16:58:37,81,61117,740.74,,,,
30,16:58:42,80,61122,750.0,,,,
31,16:58:57,80,61137,750.0,,,,
32,16:59:02,81,61142,740.74,,,,
33,16:59:07,82,61147,731.71,,,,
34,16:59:22,82,61162,731.71,,,,
35,16:59:27,85,61167,705.88,,,,
36,16:59:32,87,61172,689.66,,,,
37,16:59:37,90,61177,666.67,,,,
38,16:59:47,87,61187,689.66,,,,
39,16:59:52,86,61192,697.67,,,,
40,16:59:57,84,61197,714.29,,,,
41,17:00:02,83,61202,722.89,,,,
42,17:00:07,84,61207,714.29,,,,
43,17:00:12,86,61212,697.67,,,,
44,17:00:17,88,61217,681.82,,,,
45,17:00:22,88,61222,681.82,,,,
46,17:00:32,89,61232,674.16,,,,
47,17:00:37,90,61237,666.67,,,,
48,17:00:47,91,61247,659.34,,,,
49,17:00:52,92,61252,652.17,,,,
50,17:01:02,89,61262,674.16,110.98124972928704,1.403030756043614,58.01319015428776,14.574576900779478
51,17:01:07,87,61267,689.66,,,,
52,17:01:12,86,61272,697.67,127.51196446131425,1.5533499282545034,55.68174147266384,15.072820788777804
53,17:01:17,83,61277,722.89,,,,
54,17:01:22,79,61282,759.49,153.607264931752,1.7685314361725408,51.336615563457286,15.539623416233981
55,17:01:27,78,61287,769.23,,,,
56,17:01:35,78,61295,769.23,196.4027834998256,2.1240554014654696,45.79787522074244,14.287116288346464
57,17:01:45,77,61305,779.22,,,,
58,17:02:00,77,61320,779.22,247.58932778909573,2.5269449697018165,44.307092315210355,13.90768140420309
59,17:02:05,79,61325,759.49,,,,
60,17:02:10,80,61330,750.0,320.55588200991076,3.193100732230132,40.8078328420575,13.7442788839872
61,17:02:15,78,61335,769.23,,,,
62,17:02:25,76,61345,789.47,410.2754636589273,4.1546875830346774,38.93435945647129,14.000967167758562
63,17:02:30,77,61350,779.22,,,,
64,17:02:45,76,61365,789.47,520.4695848604695,5.506162185902729,38.93435945647129,14.29641356481851
65,17:02:55,77,61375,779.22,,,,
66,17:03:00,78,61380,769.23,647.3165537814458,7.480620780008043,39.58332140213212,13.88477642335413
67,17:03:05,77,61385,779.22,,,,
68,17:03:10,74,61390,810.81,786.50075396102,10.37009457976993,39.09598465733446,13.877039471364059
69,17:03:15,75,61395,800.0,,,,
70,17:03:20,76,61400,789.47,910.3832825147819,13.14264827779786,40.89463807176204,14.537885411740525
71,17:03:27,77,61407,779.22,,,,
72,17:03:42,77,61422,779.22,1008.3808963008528,15.717699255492604,41.825911371799585,14.442381227145477
73,17:03:57,77,61437,779.22,,,,
74,17:04:02,76,61442,789.47,1057.5081935823546,17.036473849512653,42.72463478259496,14.38465416720903
75,17:04:12,76,61452,789.47,,,,
