Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
708,01:26:06,65,5166,923.08,974.1885315816376,9.277093707808495,44.336982582149126,23.58323799408626,start,-0.38,0,BPM
1068,02:16:27,60,8187,1000.0,135.10797805140444,2.0731618344239098,43.03690586376455,29.864799428389937,stop,16.99,7,BPM
1338,02:56:46,54,10606,1111.11,2647.5028236068115,3.502898367733424,50.44677164121016,37.23231773168936,start,-0.37,0,BPM
1476,03:20:05,53,12005,1132.08,160.93108018212294,1.6102743638245645,18.81426578261229,16.818973251197292,stop,0.23,18,BPM
1566,03:30:54,55,12654,1090.91,1594.7154418110222,17.196442067419323,49.4103506569303,28.754688206926367,start,-0.27,0,BPM
1674,03:43:07,57,13387,1052.63,3808.961242643775,10.834510203254773,90.06758424423202,34.58418932142848,stop,0.2,9,BPM
1824,04:03:52,57,14632,1052.63,833.9673503610994,4.169192031239489,79.61223275402865,40.76205463368088,start,-0.44,0,BPM
2160,04:48:41,54,17321,1111.11,1408.9466059678305,9.089701185515018,115.0690509608053,33.157018803239346,stop,0.21,10,BPM
2166,04:49:21,67,17361,895.52,1175.9117172995475,12.499085560026296,107.5544414331644,35.09508777185613,start,-0.21,0,BPM
2238,04:58:33,58,17913,1034.48,994.0617321803556,4.214694057437221,40.19040260905024,30.1113723177331,stop,0.21,5,BPM
2832,06:20:38,55,22838,1090.91,494.9265367745555,1.6416843123539424,26.158291188805972,24.052442448847067,start,-0.23,0,BPM
3306,07:18:46,53,26326,1132.08,602.796963186592,2.1551580359582965,75.94006286808143,37.73359884284367,stop,0.38,11,BPM
3312,07:19:46,64,26386,937.5,289.2172710335454,1.1839547267770172,70.66021533640944,29.49912942333543,start,-0.22,0,BPM
3600,07:59:18,50,28758,1200.0,1743.4602275340487,14.948621874200985,57.90076167275964,36.46322441438602,stop,0.2,6,BPM
3630,08:03:29,61,29009,983.61,4961.463761473834,10.131073359067887,118.53185836813697,46.78006000729064,start,-0.24,0,BPM
3672,08:08:09,49,29289,1224.49,3346.0273491681723,18.059050289641387,90.98246641938816,35.73341467715891,stop,0.22,12,BPM
3840,08:29:34,55,30574,1090.91,2787.2155571616527,3.4693088080683863,75.50899587547464,44.569833487941786,start,-0.23,0,BPM
4032,08:56:39,53,32199,1132.08,1905.0429809619409,4.789731277012251,41.07270599802258,33.32338337551931,stop,0.22,6,BPM
