Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
30,00:03:22,67,202,895.52,,,,,start,17.75,0,BPM
90,00:09:35,58,575,1034.48,2203.361569910191,6.394363845264604,61.717685112724936,37.8348379844043,stop,0.29,9,BPM
852,02:14:56,76,8096,789.47,713.507729492202,36.87194400288412,31.89068421073106,13.102082635510856,start,-0.57,0,BPM
1308,03:12:47,59,11567,1016.95,393.92069855271706,2.2665696029577167,25.243911818859765,19.167106708938547,stop,0.32,14,BPM
1314,03:13:42,65,11622,923.08,563.2319392955513,4.243728288456797,24.96407884729332,19.389511155703318,start,15.76,0,BPM
1338,03:16:18,63,11778,952.38,4819.414337877481,3.317150016156191,68.44639285407737,40.97528311715018,stop,0.2,9,BPM
1536,03:37:16,72,13036,833.33,1388.09680849225,6.099938835596364,53.427592023490746,27.885055320082863,start,-0.32,0,BPM
1602,03:45:02,71,13502,845.07,777.0775685693179,7.074513635322735,35.00177301631611,23.978087062642707,stop,0.27,-7,BPM
1608,03:45:33,89,13533,674.16,1218.446911667808,6.843837275414133,39.54449254256502,27.173533154185765,start,16.27,0,BPM
1830,04:13:57,59,15237,1016.95,1504.3350036987224,8.8056011095475,39.05502536636416,21.490725906771985,stop,0.25,11,BPM
2148,04:54:29,62,17669,967.74,217.66497581901257,0.5753903961211547,30.698481049972354,26.68377493717784,start,-0.23,0,BPM
2304,05:15:33,80,18933,750.0,806.4664096082398,22.177116447379174,116.11453711727566,16.38240563182693,stop,0.47,-16,BPM
2424,05:29:05,58,19745,1034.48,1429.0155499737718,3.41536235592173,85.90515410542925,49.06491241826734,start,-0.33,0,BPM
2496,05:36:57,61,20217,983.61,468.1831890193618,0.9956057274545828,59.51269509190492,31.079341521141583,stop,0.24,16,BPM
2754,06:10:21,81,22221,740.74,65.87125271567257,1.6808309398306909,43.46660912958924,13.387467639397618,start,-0.28,0,BPM
2826,06:18:38,58,22718,1034.48,2314.834001510152,6.166503645938143,47.79396746324317,34.985334740985024,stop,0.22,19,BPM
3348,07:25:26,57,26726,1052.63,2688.519460750623,3.27399405403948,62.38974003171109,34.74637041681991,start,-0.23,0,BPM
3366,07:27:26,57,26846,1052.63,2350.7946483306014,4.611681733729716,69.24126778688195,38.15702289118437,stop,0.23,7,BPM
3468,07:40:47,59,27647,1016.95,1687.5524372332354,3.217562320203072,56.657660699672256,30.959011282530284,start,-0.42,0,BPM
3534,07:48:03,66,28083,909.09,2053.7595428658105,6.158546061251676,52.87607943260605,35.54612809363319,stop,0.24,15,BPM
3594,07:55:09,71,28509,845.07,9597.776282033044,4.929093234155772,113.10709184373428,56.94208326834184,start,-0.21,0,BPM
3798,08:17:06,62,29826,967.74,932.0824932768354,3.0048771289146896,44.16329060869169,28.615525684566443,stop,0.23,13,BPM
3858,08:23:11,61,30191,983.61,810.625319490884,3.3509778921173496,44.670650144435214,29.167077400412133,start,-0.24,0,BPM
3888,08:26:17,69,30377,869.57,1159.8378083598668,1.970377450798179,58.26445485850856,31.592654015690133,stop,0.22,2,BPM
3906,08:27:52,62,30472,967.74,1352.6908006679676,7.893824174082415,78.7622042104056,36.95729217485988,start,-0.22,0,BPM
4110,08:58:14,62,32294,967.74,3069.4558037855872,4.62235777284621,90.81071712015908,50.06125486616881,stop,0.22,2,BPM
4944,14:47:19,73,53239,821.92,430.9184438042931,2.6399671858508693,60.09062348534207,21.591103657359827,start,-0.27,0,BPM
4998,15:12:48,83,54768,722.89,1091.2685799044625,3.744207704627753,67.0531879730333,33.376573050141445,stop,0.26,-12,BPM
