Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
42,00:05:28,61,328,983.61,,,,,start,-0.22,0,BPM
168,00:22:29,58,1349,1034.48,670.0237754071525,2.033991276201329,44.40882774716704,29.56142335917553,stop,0.25,7,BPM
282,00:37:44,76,2264,789.47,2091.1978758317828,21.124052546121007,79.98254552853699,28.681828848984672,start,51.63,0,BPM
438,00:57:25,58,3445,1034.48,813.7789781723696,12.537939886999666,42.7463542634495,21.049436416906463,stop,0.27,11,BPM
444,00:58:10,70,3490,857.14,731.9730171899284,10.343262604940596,47.01620188351056,31.595491863910727,start,-0.3,0,BPM
450,00:58:40,56,3520,1071.43,794.4556889396051,6.0773101596906205,50.14201529614845,35.636641656747464,stop,0.35,10,BPM
1008,02:02:30,66,7350,909.09,6324.753315964925,3.1411577440323257,96.15618823920732,48.51714851472622,start,-0.26,0,BPM
1014,02:03:00,57,7380,1052.63,8269.695458368713,3.969075486861081,97.79589728383812,50.05240099034171,stop,0.2,5,BPM
1974,04:03:40,76,14620,789.47,532.332264841218,2.703915353295109,117.5309675438602,23.926546396188883,start,-0.25,0,BPM
2022,04:08:35,54,14915,1111.11,1560.2863329207323,4.809373485397296,89.286401951409,27.27395460874716,stop,0.28,8,BPM
2478,05:03:30,57,18210,1052.63,4699.3988421175045,46.268744413262624,156.53242625131205,54.30423065790488,start,-0.31,0,BPM
2898,05:56:55,56,21415,1071.43,745.3814996834063,2.584336296677816,39.18015777957834,31.64708240090698,stop,0.38,4,BPM
3030,06:12:05,73,22325,821.92,800.5006357935373,10.119657740908512,87.36859097980188,37.2641478132118,start,-0.34,0,BPM
3054,06:14:20,68,22460,882.35,5920.456432650558,4.770085639009572,115.2969667059452,47.67932459544231,stop,0.29,6,BPM
3192,06:30:55,70,23455,857.14,4554.503658914237,3.642653214048838,141.36917249672277,38.65033558478279,start,-0.25,0,BPM
3198,06:31:40,63,23500,952.38,2124.7317947472184,2.631387511787933,124.69360903855988,38.447527825835145,stop,0.33,11,BPM
3294,06:42:50,60,24170,1000.0,1737.2982336691468,9.372215403984018,60.83508761850366,32.49337524317652,start,-0.23,0,BPM
3306,06:44:15,55,24255,1090.91,3395.434802532944,13.7522706786464,70.98497616986802,34.44595675452626,stop,0.24,6,BPM
4320,08:46:45,70,31605,857.14,3038.2861151907546,4.981970530774676,56.14155612487463,30.44456534726146,start,-0.25,0,BPM
4410,09:00:35,64,32435,937.5,640.1910200853133,7.1595535323237725,24.27009247562749,17.357297236232913,stop,0.43,7,BPM
5910,11:49:50,68,42590,882.35,1247.9016246878875,18.889767925733853,52.78703355204279,19.89621859262996,start,-0.26,0,BPM
5958,11:55:25,80,42925,750.0,216.1205153795715,1.3777045498896123,39.18941870360584,19.68839614740477,stop,0.65,-2,BPM
8058,16:16:17,67,58577,895.52,703.1443998812668,11.444742423574644,29.44763725319773,13.58752872065755,start,-0.22,0,BPM
8142,16:27:37,77,59257,779.22,5012.8727809905295,9.333103867040808,73.89970685203242,31.163536646640903,stop,0.57,-7,BPM
10422,22:08:06,71,79686,845.07,400.052720506881,5.411060756937182,59.189102594643074,24.319773260221226,start,-0.37,0,BPM
10458,22:12:27,60,79947,1000.0,5526.797516943677,3.994167719116357,80.2092948761589,50.9562908935948,stop,0.36,7,BPM
10464,22:13:07,64,79987,937.5,4243.06741478292,2.569324480124818,80.73875914077351,51.73653203432537,start,-0.25,0,BPM
10482,22:15:07,58,80107,1034.48,2956.3052118696546,1.885928047254164,79.29126100263355,61.59581631697969,stop,0.22,11,BPM
10602,22:30:27,72,81027,833.33,569.1493072167399,2.7840314521959653,49.63174395649689,23.982236410837636,start,-0.23,0,BPM
10926,23:14:57,64,83697,937.5,88.66142057348503,1.1951041623048304,18.45329487088517,17.254751963042608,stop,0.2,2,BPM
10980,23:20:57,73,84057,821.92,427.2669213204452,1.2058982775355054,58.56967830137479,36.36491062122657,start,-0.5,0,BPM
