Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
1068,02:43:57,68,9837,882.35,562.6888349800382,2.386457243004717,31.32185613391183,19.91139192953192,start,-0.23,0,BPM
1116,02:49:32,78,10172,769.23,732.6457171173633,3.0547760412525435,42.454583474579046,28.13382592582263,stop,0.31,11,BPM
1122,02:50:02,72,10202,833.33,847.0927204637258,3.765258022653088,41.79729874876937,26.743381595895336,start,-0.25,0,BPM
1758,04:11:30,65,15090,923.08,702.7755190277778,1.495765463113121,42.85363468308167,24.76871648524667,stop,0.26,13,BPM
1794,04:15:00,67,15300,895.52,4607.165371614499,31.7386624389176,78.24987211308583,28.80566550708597,start,-0.35,0,BPM
1806,04:16:05,61,15365,983.61,3021.2301862221725,8.240269397979391,82.95106369617287,30.73063395482277,stop,0.23,10,BPM
1848,04:20:10,80,15610,750.0,1608.4985161690597,14.620839770158057,69.64066305701294,25.858721143623352,start,-0.24,0,BPM
1932,04:29:01,65,16141,923.08,378.891240540955,3.8962156353783945,36.23326287785176,24.99840611245576,stop,0.23,11,BPM
2154,04:57:33,71,17853,845.07,132.61062809357816,1.060847286327392,28.731990170241552,20.142060977173205,start,-0.21,0,BPM
2376,05:23:51,70,19431,857.14,886.9623372067173,3.3206910750139103,41.699419968069925,34.03294298416264,stop,0.26,7,BPM
2424,05:29:46,79,19786,759.49,2481.9013877325806,11.611708561911636,53.73725591681611,28.046199640694905,start,-0.31,0,BPM
2436,05:31:01,65,19861,923.08,2599.8221518243904,13.162550387291104,69.91232732501473,31.22024980616241,stop,0.2,14,BPM
2442,05:31:51,67,19911,895.52,2612.6592595978195,14.561756307074162,78.59151442381405,29.39260433843722,start,-0.36,0,BPM
2550,05:43:28,63,20608,952.38,678.4778938252138,7.185806822138101,37.79657451275126,18.45213393997494,stop,0.33,14,BPM
2706,06:01:56,71,21716,845.07,202.94868997758988,2.426031901637912,25.093284637894,18.29487895336745,start,-0.23,0,BPM
2940,06:29:19,70,23359,857.14,101.87895749900386,1.9166925223927045,21.4661523609536,14.173228788307702,stop,0.21,4,BPM
3300,07:11:05,69,25865,869.57,867.6674746222327,6.966222558924697,40.421167911713525,18.203715812650863,start,-0.21,0,BPM
3336,07:15:20,67,26120,895.52,836.6860703923942,5.618553295438875,33.15972132277474,22.667729376848506,stop,0.96,7,BPM
5202,11:03:23,66,39803,909.09,2081.445935421698,5.909443564459794,85.76258605794801,25.697409144400027,start,-0.24,0,BPM
5352,11:26:06,63,41166,952.38,381.8489020649499,2.0134967498821115,28.78562608706799,18.13723084864784,stop,0.38,10,BPM
5472,11:39:04,65,41944,923.08,493.4014321765828,4.419529612107234,31.928830245675183,24.164082301411483,start,-0.28,0,BPM
5526,11:44:54,70,42294,857.14,2413.339983715327,11.74468506267895,62.38237290145612,31.333751835387226,stop,0.44,11,BPM
5580,11:50:44,70,42644,857.14,2466.305496883833,3.835175892991715,83.28318404904401,45.9827755684625,start,-0.3,0,BPM
5598,11:53:06,67,42786,895.52,1285.8612858520885,7.710191375173212,47.9834665845371,32.89608735496224,stop,0.52,7,BPM
5628,11:56:31,60,42991,1000.0,6668.689067262629,15.96164968056364,89.10140313973393,38.13060126802651,start,-0.22,0,BPM
5700,12:05:11,60,43511,1000.0,1757.0552592932077,6.315187321008266,83.96791111964093,32.7580106108975,stop,0.23,21,BPM
5868,12:26:26,79,44786,759.49,521.5092259224162,8.010816125855131,37.26728024058924,17.793093420464793,start,-0.27,0,BPM
6186,13:07:37,69,47257,869.57,761.5419897291748,13.30681076888088,44.025986991914735,13.14416662731155,stop,0.28,5,BPM
8220,17:20:56,76,62456,789.47,276.2484728141927,3.288992636433708,92.96421844484698,17.98967390885501,start,-0.22,0,BPM
8358,17:38:14,65,63494,923.08,889.8142534966373,3.857910996148521,33.010781108416005,23.06045152397924,stop,0.21,11,BPM
10092,21:01:13,71,75673,845.07,350.6885736723952,3.8458237472157455,31.41402187182128,17.68751260185605,start,-0.26,0,BPM
10098,21:02:03,72,75723,833.33,601.5068120233512,4.805065257401412,31.076786709762672,17.34630167017319,stop,0.2,9,BPM
