Unnamed: 0,time,value,index_sec,RRI,hf,lf/hf,sdnn,rmssd,milestone,slope,decrease,kind
864,02:14:55,78,8095,769.23,911.3715161438612,10.529408375422678,36.94379570125852,12.109492228859832,start,-0.3,0,BPM
1026,02:35:03,81,9303,740.74,84.39935794060564,0.9113399976107612,14.176307519871289,12.073183642490743,stop,0.26,2,BPM
1536,03:50:24,78,13824,769.23,1136.1738500244437,7.120077323804976,35.3506345086374,20.598989969294667,start,-0.22,0,BPM
1698,04:10:02,78,15002,769.23,894.1122276035495,2.917348532532938,37.75578834173806,19.90066843303593,stop,0.33,11,BPM
2682,06:25:19,75,23119,800.0,149.42795033150645,2.6662133033737643,38.02785121996987,17.981198400506234,start,-0.32,0,BPM
3036,07:11:35,83,25895,722.89,2033.5108918453511,7.232912522299183,45.273635894887626,22.431012105601308,stop,0.23,7,BPM
5598,12:19:37,74,44377,810.81,516.2640772225088,7.484165424072718,21.44938496715903,15.34790147192236,start,-0.36,0,BPM
5646,12:25:12,72,44712,833.33,357.1153580381609,1.814211310466122,59.710291088534746,28.949326593274694,stop,0.3,16,BPM
5658,12:26:38,76,44798,789.47,144.3253105914544,0.5918346273371979,43.82772779221588,23.249552201085955,start,-0.5,0,BPM
5724,12:34:34,67,45274,895.52,612.3201568126137,3.997925095460225,38.28129825064848,18.785863769095645,stop,0.2,18,BPM
6366,13:57:02,84,50222,714.29,258.3830150112417,2.2361058013125428,22.08441173020887,13.052710720109326,start,-0.3,0,BPM
7212,15:44:48,74,56688,810.81,530.7646225297249,5.274047670046046,26.92330463766,14.12869312384394,stop,0.2,15,BPM
7326,15:59:09,77,57549,779.22,126.87686585899333,1.151342492170972,19.80798357805689,15.110231565372644,start,-0.29,0,BPM
7950,17:19:43,98,62383,612.24,324.4967571600355,4.5984776700180765,26.624180601360813,11.028216870688514,stop,0.42,-20,BPM
